-2.379713e-01, 4.547217e+02, -4.556579e-01, 1.118985e-01, -4.556579e-01, 4.543998e+02, -7.730667e-02, 1.118985e-01, -7.730667e-02, 2.510418e+02
-2.336492e-01, 4.565415e+02, -4.877284e-01, 1.366958e-02, -4.877284e-01, 4.563115e+02, -2.155623e-01, 1.366958e-02, -2.155623e-01, 2.398828e+02
-2.293272e-01, 4.561265e+02, -3.263783e-01, 4.478574e-01, -3.263783e-01, 4.561992e+02, 1.569554e-01, 4.478574e-01, 1.569554e-01, 2.315798e+02
-2.250052e-01, 4.546716e+02, -5.130365e-01, 3.153993e-01, -5.130365e-01, 4.546974e+02, 2.436817e-02, 3.153993e-01, 2.436817e-02, 2.175347e+02
-2.206831e-01, 4.531906e+02, -4.849639e-01, 4.935607e-01, -4.849639e-01, 4.523749e+02, 3.164893e-01, 4.935607e-01, 3.164893e-01, 2.063016e+02
-2.163611e-01, 4.500012e+02, -5.399203e-01, 4.063109e-01, -5.399203e-01, 4.496893e+02, 4.840283e-03, 4.063109e-01, 4.840283e-03, 1.958214e+02
-2.120391e-01, 4.464205e+02, -6.065525e-01, 2.827085e-01, -6.065525e-01, 4.460143e+02, 8.863136e-02, 2.827085e-01, 8.863136e-02, 1.863439e+02
-2.077170e-01, 4.430164e+02, -5.809233e-01, 1.276267e-01, -5.809233e-01, 4.425366e+02, -2.952917e-01, 1.276267e-01, -2.952917e-01, 1.785433e+02
-2.033950e-01, 4.376807e+02, -4.186244e-01, 1.269127e-01, -4.186244e-01, 4.373451e+02, -1.459815e-01, 1.269127e-01, -1.459815e-01, 1.706971e+02
-1.990730e-01, 4.314015e+02, -5.542877e-01, -1.846640e-01, -5.542877e-01, 4.313853e+02, -3.957146e-01, -1.846640e-01, -3.957146e-01, 1.628881e+02
-1.947509e-01, 4.254251e+02, -6.068502e-01, 7.275997e-02, -6.068502e-01, 4.249487e+02, -1.604950e-01, 7.275997e-02, -1.604950e-01, 1.549119e+02
-1.904289e-01, 4.191792e+02, -4.966343e-01, 6.645516e-02, -4.966343e-01, 4.192261e+02, -2.203735e-01, 6.645516e-02, -2.203735e-01, 1.471510e+02
-1.861069e-01, nan, nan, nan, nan, nan, nan, nan, nan, nan
-1.817848e-01, 4.054819e+02, -5.019454e-01, 1.643788e-01, -5.019454e-01, 4.053793e+02, 4.061957e-02, 1.643788e-01, 4.061957e-02, 1.359172e+02
