           1           1 ( 0.49999999995415850     ,  0.0000000000000000     )
           1           2 ( 4.22505007678067486E-007, 4.26005970642103746E-006)
           1           3 (-0.42503500337778871     , 1.94244468272145048E-006)
           1           4 ( 1.44500478008170415E-004,-1.90918643931225742E-005)
           1           5 (-2.04060645097477135E-003,-8.28469147658383756E-004)
           1           6 ( 0.13967318411435237     ,-3.42690578559530293E-002)
           1           7 ( 3.91476683226851807E-006,-2.90209028936329230E-005)
           1           8 ( 8.55927919508935389E-007, 1.66395401705589320E-006)
           1           9 (-0.11298157437693081     ,-3.59642307410132063E-003)
           1          10 ( 2.33646404691418043E-002, 0.16893477975918977     )
           1          11 ( 4.44816519651723349E-004,-4.11396822239666615E-004)
           1          12 (-2.24584124894242412E-004,-2.34106641967033770E-004)
           1          13 ( 9.51560939855362539E-006, 1.73992012007833838E-005)
           1          14 (-4.38862505547305340E-005, 8.14218981054397675E-005)
           1          15 (-8.24147203163257125E-002,-5.30527831744610941E-005)
           1          16 (-1.44876192188360810E-003, 2.92628168886144562E-005)
           2           1 ( 4.22505007678067486E-007,-4.26005970642103746E-006)
           2           2 ( 0.50000000004584311     ,  0.0000000000000000     )
           2           3 ( 1.44500478008172421E-004, 1.90918643931498012E-005)
           2           4 ( 0.42503500337778899     , 1.94244468306015735E-006)
           2           5 ( 0.13967318411434329     , 3.42690578559446540E-002)
           2           6 ( 2.04060645097482729E-003,-8.28469147658490550E-004)
           2           7 ( 8.55927919029067508E-007,-1.66395401719364108E-006)
           2           8 (-3.91476683184698027E-006,-2.90209028937587175E-005)
           2           9 ( 2.33646404691468974E-002,-0.16893477975918311     )
           2          10 ( 0.11298157437693496     ,-3.59642307409752289E-003)
           2          11 (-2.24584124885962577E-004, 2.34106641966668610E-004)
           2          12 (-4.44816519651503040E-004,-4.11396822244005159E-004)
           2          13 (-4.38862505550453863E-005,-8.14218981059172502E-005)
           2          14 (-9.51560939842568954E-006, 1.73992012006251445E-005)
           2          15 (-1.44876192188357275E-003,-2.92628168885617369E-005)
           2          16 ( 8.24147203163261149E-002,-5.30527831732861035E-005)
           3           1 (-0.42503500337778871     ,-1.94244468272145048E-006)
           3           2 ( 1.44500478008172421E-004,-1.90918643931498012E-005)
           3           3 ( 0.49999999994325423     ,  0.0000000000000000     )
