           6           6 ( 0.50000040299541060     ,  0.0000000000000000     )
           6           7 ( 0.10976366672594885     ,-0.21862746189804094     )
           6           8 (-0.15272998056128423     ,-3.43519863227735381E-002)
           6           9 ( 2.64404907446193910E-004, 4.34037483617394360E-004)
           6          10 (-1.74517570470558714E-004, 6.37460666952947147E-004)
           6          11 (-2.35694802198429323E-002,-8.70805082191706270E-002)
           6          12 (-0.12386543638059039     ,-0.20159171901892292     )
           6          13 ( 7.90672580810302880E-003, 0.11880377921402120     )
           6          14 (-0.20337046513276413     ,-0.15906643478707005     )
           6          15 ( 7.62190830388455309E-005, 4.20511191005831092E-005)
           6          16 (-1.05579466592106708E-005,-8.40058510497270622E-005)
           7           1 (-3.10747849855026737E-006,-8.77252878084592257E-006)
           7           2 ( 2.78271899739340343E-005,-2.70876325396711068E-007)
           7           3 (-1.04270029008635187E-002, 7.74467444045181196E-004)
           7           4 ( 4.11957805609633673E-002, 8.57456678277057766E-002)
           7           5 ( 0.15272998056128825     , 3.43519863227761540E-002)
           7           6 ( 0.10976366672594885     , 0.21862746189804094     )
           7           7 ( 0.50000194154689503     ,  0.0000000000000000     )
           7           8 (-3.48536484782984574E-005, 9.98531230404081649E-006)
           7           9 ( 0.17558207378154947     ,-1.75663479200616826E-002)
           7          10 (-9.56587983310395185E-002,-8.54455255916077849E-002)
           7          11 ( 5.25208400770620781E-004, 4.58116924014827925E-004)
           7          12 (-2.12178297036319519E-004,-1.12895206107570256E-004)
           7          13 ( 4.41786931932273974E-006,-3.46434940345138193E-006)
           7          14 (-1.36195740032060350E-004,-3.05419926728278668E-005)
           7          15 (-0.13168421138078867     , 2.35993034004667382E-002)
           7          16 ( 0.14082837654943645     , 0.26677460552113397     )
           8           1 ( 2.78271899745215906E-005, 2.70876323382046591E-007)
           8           2 ( 3.10747850029539918E-006,-8.77252878072427508E-006)
           8           3 ( 4.11957805609620351E-002,-8.57456678277010859E-002)
           8           4 ( 1.04270029008633955E-002, 7.74467444045352608E-004)
           8           5 ( 0.10976366672594828     ,-0.21862746189803395     )
           8           6 (-0.15272998056128423     , 3.43519863227735381E-002)
           8           7 (-3.48536484782984574E-005,-9.98531230404081649E-006)
           8           8 ( 0.49999805845307616     ,  0.0000000000000000     )
           8           9 (-9.56587983310399070E-002, 8.54455255916081180E-002)
           8          10 (-0.17558207378153884     ,-1.75663479200605863E-002)
           8          11 (-2.12178297030719831E-004, 1.12895206112531565E-004)
           8          12 (-5.25208400775960260E-004, 4.58116924008877824E-004)
           8          13 (-1.36195740033723950E-004, 3.05419926726682722E-005)
           8          14 (-4.41786932044163638E-006,-3.46434940327877694E-006)
           8          15 ( 0.14082837654943584     ,-0.26677460552112642     )
           8          16 ( 0.13168421138078412     , 2.35993034004674494E-002)
           9           1 ( 4.34768407257730485E-002, 5.14889930769327278E-002)
           9           2 (-3.78169616679337323E-002,-0.18944962909748794     )
           9           3 ( 1.47465999263453936E-004, 1.01384359921510066E-004)
           9           4 ( 3.90798763367043549E-004,-2.25315238852840521E-004)
           9           5 ( 1.74517570469295835E-004,-6.37460666949474231E-004)
           9           6 ( 2.64404907446193910E-004,-4.34037483617394360E-004)
           9           7 ( 0.17558207378154947     , 1.75663479200616826E-002)
           9           8 (-9.56587983310399070E-002,-8.54455255916081180E-002)
           9           9 ( 0.49996917627101944     ,  0.0000000000000000     )
           9          10 (-3.45904064969204672E-005, 2.20590951519189504E-005)
           9          11 ( 0.11199063426350531     ,-0.11417300107578342     )
           9          12 (-1.21426059523929014E-002,-8.43778309963554851E-002)
           9          13 ( 4.93397580227018864E-002,-0.17062149123712869     )
           9          14 (-6.86089824855812547E-002, 0.30240352360054423     )
           9          15 (-4.78763866439128882E-004,-5.58307541914085728E-004)
           9          16 (-9.19624526583446081E-004, 4.82257556992417291E-004)
          10           1 (-3.78169616593258470E-002, 0.18944962910345836     )
          10           2 (-4.34768407222704545E-002, 5.14889930779806743E-002)
          10           3 ( 3.90798763367661544E-004, 2.25315238854803144E-004)
          10           4 (-1.47465999266151865E-004, 1.01384359923388338E-004)
          10           5 ( 2.64404907442436499E-004, 4.34037483628385568E-004)
          10           6 (-1.74517570470558714E-004,-6.37460666952947147E-004)
          10           7 (-9.56587983310395185E-002, 8.54455255916077849E-002)
          10           8 (-0.17558207378153884     , 1.75663479200605863E-002)
          10           9 (-3.45904064969204672E-005,-2.20590951519189504E-005)
          10          10 ( 0.50003082372895824     ,  0.0000000000000000     )
          10          11 (-1.21426059523846025E-002, 8.43778309963310186E-002)
          10          12 (-0.11199063426353728     ,-0.11417300107580292     )
          10          13 (-6.86089824855628111E-002,-0.30240352360054701     )
          10          14 (-4.93397580226888691E-002,-0.17062149123712114     )
          10          15 (-9.19624526586396845E-004,-4.82257556998075959E-004)
          10          16 ( 4.78763866455352016E-004,-5.58307541918025285E-004)
          11           1 ( 1.64325465501508755E-004,-2.01609584981759377E-004)
          11           2 (-4.47753954230881331E-004,-4.51907228929848259E-004)
          11           3 (-5.48724532402131062E-003, 4.73930428440235731E-003)
          11           4 (-5.56842289930717868E-002, 0.14068389252196462     )
          11           5 ( 0.12386543638054437     , 0.20159171901887912     )
          11           6 (-2.35694802198429323E-002, 8.70805082191706270E-002)
          11           7 ( 5.25208400770620781E-004,-4.58116924014827925E-004)
          11           8 (-2.12178297030719831E-004,-1.12895206112531565E-004)
          11           9 ( 0.11199063426350531     , 0.11417300107578342     )
          11          10 (-1.21426059523846025E-002,-8.43778309963310186E-002)
          11          11 ( 0.50000689501874118     ,  0.0000000000000000     )
          11          12 (-1.39707272610034572E-005,-7.11340629567791538E-005)
          11          13 (-5.49508279358290608E-005,-6.92236930249397198E-005)
          11          14 ( 6.12470865384157070E-004, 1.06767000526100664E-003)
          11          15 ( 6.23534251332573952E-002,-1.53848925936597297E-002)
          11          16 ( 0.13087102090256994     ,-0.32990223569753974     )
          12           1 (-4.47753954218955974E-004, 4.51907228963537022E-004)
          12           2 (-1.64325465512096206E-004,-2.01609584963556056E-004)
          12           3 (-5.56842289930757697E-002,-0.14068389252200203     )
          12           4 ( 5.48724532402251539E-003, 4.73930428440407121E-003)
          12           5 (-2.35694802198432550E-002,-8.70805082191950797E-002)
          12           6 (-0.12386543638059039     , 0.20159171901892292     )
          12           7 (-2.12178297036319519E-004, 1.12895206107570256E-004)
          12           8 (-5.25208400775960260E-004,-4.58116924008877824E-004)
          12           9 (-1.21426059523929014E-002, 8.43778309963554851E-002)
          12          10 (-0.11199063426353728     , 0.11417300107580292     )
          12          11 (-1.39707272610034572E-005, 7.11340629567791538E-005)
          12          12 ( 0.49999310498150984     ,  0.0000000000000000     )
          12          13 ( 6.12470865377162665E-004,-1.06767000526651959E-003)
          12          14 ( 5.49508279473753802E-005,-6.92236930351260160E-005)
          12          15 ( 0.13087102090258257     , 0.32990223569763638     )
          12          16 (-6.23534251332723624E-002,-1.53848925936679939E-002)
          13           1 ( 2.22186064310746917E-005,-9.00364659272732612E-005)
          13           2 (-1.70711379622211961E-005,-7.55989972101652093E-006)
          13           3 ( 9.05469959042076548E-003, 4.01963123143291544E-003)
          13           4 ( 9.55955397795029901E-003,-0.19248755398492584     )
          13           5 ( 0.20337046513277773     , 0.15906643478706478     )
          13           6 ( 7.90672580810302880E-003,-0.11880377921402120     )
          13           7 ( 4.41786931932273974E-006, 3.46434940345138193E-006)
          13           8 (-1.36195740033723950E-004,-3.05419926726682722E-005)
          13           9 ( 4.93397580227018864E-002, 0.17062149123712869     )
          13          10 (-6.86089824855628111E-002, 0.30240352360054701     )
          13          11 (-5.49508279358290608E-005, 6.92236930249397198E-005)
          13          12 ( 6.12470865377162665E-004, 1.06767000526651959E-003)
          13          13 ( 0.49999948796068305     ,  0.0000000000000000     )
          13          14 ( 1.49081269953492412E-005, 1.30861175689986342E-005)
          13          15 (-3.24571713916455631E-002,-1.62646189856777701E-002)
          13          16 ( 9.95397318296952459E-004, 5.38399809596646489E-002)
          14           1 (-1.70711379623364468E-005, 7.55989972242923636E-006)
          14           2 (-2.22186064386857909E-005,-9.00364659235185607E-005)
          14           3 ( 9.55955397795941499E-003, 0.19248755398491554     )
          14           4 (-9.05469959042078804E-003, 4.01963123143337514E-003)
          14           5 ( 7.90672580810865798E-003, 0.11880377921401747     )
          14           6 (-0.20337046513276413     , 0.15906643478707005     )
          14           7 (-1.36195740032060350E-004, 3.05419926728278668E-005)
          14           8 (-4.41786932044163638E-006, 3.46434940327877694E-006)
          14           9 (-6.86089824855812547E-002,-0.30240352360054423     )
          14          10 (-4.93397580226888691E-002, 0.17062149123712114     )
          14          11 ( 6.12470865384157070E-004,-1.06767000526100664E-003)
          14          12 ( 5.49508279473753802E-005, 6.92236930351260160E-005)
          14          13 ( 1.49081269953492412E-005,-1.30861175689986342E-005)
          14          14 ( 0.50000051203928764     ,  0.0000000000000000     )
          14          15 ( 9.95397318294623593E-004,-5.38399809596634277E-002)
          14          16 ( 3.24571713916438562E-002,-1.62646189856786236E-002)
          15           1 ( 6.29425738274866624E-003, 8.14238279955123781E-003)
          15           2 (-1.53668357782328156E-002,-8.03257928131162480E-002)
          15           3 (-6.18305250884004093E-007,-5.32756837521006547E-005)
          15           4 (-9.62212889097984955E-006,-1.17112173418686474E-006)
          15           5 ( 1.05579466581524894E-005, 8.40058510509916756E-005)
          15           6 ( 7.62190830388455309E-005,-4.20511191005831092E-005)
          15           7 (-0.13168421138078867     ,-2.35993034004667382E-002)
          15           8 ( 0.14082837654943584     , 0.26677460552112642     )
          15           9 (-4.78763866439128882E-004, 5.58307541914085728E-004)
          15          10 (-9.19624526586396845E-004, 4.82257556998075959E-004)
          15          11 ( 6.23534251332573952E-002, 1.53848925936597297E-002)
          15          12 ( 0.13087102090258257     ,-0.32990223569763638     )
          15          13 (-3.24571713916455631E-002, 1.62646189856777701E-002)
          15          14 ( 9.95397318294623593E-004, 5.38399809596634277E-002)
          15          15 ( 0.50000115371560772     ,  0.0000000000000000     )
          15          16 ( 3.79440309455914004E-006,-2.66724561427678086E-006)
          16           1 (-1.53668357745684030E-002, 8.03257928156171780E-002)
          16           2 (-6.29425738220756349E-003, 8.14238279968839893E-003)
          16           3 (-9.62212889144193652E-006, 1.17112173415889233E-006)
          16           4 ( 6.18305252395381921E-007,-5.32756837520951794E-005)
          16           5 ( 7.62190830401396346E-005, 4.20511191001476936E-005)
          16           6 (-1.05579466592106708E-005, 8.40058510497270622E-005)
          16           7 ( 0.14082837654943645     ,-0.26677460552113397     )
          16           8 ( 0.13168421138078412     ,-2.35993034004674494E-002)
          16           9 (-9.19624526583446081E-004,-4.82257556992417291E-004)
          16          10 ( 4.78763866455352016E-004, 5.58307541918025285E-004)
          16          11 ( 0.13087102090256994     , 0.32990223569753974     )
          16          12 (-6.23534251332723624E-002, 1.53848925936679939E-002)
          16          13 ( 9.95397318296952459E-004,-5.38399809596646489E-002)
          16          14 ( 3.24571713916438562E-002, 1.62646189856786236E-002)
          16          15 ( 3.79440309455914004E-006, 2.66724561427678086E-006)
          16          16 ( 0.49999884628438601     ,  0.0000000000000000     )
