           6           5 ( 1.45109618765459913E-015, 1.32272665043231541E-015)
           6           6 ( 0.50000000000004219     ,  0.0000000000000000     )
           6           7 (-4.31697040074456168E-002,-0.10690497658269534     )
           6           8 (-0.33234358501001970     ,-3.92696342187749160E-003)
           6           9 ( 6.74103213314520319E-017, 6.65245134469512391E-017)
           6          10 (-1.68126997390020396E-016,-7.59292046041290661E-017)
           6          11 (-3.31857397765411496E-002,-1.81304211068589148E-002)
           6          12 (-0.34358333791248491     , 3.74263465411695299E-005)
           6          13 ( 1.13654978260453604E-016,-3.22553037739732246E-017)
           6          14 ( 3.96356602037900187E-016, 7.89607024993412291E-017)
           6          15 ( 2.73982651916864980E-004,-1.01938986813016053E-005)
           6          16 (-1.41950633313881434E-005,-1.72905307542473745E-005)
           7           1 (-0.21253617201591360     , 8.59035728904996410E-005)
           7           2 ( 1.55964993981902514E-002,-5.16616366676462199E-002)
           7           3 (-1.06743027631639453E-005,-6.11879898317849863E-005)
           7           4 (-9.40376687856847582E-005, 1.54218762978865220E-005)
           7           5 ( 0.33234358501001920     , 3.92696342187458421E-003)
           7           6 (-4.31697040074456168E-002, 0.10690497658269534     )
           7           7 ( 0.50000000000000144     ,  0.0000000000000000     )
           7           8 ( 6.66133814775093924E-016, 4.02455846426619246E-016)
           7           9 (-1.75246014482033945E-016, 1.85246749479124447E-017)
           7          10 (-1.31818127516105194E-016,-1.14349052017821588E-016)
           7          11 ( 4.03822479202921997E-006, 3.38279513870051902E-004)
           7          12 ( 8.87353214141725632E-005, 1.07278423024867453E-005)
           7          13 ( 8.34753154848442864E-017,-1.05046287729632015E-017)
           7          14 (-2.40098493615103179E-016,-2.22286240966897292E-016)
           7          15 ( 6.94468826614683399E-002, 1.71957647285786164E-002)
           7          16 ( 1.06677059598578993E-002,-0.27004391613925394     )
           8           1 ( 1.55964993981895558E-002, 5.16616366676446517E-002)
           8           2 ( 0.21253617201590436     , 8.59035728912561431E-005)
           8           3 (-9.40376687853482218E-005,-1.54218762986185753E-005)
           8           4 ( 1.06743027642464128E-005,-6.11879898319170150E-005)
           8           5 (-4.31697040074431881E-002,-0.10690497658268666     )
           8           6 (-0.33234358501001970     , 3.92696342187749160E-003)
           8           7 ( 6.66133814775093924E-016,-4.02455846426619246E-016)
           8           8 ( 0.49999999999995781     ,  0.0000000000000000     )
           8           9 (-4.97788785841397139E-016, 1.34661873270953872E-016)
           8          10 ( 8.30323224556444627E-017,-1.60758526936460293E-016)
           8          11 ( 8.87353214136261254E-005,-1.07278423042297087E-005)
           8          12 (-4.03822479341786611E-006, 3.38279513869548778E-004)
           8          13 ( 1.98793218517740598E-016, 1.60627497642498223E-016)
           8          14 ( 2.18423929955385813E-016,-6.23025384737055435E-017)
           8          15 ( 1.06677059598562340E-002, 0.27004391613924350     )
           8          16 (-6.94468826614658696E-002, 1.71957647285777386E-002)
           9           1 ( 8.96635196645512413E-017,-1.23599047663347675E-017)
           9           2 ( 1.32309367940664631E-017,-2.67917568059641177E-017)
           9           3 ( 6.91634459923126264E-017,-4.15578398182075573E-017)
           9           4 ( 5.40342047756680568E-017,-6.24027058089129057E-018)
           9           5 (-2.84934514441869523E-017, 8.76222681342814221E-017)
           9           6 ( 6.74103213314520319E-017,-6.65245134469512391E-017)
           9           7 (-1.75246014482033945E-016,-1.85246749479124447E-017)
           9           8 (-4.97788785841397139E-016,-1.34661873270953872E-016)
           9           9 ( 0.49999999999999961     ,  0.0000000000000000     )
           9          10 (-9.02056207507939689E-017, 2.22044604925031308E-016)
           9          11 ( 4.10017761092656612E-018, 2.23779819166136348E-016)
           9          12 (-2.26732398048855596E-016,-7.29712065299679286E-017)
           9          13 (-8.59852691683015979E-002, 0.22105912632205152     )
           9          14 (-0.36960454482850746     ,-0.23902275330582690     )
           9          15 ( 9.63933966984701899E-017,-1.24507813508275195E-016)
           9          16 (-1.06288887414769262E-016, 3.76068016530875136E-016)
          10           1 (-3.46944695195361481E-017,-7.04731412115578344E-018)
          10           2 (-8.11454503631830465E-017,-1.03706135842803504E-017)
          10           3 (-1.23222225342743851E-017, 4.08248479626828146E-017)
          10           4 (-6.80070653623590962E-017,-3.48973041936286898E-017)
          10           5 (-2.68446096553897137E-017, 2.09243882786370107E-017)
          10           6 (-1.68126997390020396E-016, 7.59292046041290661E-017)
          10           7 (-1.31818127516105194E-016, 1.14349052017821588E-016)
          10           8 ( 8.30323224556444627E-017, 1.60758526936460293E-016)
          10           9 (-9.02056207507939689E-017,-2.22044604925031308E-016)
          10          10 ( 0.49999999999999922     ,  0.0000000000000000     )
          10          11 (-3.04994131798134574E-016,-8.68384021553718767E-019)
          10          12 (-6.21978414204422724E-017, 1.83327002003812688E-016)
          10          13 (-0.36960454482850674     , 0.23902275330582684     )
          10          14 ( 8.59852691683018477E-002, 0.22105912632205171     )
          10          15 ( 2.90443249770857402E-016,-1.94847007497219343E-017)
          10          16 ( 6.79247181696463874E-017,-5.57875150560281620E-017)
          11           1 ( 0.12005488943956041     ,-8.34958812142689197E-007)
          11           2 (-5.00735007778805360E-003,-2.26401896635931290E-003)
          11           3 (-3.31411397522067552E-008,-9.71563237299249635E-007)
          11           4 (-8.92197570736847495E-007, 2.16370738848623359E-007)
          11           5 ( 0.34358333791246654     ,-3.74263465442850932E-005)
          11           6 (-3.31857397765411496E-002, 1.81304211068589148E-002)
          11           7 ( 4.03822479202921997E-006,-3.38279513870051902E-004)
          11           8 ( 8.87353214136261254E-005, 1.07278423042297087E-005)
          11           9 ( 4.10017761092656612E-018,-2.23779819166136348E-016)
          11          10 (-3.04994131798134574E-016, 8.68384021553718767E-019)
          11          11 ( 0.49999999999999972     ,  0.0000000000000000     )
          11          12 ( 9.19403442267707760E-017,-2.21177243187042905E-017)
          11          13 ( 5.26946518697198581E-017,-1.38867656245100241E-016)
          11          14 ( 2.44004102609998934E-016, 5.23000639837242096E-017)
          11          15 ( 2.27727881638490910E-003,-1.44434236044606312E-002)
          11          16 (-1.36468194850084719E-002, 0.34011314380951818     )
          12           1 (-5.00735007778811952E-003, 2.26401896635941872E-003)
          12           2 (-0.12005488943956152     ,-8.34958812521017098E-007)
          12           3 (-8.92197570741617985E-007,-2.16370738465032630E-007)
          12           4 ( 3.31411392634484159E-008,-9.71563237271863366E-007)
          12           5 (-3.31857397765405807E-002,-1.81304211068582591E-002)
          12           6 (-0.34358333791248491     ,-3.74263465411695299E-005)
          12           7 ( 8.87353214141725632E-005,-1.07278423024867453E-005)
          12           8 (-4.03822479341786611E-006,-3.38279513869548778E-004)
          12           9 (-2.26732398048855596E-016, 7.29712065299679286E-017)
          12          10 (-6.21978414204422724E-017,-1.83327002003812688E-016)
          12          11 ( 9.19403442267707760E-017, 2.21177243187042905E-017)
          12          12 ( 0.50000000000001477     ,  0.0000000000000000     )
          12          13 (-3.96711682222293237E-018,-2.17782024394522351E-016)
          12          14 (-5.23362457549187365E-017, 3.79028189065116009E-017)
          12          15 (-1.36468194850073252E-002,-0.34011314380952323     )
          12          16 (-2.27727881638494205E-003,-1.44434236044608394E-002)
          13           1 (-2.03830008427274525E-017,-2.01661604082303393E-017)
          13           2 (-3.50312927053301837E-017,-2.14827052975816784E-017)
          13           3 ( 3.76947301014630256E-017, 1.36217960728675990E-016)
          13           4 (-8.73791302956991715E-017, 6.80510217616870875E-017)
          13           5 (-2.29474888678106784E-016,-4.27456401909445592E-017)
          13           6 ( 1.13654978260453604E-016, 3.22553037739732246E-017)
          13           7 ( 8.34753154848442864E-017, 1.05046287729632015E-017)
          13           8 ( 1.98793218517740598E-016,-1.60627497642498223E-016)
          13           9 (-8.59852691683015979E-002,-0.22105912632205152     )
          13          10 (-0.36960454482850674     ,-0.23902275330582684     )
          13          11 ( 5.26946518697198581E-017, 1.38867656245100241E-016)
          13          12 (-3.96711682222293237E-018, 2.17782024394522351E-016)
          13          13 ( 0.50000000000000044     ,  0.0000000000000000     )
          13          14 (-1.38777878078144691E-016,-2.77555756156291354E-017)
          13          15 ( 2.75801353619084507E-018, 1.13718545391883707E-016)
          13          16 ( 2.89406350418226794E-017,-9.49505452887187971E-017)
          14           1 ( 5.74627151417316734E-017,-3.65376132127614933E-017)
          14           2 ( 7.45003992883248988E-017, 4.33996451585012451E-017)
          14           3 (-2.04529221872218239E-017,-6.61280934992392372E-017)
          14           4 (-3.78260122701462389E-018,-1.65182903311068916E-016)
          14           5 ( 6.80738408555680568E-017, 1.11586708969304102E-016)
          14           6 ( 3.96356602037900187E-016,-7.89607024993412291E-017)
          14           7 (-2.40098493615103179E-016, 2.22286240966897292E-016)
          14           8 ( 2.18423929955385813E-016, 6.23025384737055435E-017)
          14           9 (-0.36960454482850746     , 0.23902275330582690     )
          14          10 ( 8.59852691683018477E-002,-0.22105912632205171     )
          14          11 ( 2.44004102609998934E-016,-5.23000639837242096E-017)
          14          12 (-5.23362457549187365E-017,-3.79028189065116009E-017)
          14          13 (-1.38777878078144691E-016, 2.77555756156291354E-017)
          14          14 ( 0.50000000000000133     ,  0.0000000000000000     )
          14          15 (-2.55251066845231310E-016, 5.05418837536292876E-017)
          14          16 ( 2.91713442376940319E-017, 1.66261011307954903E-016)
          15           1 (-1.94372583868839433E-011,-2.10816445474220024E-007)
          15           2 ( 2.01374963261337706E-005, 8.17097032118629940E-007)
          15           3 ( 0.15716557817472138     , 5.16945403114935781E-002)
          15           4 (-6.29148174188817050E-003, 0.16838625695357429     )
          15           5 ( 1.41950633329255421E-005, 1.72905307537774000E-005)
          15           6 ( 2.73982651916864980E-004, 1.01938986813016053E-005)
          15           7 ( 6.94468826614683399E-002,-1.71957647285786164E-002)
          15           8 ( 1.06677059598562340E-002,-0.27004391613924350     )
          15           9 ( 9.63933966984701899E-017, 1.24507813508275195E-016)
          15          10 ( 2.90443249770857402E-016, 1.94847007497219343E-017)
          15          11 ( 2.27727881638490910E-003, 1.44434236044606312E-002)
          15          12 (-1.36468194850073252E-002, 0.34011314380952323     )
          15          13 ( 2.75801353619084507E-018,-1.13718545391883707E-016)
          15          14 (-2.55251066845231310E-016,-5.05418837536292876E-017)
          15          15 ( 0.49999999999999967     ,  0.0000000000000000     )
          15          16 ( 1.81874914434443369E-017, 2.51534904016637029E-017)
          16           1 ( 2.01374963260352843E-005,-8.17097033677862060E-007)
          16           2 ( 1.94373638278538818E-011,-2.10816445474269840E-007)
          16           3 (-6.29148174188817917E-003,-0.16838625695357537     )
          16           4 (-0.15716557817472079     , 5.16945403114933769E-002)
          16           5 ( 2.73982651917439824E-004,-1.01938986804723397E-005)
          16           6 (-1.41950633313881434E-005, 1.72905307542473745E-005)
          16           7 ( 1.06677059598578993E-002, 0.27004391613925394     )
          16           8 (-6.94468826614658696E-002,-1.71957647285777386E-002)
          16           9 (-1.06288887414769262E-016,-3.76068016530875136E-016)
          16          10 ( 6.79247181696463874E-017, 5.57875150560281620E-017)
          16          11 (-1.36468194850084719E-002,-0.34011314380951818     )
          16          12 (-2.27727881638494205E-003, 1.44434236044608394E-002)
          16          13 ( 2.89406350418226794E-017, 9.49505452887187971E-017)
          16          14 ( 2.91713442376940319E-017,-1.66261011307954903E-016)
          16          15 ( 1.81874914434443369E-017,-2.51534904016637029E-017)
          16          16 ( 0.50000000000000044     ,  0.0000000000000000     )
