damping, xx, xy, xz, yx, yy, yz, zx, zy, zz
1.000000e-05, 1.965296e+06, -3.261874e+06, 4.830825e+05, -3.261874e+06, 5.726823e+06, 2.596232e+05, 4.830825e+05, 2.596232e+05, 4.837156e+06
5.000000e-05, 3.921486e+05, -6.509530e+05, 9.629342e+04, -6.509530e+05, 1.143111e+06, 5.238791e+04, 9.629342e+04, 5.238791e+04, 9.675214e+05
1.000000e-04, 1.962616e+05, -3.258931e+05, 4.752594e+04, -3.258931e+05, 5.724994e+05, 2.740310e+04, 4.752594e+04, 2.740310e+04, 4.838237e+05
2.000000e-04, 9.815501e+04, -1.630462e+05, 2.370102e+04, -1.630462e+05, 2.865142e+05, 1.378081e+04, 2.370102e+04, 1.378081e+04, 2.419030e+05
3.000000e-04, 6.543056e+04, -1.086309e+05, 1.594545e+04, -1.086309e+05, 1.907956e+05, 8.930042e+03, 1.594545e+04, 8.930042e+03, 1.611826e+05
4.000000e-04, 4.922959e+04, -8.177417e+04, 1.188649e+04, -8.177417e+04, 1.436810e+05, 6.836921e+03, 1.188649e+04, 6.836921e+03, 1.208408e+05
5.000000e-04, 3.935541e+04, -6.537726e+04, 9.368137e+03, -6.537726e+04, 1.148695e+05, 5.684483e+03, 9.368137e+03, 5.684483e+03, 9.670343e+04
