damping, xx, xy, xz, yx, yy, yz, zx, zy, zz
1.000000e-05, 2.072038e+06, 3.445639e+06, -4.973156e+05, 3.445639e+06, 6.053284e+06, 2.879837e+05, -4.973156e+05, 2.879837e+05, 5.105016e+06
5.000000e-05, 4.123693e+05, 6.858098e+05, -9.970699e+04, 6.858098e+05, 1.205256e+06, 5.710826e+04, -9.970699e+04, 5.710826e+04, 1.020125e+06
1.000000e-04, 2.053480e+05, 3.414003e+05, -4.993092e+04, 3.414003e+05, 5.997406e+05, 2.781119e+04, -4.993092e+04, 2.781119e+04, 5.076581e+05
2.000000e-04, 1.030546e+05, 1.713908e+05, -2.470365e+04, 1.713908e+05, 3.011342e+05, 1.436815e+04, -2.470365e+04, 1.436815e+04, 2.537585e+05
3.000000e-04, 6.775694e+04, 1.126962e+05, -1.622085e+04, 1.126962e+05, 1.980679e+05, 9.660011e+03, -1.622085e+04, 9.660011e+03, 1.676600e+05
4.000000e-04, 5.068389e+04, 8.424834e+04, -1.237177e+04, 8.424834e+04, 1.479607e+05, 6.722399e+03, -1.237177e+04, 6.722399e+03, 1.249319e+05
5.000000e-04, 3.995680e+04, 6.642657e+04, -9.616630e+03, 6.642657e+04, 1.166913e+05, 5.576535e+03, -9.616630e+03, 5.576535e+03, 9.861757e+04
