damping, xx, xy, xz, yx, yy, yz, zx, zy, zz
1.000000e-05, 1.972082e+06, 3.276174e+06, -4.699937e+05, 3.276174e+06, 5.756129e+06, 2.818429e+05, -4.699937e+05, 2.818429e+05, 4.834108e+06
5.000000e-05, 3.930908e+05, 6.531074e+05, -9.439101e+04, 6.531074e+05, 1.147927e+06, 5.600500e+04, -9.439101e+04, 5.600500e+04, 9.675673e+05
1.000000e-04, 1.964260e+05, 3.262568e+05, -4.738628e+04, 3.262568e+05, 5.732270e+05, 2.748705e+04, -4.738628e+04, 2.748705e+04, 4.832980e+05
2.000000e-04, 9.855682e+04, 1.637513e+05, -2.344405e+04, 1.637513e+05, 2.877486e+05, 1.416609e+04, -2.344405e+04, 1.416609e+04, 2.415056e+05
3.000000e-04, 6.544846e+04, 1.087468e+05, -1.556813e+04, 1.087468e+05, 1.911465e+05, 9.583200e+03, -1.556813e+04, 9.583200e+03, 1.611854e+05
4.000000e-04, 4.929733e+04, 8.186361e+04, -1.194392e+04, 8.186361e+04, 1.437912e+05, 6.747612e+03, -1.194392e+04, 6.747612e+03, 1.209106e+05
5.000000e-04, 3.940750e+04, 6.544797e+04, -9.420663e+03, 6.544797e+04, 1.149859e+05, 5.659336e+03, -9.420663e+03, 5.659336e+03, 9.680603e+04
