-3.279869e-02, -3.695643e-07, -2.490278e-07, 1.299575e-07, -1.086470e-06, -5.513906e-07, 2.272066e-08, -1.394123e-05, -7.991911e-06, 1.562718e-06, 1.470027e-06, 9.248407e-07, -1.732471e-07, 4.308258e-07, 1.252094e-07, -1.293549e-07, 2.409851e-05, 1.394681e-05, -2.707475e-06, 1.350155e-05, 7.879052e-06, -1.356639e-06, -2.347181e-05, -1.350319e-05, 2.349728e-06, -5.986053e-08, 1.219301e-07, -7.535067e-10
-3.177974e-02, -3.730310e-07, -2.551637e-07, 1.387881e-07, -1.302440e-06, -6.667808e-07, 3.996866e-08, -1.522314e-05, -8.727092e-06, 1.705614e-06, 1.669570e-06, 1.048579e-06, -1.993496e-07, 4.636886e-07, 1.302034e-07, -1.394486e-07, 2.626971e-05, 1.520056e-05, -2.950661e-06, 1.475482e-05, 8.611201e-06, -1.479813e-06, -2.563549e-05, -1.474672e-05, 2.562448e-06, -9.458600e-08, 1.174140e-07, 1.750967e-09
-3.076078e-02, -4.215526e-07, -2.851968e-07, 1.510640e-07, -1.350421e-06, -6.904497e-07, 4.126224e-08, -1.651301e-05, -9.469333e-06, 1.852635e-06, 1.777924e-06, 1.115546e-06, -2.154918e-07, 5.056917e-07, 1.473462e-07, -1.510163e-07, 2.852065e-05, 1.650265e-05, -3.207126e-06, 1.600212e-05, 9.339920e-06, -1.610931e-06, -2.781035e-05, -1.599776e-05, 2.789654e-06, -8.551243e-08, 1.342781e-07, 4.517248e-10
-2.974183e-02, -4.423067e-07, -3.020930e-07, 1.639866e-07, -1.587976e-06, -8.168758e-07, 5.948681e-08, -1.818736e-05, -1.043045e-05, 2.040183e-06, 2.032996e-06, 1.273528e-06, -2.488928e-07, 5.301262e-07, 1.443397e-07, -1.624123e-07, 3.137134e-05, 1.814962e-05, -3.526937e-06, 1.764569e-05, 1.030032e-05, -1.774503e-06, -3.064773e-05, -1.762909e-05, 3.070906e-06, -1.013372e-07, 1.445270e-07, 8.190073e-10
-2.872288e-02, -4.618279e-07, -3.177086e-07, 1.758389e-07, -1.818572e-06, -9.403632e-07, 7.948274e-08, -1.985227e-05, -1.138895e-05, 2.227741e-06, 2.281843e-06, 1.426952e-06, -2.825646e-07, 5.594253e-07, 1.455261e-07, -1.752267e-07, 3.429055e-05, 1.983858e-05, -3.856132e-06, 1.929259e-05, 1.126348e-05, -1.940875e-06, -3.353063e-05, -1.928665e-05, 3.360774e-06, -1.009249e-07, 1.635075e-07, 2.862467e-10
-2.770393e-02, -4.910352e-07, -3.384133e-07, 1.888711e-07, -2.021915e-06, -1.049274e-06, 9.781757e-08, -2.163941e-05, -1.241892e-05, 2.430382e-06, 2.514046e-06, 1.569568e-06, -3.157673e-07, 6.005145e-07, 1.553565e-07, -1.896778e-07, 3.742878e-05, 2.165374e-05, -4.212210e-06, 2.105613e-05, 1.229509e-05, -2.122499e-06, -3.661998e-05, -2.106279e-05, 3.677452e-06, -1.007367e-07, 1.820538e-07, -1.216196e-10
-2.668498e-02, -5.311817e-07, -3.667376e-07, 2.060523e-07, -2.272781e-06, -1.182952e-06, 1.189042e-07, -2.385638e-05, -1.369435e-05, 2.681039e-06, 2.803619e-06, 1.747883e-06, -3.567460e-07, 6.494698e-07, 1.656855e-07, -2.063132e-07, 4.124579e-05, 2.385914e-05, -4.644238e-06, 2.322703e-05, 1.356433e-05, -2.344628e-06, -4.038686e-05, -2.322834e-05, 4.061277e-06, -1.138722e-07, 1.973725e-07, 3.550608e-11
-2.566603e-02, -5.665281e-07, -3.931696e-07, 2.241126e-07, -2.593653e-06, -1.354939e-06, 1.477888e-07, -2.635551e-05, -1.513369e-05, 2.963551e-06, 3.157975e-06, 1.965813e-06, -4.064417e-07, 6.980094e-07, 1.721820e-07, -2.251531e-07, 4.559944e-05, 2.637625e-05, -5.136815e-06, 2.569465e-05, 1.500766e-05, -2.596452e-06, -4.469319e-05, -2.570402e-05, 4.498765e-06, -1.193561e-07, 2.207554e-07, -3.117935e-10
-2.464708e-02, -6.159918e-07, -4.287931e-07, 2.466746e-07, -2.955042e-06, -1.548231e-06, 1.798184e-07, -2.934496e-05, -1.685390e-05, 3.301623e-06, 3.566002e-06, 2.216691e-06, -4.646692e-07, 7.580539e-07, 1.822435e-07, -2.465385e-07, 5.073417e-05, 2.934218e-05, -5.718068e-06, 2.861999e-05, 1.671827e-05, -2.895741e-06, -4.976345e-05, -2.861862e-05, 5.015331e-06, -1.393138e-07, 2.400443e-07, 1.494001e-11
-2.362813e-02, -6.698064e-07, -4.669978e-07, 2.704812e-07, -3.342072e-06, -1.756103e-06, 2.167259e-07, -3.261734e-05, -1.873948e-05, 3.673049e-06, 4.005214e-06, 2.485847e-06, -5.290356e-07, 8.263254e-07, 1.965262e-07, -2.704832e-07, 5.640171e-05, 3.261668e-05, -6.361771e-06, 3.183468e-05, 1.859894e-05, -3.227695e-06, -5.535788e-05, -3.183434e-05, 5.590454e-06, -1.532024e-07, 2.646887e-07, 2.124799e-11
-2.260918e-02, -7.385684e-07, -5.160924e-07, 3.008375e-07, -3.834534e-06, -2.019968e-06, 2.621737e-07, -3.670956e-05, -2.109658e-05, 4.136447e-06, 4.566422e-06, 2.830457e-06, -6.097533e-07, 9.103693e-07, 2.118649e-07, -3.007226e-07, 6.349482e-05, 3.671563e-05, -7.165503e-06, 3.585995e-05, 2.095335e-05, -3.640946e-06, -6.236413e-05, -3.586197e-05, 6.306450e-06, -1.653666e-07, 2.992451e-07, -4.958929e-10
-2.159023e-02, -8.037391e-07, -5.640076e-07, 3.329979e-07, -4.420906e-06, -2.335951e-06, 3.200715e-07, -4.129485e-05, -2.373950e-05, 4.656730e-06, 5.212379e-06, 3.225876e-06, -7.047164e-07, 9.964494e-07, 2.253598e-07, -3.326667e-07, 7.141858e-05, 4.129226e-05, -8.065153e-06, 4.037805e-05, 2.359714e-05, -4.106893e-06, -7.021909e-05, -4.037655e-05, 7.113004e-06, -1.897661e-07, 3.309513e-07, -1.500178e-10
-2.057128e-02, -8.913758e-07, -6.275255e-07, 3.734479e-07, -5.143221e-06, -2.724682e-06, 3.910180e-07, -4.698929e-05, -2.702287e-05, 5.302580e-06, 6.027466e-06, 3.725342e-06, -8.229239e-07, 1.102356e-06, 2.400435e-07, -3.743230e-07, 8.136565e-05, 4.704237e-05, -9.193524e-06, 4.599988e-05, 2.688663e-05, -4.685637e-06, -8.003910e-05, -4.602166e-05, 8.118771e-06, -1.859606e-07, 3.907872e-07, -2.305712e-09
-1.955233e-02, -9.923103e-07, -7.005117e-07, 4.208185e-07, -5.986822e-06, -3.179627e-06, 4.765264e-07, -5.369732e-05, -3.088865e-05, 6.064608e-06, 6.958292e-06, 4.294330e-06, -9.627550e-07, 1.236162e-06, 2.663669e-07, -4.198567e-07, 9.287574e-05, 5.368646e-05, -1.050206e-05, 5.257028e-05, 3.073121e-05, -5.365747e-06, -9.142428e-05, -5.256458e-05, 9.292578e-06, -2.431631e-07, 4.227782e-07, -2.423245e-10
-1.853337e-02, -1.111057e-06, -7.859003e-07, 4.754731e-07, -6.988465e-06, -3.721026e-06, 5.817509e-07, -6.167375e-05, -3.549151e-05, 6.972065e-06, 8.072752e-06, 4.974659e-06, -1.130691e-06, 1.395555e-06, 2.987698e-07, -4.764882e-07, 1.067414e-04, 6.169577e-05, -1.207997e-05, 6.045143e-05, 3.534446e-05, -6.184512e-06, -1.051641e-04, -6.046106e-05, 1.071347e-05, -2.692362e-07, 4.842839e-07, -4.713314e-10
