-4.865325e-02, -9.265143e-05, 1.539101e-06, -1.982626e-06, 1.539101e-06, -9.368859e-05, 7.090154e-07, -1.982626e-06, 7.090154e-07, -9.644688e-05
-4.821414e-02, -9.009365e-05, 1.128047e-06, -7.197070e-07, 1.128047e-06, -9.207483e-05, 1.698270e-06, -7.197070e-07, 1.698270e-06, -9.330411e-05
-4.777504e-02, -8.921155e-05, 5.585459e-06, 3.788827e-07, 5.585459e-06, -8.703698e-05, -9.682940e-07, 3.788827e-07, -9.682940e-07, -9.170242e-05
-4.733593e-02, -8.455682e-05, 5.443326e-06, -6.385047e-06, 5.443326e-06, -8.644792e-05, 1.364159e-06, -6.385047e-06, 1.364159e-06, -8.922571e-05
-4.689683e-02, -8.516471e-05, 1.873031e-06, 2.293187e-06, 1.873031e-06, -8.117093e-05, -1.418899e-06, 2.293187e-06, -1.418899e-06, -8.596133e-05
-4.645772e-02, -7.993563e-05, 4.622712e-06, -4.101952e-06, 4.622712e-06, -7.978053e-05, 2.181546e-06, -4.101952e-06, 2.181546e-06, -8.442416e-05
-4.601861e-02, -7.897664e-05, 2.055285e-06, 3.978851e-07, 2.055285e-06, -7.764652e-05, -1.370569e-06, 3.978851e-07, -1.370569e-06, -7.913204e-05
-4.557951e-02, -7.742324e-05, 3.522591e-06, 2.577189e-06, 3.522591e-06, -7.458946e-05, -8.866427e-07, 2.577189e-06, -8.866427e-07, -7.511700e-05
-4.514040e-02, -8.068006e-05, -5.966455e-07, -1.915852e-06, -5.966455e-07, -7.348898e-05, -3.919634e-06, -1.915852e-06, -3.919634e-06, -6.408422e-05
-4.470130e-02, -7.278274e-05, -2.155438e-06, 3.263341e-07, -2.155438e-06, -6.994033e-05, -2.043356e-06, 3.263341e-07, -2.043356e-06, -6.640121e-05
-4.426219e-02, -7.244578e-05, 2.421397e-06, -1.364157e-06, 2.421397e-06, -6.851562e-05, -2.887672e-06, -1.364157e-06, -2.887672e-06, -5.876496e-05
-4.382309e-02, -6.339234e-05, 5.241402e-07, -9.397192e-07, 5.241402e-07, -6.404723e-05, -2.607779e-06, -9.397192e-07, -2.607779e-06, -6.261619e-05
-4.338398e-02, -5.923526e-05, -9.232106e-08, -3.773003e-07, -9.232106e-08, -6.381265e-05, -4.026868e-06, -3.773003e-07, -4.026868e-06, -5.704040e-05
-4.294487e-02, -5.572579e-05, 3.467054e-08, -6.902963e-07, 3.467054e-08, -5.939020e-05, -2.141602e-06, -6.902963e-07, -2.141602e-06, -5.470362e-05
-4.250577e-02, -6.026904e-05, 2.623187e-06, 3.605491e-08, 2.623187e-06, -5.255460e-05, -4.580909e-06, 3.605491e-08, -4.580909e-06, -4.641534e-05
-4.206666e-02, -5.568387e-05, 5.257805e-06, -2.630953e-06, 5.257805e-06, -5.312535e-05, -3.801734e-06, -2.630953e-06, -3.801734e-06, -3.952664e-05
-4.162756e-02, -4.640309e-05, 1.310577e-07, 3.429842e-06, 1.310577e-07, -4.331624e-05, -7.781223e-06, 3.429842e-06, -7.781223e-06, -4.736554e-05
-4.118845e-02, -4.578603e-05, -2.747456e-06, -2.750265e-06, -2.747456e-06, -3.629989e-05, -1.185083e-05, -2.750265e-06, -1.185083e-05, -4.339630e-05
-4.074935e-02, -3.901789e-05, -4.167346e-06, -7.773686e-08, -4.167346e-06, -3.400311e-05, -1.326603e-05, -7.773686e-08, -1.326603e-05, -4.048526e-05
-4.031024e-02, -3.519834e-05, -1.146513e-06, -1.775279e-06, -1.146513e-06, -2.912927e-05, -1.529533e-05, -1.775279e-06, -1.529533e-05, -3.682084e-05
-3.987113e-02, -3.333379e-05, -3.435364e-06, -4.135486e-06, -3.435364e-06, -2.349339e-05, -1.223103e-05, -4.135486e-06, -1.223103e-05, -3.155486e-05
-3.943203e-02, -3.078947e-05, -8.072430e-08, -1.426717e-06, -8.072430e-08, -1.629253e-05, -1.363209e-05, -1.426717e-06, -1.363209e-05, -2.811353e-05
-3.899292e-02, -2.352922e-05, -2.371966e-06, -3.219339e-06, -2.371966e-06, -1.482862e-05, -1.327047e-05, -3.219339e-06, -1.327047e-05, -2.321127e-05
-3.855382e-02, -2.034324e-05, -1.494952e-06, -1.567729e-06, -1.494952e-06, -9.841579e-06, -1.348154e-05, -1.567729e-06, -1.348154e-05, -1.729620e-05
-3.811471e-02, -1.166282e-05, 5.012898e-06, 3.061049e-07, 5.012898e-06, -1.402918e-05, -4.632140e-06, 3.061049e-07, -4.632140e-06, -7.218852e-06
