-2.950000e-02, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00, 0.000000e+00
-2.598511e-02, -2.182192e-11, 1.698892e-23, 2.521966e-14, -7.548029e-14, -6.199499e-11, -1.197596e-09, -1.237544e-11, -4.286252e-12, 1.917162e-13, 5.941203e-13, 1.894742e-11, 8.826570e-11, -1.669025e-23, -2.182192e-11, -7.424314e-14, -2.821469e-14, -1.167240e-09, 5.276348e-11, -4.289378e-12, 1.247464e-11, 5.907834e-13, -1.860571e-13, 8.613385e-11, -1.650069e-11, -2.821469e-14, 7.548029e-14, -2.238550e-11, 7.182605e-25, 4.421756e-12, -4.133309e-12, -2.316481e-12, -1.415681e-11, -1.416671e-11, -9.827872e-13, -2.280089e-14, 5.039327e-14, 7.424314e-14, 2.521966e-14, -7.179960e-25, -2.238550e-11, -4.218445e-12, -4.457933e-12, -2.172532e-11, 2.617911e-12, -1.135654e-12, 1.443974e-11, 5.084128e-14, 2.448948e-14, 5.276348e-11, 1.197596e-09, -4.457933e-12, 4.133309e-12, -4.161489e-08, 2.879368e-21, 4.732197e-10, -9.225269e-11, -8.902543e-12, -1.546489e-11, 2.880017e-10, -6.608430e-10, 1.167240e-09, -6.199499e-11, 4.218445e-12, 4.421756e-12, -2.759087e-21, -4.161489e-08, -7.099367e-11, -4.627432e-10, -1.631130e-11, 8.931397e-12, -6.313473e-10, -2.116054e-10, 1.247464e-11, 4.286252e-12, 2.617911e-12, 1.415681e-11, -4.627432e-10, 9.225269e-11, -8.630142e-08, 3.390190e-21, 4.367487e-11, 3.169997e-09, -6.386188e-12, 1.586329e-11, 4.289378e-12, -1.237544e-11, 2.172532e-11, -2.316481e-12, 7.099367e-11, 4.732197e-10, -3.256292e-21, -8.630142e-08, 3.010956e-09, -3.692456e-11, 1.623630e-11, 6.397354e-12, -1.860571e-13, -5.941203e-13, 1.443974e-11, 9.827872e-13, 8.931397e-12, 1.546489e-11, -3.692456e-11, -3.169997e-09, -1.028197e-10, 1.364852e-23, -2.863099e-13, 2.015877e-13, -5.907834e-13, 1.917162e-13, 1.135654e-12, -1.416671e-11, 1.631130e-11, -8.902543e-12, -3.010956e-09, 4.367487e-11, -1.320374e-23, -1.028197e-10, 1.864832e-13, 2.830431e-13, -1.650069e-11, -8.826570e-11, 2.448948e-14, -5.039327e-14, -2.116054e-10, 6.608430e-10, 6.397354e-12, -1.586329e-11, 2.830431e-13, -2.015877e-13, -7.624974e-11, -9.232850e-25, -8.613385e-11, 1.894742e-11, -5.084128e-14, -2.280089e-14, 6.313473e-10, 2.880017e-10, -1.623630e-11, -6.386188e-12, -1.864832e-13, -2.863099e-13, 9.832317e-25, -7.624974e-11
-2.287819e-02, -9.735517e-11, 2.504451e-22, 7.276462e-13, -1.469236e-12, -8.907185e-10, -1.657672e-08, -1.634436e-10, -5.773833e-11, -2.287125e-12, 4.953130e-12, 2.774020e-10, 1.244804e-09, -2.455292e-22, -9.735517e-11, -1.460463e-12, -7.622506e-13, -1.614398e-08, 7.414470e-10, -5.840772e-11, 1.648099e-10, 4.864714e-12, 2.378162e-12, 1.211934e-09, -2.388704e-10, -7.622506e-13, 1.469236e-12, -6.992766e-11, 1.012307e-23, 1.372140e-11, 2.934193e-11, -2.970076e-11, -1.864456e-10, -2.017132e-10, -1.417109e-11, -3.098379e-12, -4.657118e-13, 1.460463e-12, 7.276462e-13, -1.014761e-23, -6.992766e-11, 2.771886e-11, -1.691823e-11, -3.076455e-10, 3.316769e-11, -1.656071e-11, 2.063211e-10, -4.551481e-13, 3.135768e-12, 7.414470e-10, 1.657672e-08, -1.691823e-11, -2.934193e-11, -1.468556e-07, 3.804931e-20, 1.803098e-10, -3.143608e-09, -2.001642e-10, -2.467379e-10, 4.137135e-09, -9.111354e-09, 1.614398e-08, -8.907185e-10, -2.771886e-11, 1.372140e-11, -3.629999e-20, -1.468556e-07, -3.213414e-09, -6.272438e-11, -2.604778e-10, 2.011569e-10, -8.689163e-09, -3.020354e-09, 1.648099e-10, 5.773833e-11, 3.316769e-11, 1.864456e-10, -6.272438e-11, 3.143608e-09, -3.013523e-07, 5.053836e-20, 2.771488e-10, 4.380344e-08, -6.628465e-11, -2.989003e-11, 5.840772e-11, -1.634436e-10, 3.076455e-10, -2.970076e-11, 3.213414e-09, 1.803098e-10, -4.836056e-20, -3.013523e-07, 4.149744e-08, -1.919344e-10, -3.700387e-11, 6.648263e-11, 2.378162e-12, -4.953130e-12, 2.063211e-10, 1.417109e-11, 2.011569e-10, 2.467379e-10, -1.919344e-10, -4.380344e-08, -3.998646e-10, 1.778567e-22, -3.573276e-12, -1.087821e-13, -4.864714e-12, -2.287125e-12, 1.656071e-11, -2.017132e-10, 2.604778e-10, -2.001642e-10, -4.149744e-08, 2.771488e-10, -1.720724e-22, -3.998646e-10, -3.389487e-13, 3.515514e-12, -2.388704e-10, -1.244804e-09, 3.135768e-12, 4.657118e-13, -3.020354e-09, 9.111354e-09, 6.648263e-11, 2.989003e-11, 3.515514e-12, 1.087821e-13, -2.720134e-10, -7.651728e-24, -1.211934e-09, 2.774020e-10, 4.551481e-13, -3.098379e-12, 8.689163e-09, 4.137135e-09, 3.700387e-11, -6.628465e-11, 3.389487e-13, -3.573276e-12, 8.997714e-24, -2.720134e-10
-2.013281e-02, -2.761635e-10, 1.054074e-21, 2.448314e-12, -3.871858e-12, -3.517356e-09, -6.402001e-08, -2.926926e-10, 8.787939e-11, -1.186052e-11, 5.801617e-12, 1.136272e-09, 4.925713e-09, -1.030318e-21, -2.761635e-10, -3.948016e-12, -2.722900e-12, -6.225866e-08, 2.838476e-09, 9.042631e-11, 2.909707e-10, 6.145480e-12, 1.282921e-11, 4.781133e-09, -9.620422e-10, -2.722900e-12, 3.871858e-12, -1.340052e-10, 4.057580e-23, -1.283815e-10, -3.634071e-12, -1.241177e-10, -6.935362e-10, -8.126793e-10, -6.660430e-11, 8.379540e-12, 2.273823e-12, 3.948016e-12, 2.448314e-12, -4.083409e-23, -1.340052e-10, -9.512832e-13, 1.224900e-10, -1.253007e-09, 1.430259e-10, -7.686478e-11, 8.350000e-10, 2.185089e-12, -8.266315e-12, 2.838476e-09, 6.402001e-08, 1.224900e-10, 3.634071e-12, -3.215320e-07, 1.464553e-19, 5.863787e-09, 7.594321e-09, -1.187689e-10, -6.313364e-10, 1.640333e-08, -3.489447e-08, 6.225866e-08, -3.517356e-09, 9.512832e-13, -1.283815e-10, -1.390720e-19, -3.215320e-07, 7.644550e-09, -6.212258e-09, -6.735626e-10, 1.160739e-10, -3.318880e-08, -1.176860e-08, 2.909707e-10, -8.787939e-11, 1.430259e-10, 6.935362e-10, -6.212258e-09, -7.594321e-09, -6.542430e-07, 2.173087e-19, 5.080831e-10, 1.691780e-07, -2.387744e-10, -1.349775e-10, -9.042631e-11, -2.926926e-10, 1.253007e-09, -1.241177e-10, -7.644550e-09, 5.863787e-09, -2.071463e-19, -6.542430e-07, 1.596894e-07, -1.891161e-10, -1.134359e-10, 2.449677e-10, 1.282921e-11, -5.801617e-12, 8.350000e-10, 6.660430e-11, 1.160739e-10, 6.313364e-10, -1.891161e-10, -1.691780e-07, -1.019358e-09, 6.233873e-22, -1.736185e-11, -2.423882e-11, -6.145480e-12, -1.186052e-11, 7.686478e-11, -8.126793e-10, 6.735626e-10, -1.187689e-10, -1.596894e-07, 5.080831e-10, -6.068165e-22, -1.019358e-09, -2.453682e-11, 1.773642e-11, -9.620422e-10, -4.925713e-09, -8.266315e-12, -2.273823e-12, -1.176860e-08, 3.489447e-08, 2.449677e-10, 1.349775e-10, 1.773642e-11, 2.423882e-11, -6.276793e-10, 2.793525e-24, -4.781133e-09, 1.136272e-09, -2.185089e-12, 8.379540e-12, 3.318880e-08, 1.640333e-08, 1.134359e-10, -2.387744e-10, 2.453682e-11, -1.736185e-11, 6.410187e-24, -6.276793e-10
-1.770772e-02, -6.677056e-10, 3.029149e-21, 3.552228e-12, -1.117071e-11, -9.378960e-09, -1.660264e-07, -4.504051e-10, 5.136213e-11, -7.749170e-11, -8.955963e-12, 3.134022e-09, 1.314965e-08, -2.950101e-21, -6.677056e-10, -1.097927e-11, -4.201394e-12, -1.611400e-07, 7.212704e-09, 6.666065e-11, 4.510204e-10, -9.999676e-12, 7.991085e-11, 1.271582e-08, -2.595546e-09, -4.201394e-12, 1.117071e-11, -2.211536e-10, 1.113352e-22, -2.363685e-10, 2.309934e-10, -1.182495e-10, -1.929191e-09, -2.222998e-09, -2.283966e-10, 1.087387e-12, -4.556137e-13, 1.097927e-11, 3.552228e-12, -1.126044e-22, -2.211536e-10, 2.287863e-10, 2.081310e-10, -3.625000e-09, 1.849587e-10, -2.588063e-10, 2.296539e-09, -3.915913e-13, -5.272340e-13, 7.212704e-09, 1.660264e-07, 2.081310e-10, -2.309934e-10, -6.032284e-07, 3.885919e-19, -5.116137e-09, 1.280203e-09, -9.892371e-11, -1.466671e-09, 4.309140e-08, -8.976397e-08, 1.611400e-07, -9.378960e-09, -2.287863e-10, -2.363685e-10, -3.669992e-19, -6.032284e-07, 8.420440e-10, 4.911076e-09, -1.580914e-09, 9.153585e-11, -8.505450e-08, -3.000497e-08, 4.510204e-10, -5.136213e-11, 1.849587e-10, 1.929191e-09, 4.911076e-09, -1.280203e-09, -1.220702e-06, 6.330151e-19, 3.343587e-10, 4.388771e-07, -5.910549e-10, -3.336904e-10, -6.666065e-11, -4.504051e-10, 3.625000e-09, -1.182495e-10, -8.420440e-10, -5.116137e-09, -5.998401e-19, -1.220702e-06, 4.123284e-07, 3.648550e-10, -3.277827e-10, 6.026026e-10, 7.991085e-11, 8.955963e-12, 2.296539e-09, 2.283966e-10, 9.153585e-11, 1.466671e-09, 3.648550e-10, -4.388771e-07, -2.300577e-09, 1.361028e-21, -5.192783e-11, -6.298799e-11, 9.999676e-12, -7.749170e-11, 2.588063e-10, -2.222998e-09, 1.580914e-09, -9.892371e-11, -4.123284e-07, 3.343587e-10, -1.350018e-21, -2.300577e-09, -6.715752e-11, 5.158724e-11, -2.595546e-09, -1.314965e-08, -5.272340e-13, 4.556137e-13, -3.000497e-08, 8.976397e-08, 6.026026e-10, 3.336904e-10, 5.158724e-11, 6.298799e-11, -1.295074e-09, 1.350239e-22, -1.271582e-08, 3.134022e-09, 3.915913e-13, 1.087387e-12, 8.505450e-08, 4.309140e-08, 3.277827e-10, -5.910549e-10, 6.715752e-11, -5.192783e-11, -9.397641e-23, -1.295074e-09
-1.556632e-02, -1.448632e-09, 7.113015e-21, 1.697259e-11, -3.354298e-11, -2.014591e-08, -3.469172e-07, -2.713011e-09, -4.319441e-10, -1.502155e-10, 8.893866e-11, 7.006795e-09, 2.825983e-08, -6.897112e-21, -1.448632e-09, -3.347604e-11, -1.875179e-11, -3.359406e-07, 1.478189e-08, -4.708634e-10, 2.725641e-09, 9.149084e-11, 1.563636e-10, 2.720170e-08, -5.657622e-09, -1.875179e-11, 3.354298e-11, -3.395788e-10, 2.505435e-22, -2.569101e-10, 1.290662e-10, -4.706095e-10, -3.786239e-09, -4.914692e-09, -5.253709e-10, 5.209418e-12, 2.413152e-12, 3.347604e-11, 1.697259e-11, -2.550936e-22, -3.395788e-10, 1.210409e-10, 2.021061e-10, -7.990716e-09, 6.552056e-10, -5.952296e-10, 5.109082e-09, 2.521910e-12, -3.209944e-12, 1.478189e-08, 3.469172e-07, 2.021061e-10, -1.290662e-10, -1.035531e-06, 8.527304e-19, 2.299307e-08, -4.825955e-09, -2.463544e-09, -4.152267e-09, 9.241677e-08, -1.865749e-07, 3.359406e-07, -2.014591e-08, -1.210409e-10, -2.569101e-10, -7.989756e-19, -1.035531e-06, -5.365420e-09, -2.292179e-08, -4.475238e-09, 2.474099e-09, -1.760365e-07, -6.251423e-08, 2.725641e-09, 4.319441e-10, 6.552056e-10, 3.786239e-09, -2.292179e-08, 4.825955e-09, -2.090385e-06, 1.511051e-18, -1.122748e-09, 9.184355e-07, -1.293529e-09, -1.063645e-09, 4.708634e-10, -2.713011e-09, 7.990716e-09, -4.706095e-10, 5.365420e-09, 2.299307e-08, -1.422667e-18, -2.090385e-06, 8.580230e-07, 2.812815e-09, -1.124908e-09, 1.317012e-09, 1.563636e-10, -8.893866e-11, 5.109082e-09, 5.253709e-10, 2.474099e-09, 4.152267e-09, 2.812815e-09, -9.184355e-07, -4.791535e-09, 2.105665e-21, -2.083063e-10, -9.914387e-11, -9.149084e-11, -1.502155e-10, 5.952296e-10, -4.914692e-09, 4.475238e-09, -2.463544e-09, -8.580230e-07, -1.122748e-09, -2.198639e-21, -4.791535e-09, -1.062336e-10, 2.073867e-10, -5.657622e-09, -2.825983e-08, -3.209944e-12, -2.413152e-12, -6.251423e-08, 1.865749e-07, 1.317012e-09, 1.063645e-09, 2.073867e-10, 9.914387e-11, -2.514387e-09, 6.763425e-22, -2.720170e-08, 7.006795e-09, -2.521910e-12, 5.209418e-12, 1.760365e-07, 9.241677e-08, 1.124908e-09, -1.293529e-09, 1.062336e-10, -2.083063e-10, -5.257156e-22, -2.514387e-09
-1.367613e-02, -2.917243e-09, 1.482448e-20, 1.934011e-11, -4.863708e-11, -3.841492e-08, -6.374385e-07, -2.125239e-09, 5.709699e-10, -2.968561e-10, -2.977195e-11, 1.382573e-08, 5.358530e-08, -1.429876e-20, -2.917243e-09, -4.904614e-11, -2.321810e-11, -6.155374e-07, 2.641810e-08, 5.964995e-10, 2.111401e-09, -3.068046e-11, 3.123128e-10, 5.129887e-08, -1.083336e-08, -2.321810e-11, 4.863708e-11, -5.066856e-10, 5.090953e-22, -1.179683e-09, 5.600663e-10, -6.666707e-10, -6.451428e-09, -9.593398e-09, -1.134067e-09, 6.992940e-11, 9.283790e-12, 4.904614e-11, 1.934011e-11, -5.223257e-22, -5.066856e-10, 5.772980e-10, 1.070912e-09, -1.570449e-08, 1.113423e-09, -1.282345e-09, 1.004497e-08, 8.897672e-12, -6.539028e-11, 2.641810e-08, 6.374385e-07, 1.070912e-09, -5.600663e-10, -1.684525e-06, 1.676540e-18, 7.918410e-10, 3.653677e-08, -7.200666e-10, -5.733507e-09, 1.749062e-07, -3.389761e-07, 6.155374e-07, -3.841492e-08, -5.772980e-10, -1.179683e-09, -1.557448e-18, -1.684525e-06, 3.476396e-08, -3.603785e-09, -6.273824e-09, 6.916504e-10, -3.182015e-07, -1.140107e-07, 2.111401e-09, -5.709699e-10, 1.113423e-09, 6.451428e-09, -3.603785e-09, -3.653677e-08, -3.401917e-06, 3.209215e-18, -6.484204e-09, 1.690438e-06, -2.218394e-09, -2.085423e-09, -5.964995e-10, -2.125239e-09, 1.570449e-08, -6.666707e-10, -3.476396e-08, 7.918410e-10, -2.998483e-18, -3.401917e-06, 1.568571e-06, 9.344426e-09, -2.006506e-09, 2.287212e-09, 3.123128e-10, 2.977195e-11, 1.004497e-08, 1.134067e-09, 6.916504e-10, 5.733507e-09, 9.344426e-09, -1.690438e-06, -9.417823e-09, 1.948227e-21, -2.615759e-10, -3.412563e-10, 3.068046e-11, -2.968561e-10, 1.282345e-09, -9.593398e-09, 6.273824e-09, -7.200666e-10, -1.568571e-06, -6.484204e-09, -2.538491e-21, -9.417823e-09, -3.551623e-10, 2.645681e-10, -1.083336e-08, -5.358530e-08, -6.539028e-11, -9.283790e-12, -1.140107e-07, 3.389761e-07, 2.287212e-09, 2.085423e-09, 2.645681e-10, 3.412563e-10, -4.717282e-09, 2.299614e-21, -5.129887e-08, 1.382573e-08, -8.897672e-12, 6.992940e-11, 3.182015e-07, 1.749062e-07, 2.006506e-09, -2.218394e-09, 3.551623e-10, -2.615759e-10, -1.822262e-21, -4.717282e-09
-1.200831e-02, -5.507426e-09, 2.833413e-20, 7.905721e-11, -1.360573e-10, -6.602061e-08, -1.065265e-06, -9.513759e-09, -1.671017e-09, -7.672532e-10, 3.706531e-10, 2.461992e-08, 9.228714e-08, -2.716494e-20, -5.507426e-09, -1.362349e-10, -8.792958e-11, -1.025127e-06, 4.212650e-08, -1.980529e-09, 9.561199e-09, 3.870166e-10, 7.929363e-10, 8.779533e-08, -1.859887e-08, -8.792958e-11, 1.360573e-10, -7.472408e-10, 9.484235e-22, -1.363852e-09, 4.938496e-10, -1.126483e-09, -1.114901e-08, -1.696983e-08, -2.122898e-09, 7.060588e-11, 1.018496e-11, 1.362349e-10, 7.905721e-11, -9.822802e-22, -7.472408e-10, 4.921669e-10, 1.140365e-09, -2.919040e-08, 2.115517e-09, -2.394274e-09, 1.791058e-08, 1.200387e-11, -5.780533e-11, 4.212650e-08, 1.065265e-06, 1.140365e-09, -4.938496e-10, -2.635808e-06, 3.052436e-18, 5.400857e-08, -1.374871e-09, -9.016762e-09, -1.296790e-08, 2.957205e-07, -5.648062e-07, 1.025127e-06, -6.602061e-08, -4.921669e-10, -1.363852e-09, -2.807085e-18, -2.635808e-06, -6.654925e-09, -5.566897e-08, -1.424131e-08, 9.076835e-09, -5.267307e-07, -1.829414e-07, 9.561199e-09, 1.671017e-09, 2.115517e-09, 1.114901e-08, -5.566897e-08, 1.374871e-09, -5.335640e-06, 6.222138e-18, -9.026933e-09, 2.832320e-06, -3.719791e-09, -6.121767e-09, 1.980529e-09, -9.513759e-09, 2.919040e-08, -1.126483e-09, 6.654925e-09, 5.400857e-08, -5.758035e-18, -5.335640e-06, 2.607022e-06, 1.470368e-08, -6.607160e-09, 3.816435e-09, 7.929363e-10, -3.706531e-10, 1.791058e-08, 2.122898e-09, 9.076835e-09, 1.296790e-08, 1.470368e-08, -2.832320e-06, -1.751266e-08, -1.066526e-21, -1.012969e-09, -4.539044e-10, -3.870166e-10, -7.672532e-10, 2.394274e-09, -1.696983e-08, 1.424131e-08, -9.016762e-09, -2.607022e-06, -9.026933e-09, -9.893854e-22, -1.751266e-08, -4.904280e-10, 1.004221e-09, -1.859887e-08, -9.228714e-08, -5.780533e-11, -1.018496e-11, -1.829414e-07, 5.648062e-07, 3.816435e-09, 6.121767e-09, 1.004221e-09, 4.539044e-10, -8.507859e-09, 6.258535e-21, -8.779533e-08, 2.461992e-08, -1.200387e-11, 7.060588e-11, 5.267307e-07, 2.957205e-07, 6.607160e-09, -3.719791e-09, 4.904280e-10, -1.012969e-09, -4.946148e-21, -8.507859e-09
-1.053729e-02, -9.926752e-09, 5.110420e-20, 5.250461e-11, -1.504193e-10, -1.101956e-07, -1.673814e-06, -1.228350e-08, -3.046694e-10, -7.713295e-10, 4.869047e-10, 4.189304e-08, 1.495053e-07, -4.864653e-20, -9.926752e-09, -1.480868e-10, -7.074584e-11, -1.605100e-06, 6.440575e-08, -7.141806e-10, 1.228038e-08, 5.540750e-10, 8.312823e-10, 1.411594e-07, -3.049587e-08, -7.074584e-11, 1.504193e-10, -1.102974e-09, 1.702497e-21, -1.761369e-09, -1.506068e-09, -1.224142e-09, -1.423142e-08, -2.823130e-08, -3.605205e-09, 1.563512e-10, 6.889163e-11, 1.480868e-10, 5.250461e-11, -1.783500e-21, -1.102974e-09, -1.409959e-09, 1.611857e-09, -4.777680e-08, 2.925196e-09, -4.114509e-09, 3.007592e-08, 6.704876e-11, -1.307958e-10, 6.440575e-08, 1.673814e-06, 1.611857e-09, 1.506068e-09, -4.013027e-06, 5.310970e-18, 2.197655e-07, 1.207944e-07, -7.849159e-09, -1.747551e-08, 4.865820e-07, -8.793162e-07, 1.605100e-06, -1.101956e-07, 1.409959e-09, -1.761369e-09, -4.822105e-18, -4.013027e-06, 1.269602e-07, -2.272925e-07, -1.945057e-08, 7.905067e-09, -8.145449e-07, -2.882652e-07, 1.228038e-08, 3.046694e-10, 2.925196e-09, 1.423142e-08, -2.272925e-07, -1.207944e-07, -8.155523e-06, 1.143698e-17, -3.975772e-08, 4.459131e-06, -6.120564e-09, -4.284244e-09, 7.141806e-10, -1.228350e-08, 4.777680e-08, -1.224142e-09, -1.269602e-07, 2.197655e-07, -1.048254e-17, -8.155523e-06, 4.066550e-06, 4.763257e-08, -4.043491e-09, 6.340009e-09, 8.312823e-10, -4.869047e-10, 3.007592e-08, 3.605205e-09, 7.905067e-09, 1.747551e-08, 4.763257e-08, -4.459131e-06, -3.118245e-08, -1.087966e-20, -1.386561e-09, -3.518598e-10, -5.540750e-10, -7.713295e-10, 4.114509e-09, -2.823130e-08, 1.945057e-08, -7.849159e-09, -4.066550e-06, -3.975772e-08, 4.722086e-21, -3.118245e-08, -3.819969e-10, 1.385235e-09, -3.049587e-08, -1.495053e-07, -1.307958e-10, -6.889163e-11, -2.882652e-07, 8.793162e-07, 6.340009e-09, 4.284244e-09, 1.385235e-09, 3.518598e-10, -1.495500e-08, 1.493131e-20, -1.411594e-07, 4.189304e-08, -6.704876e-11, 1.563512e-10, 8.145449e-07, 4.865820e-07, 4.043491e-09, -6.120564e-09, 3.819969e-10, -1.386561e-09, -1.151695e-20, -1.495500e-08
-9.240391e-03, -1.714958e-08, 8.795025e-20, 8.209007e-11, -1.961024e-10, -1.693030e-07, -2.494478e-06, -1.482345e-08, -2.176656e-10, -1.069192e-09, 4.331273e-10, 6.647965e-08, 2.294998e-07, -8.303735e-20, -1.714958e-08, -2.048896e-10, -1.146814e-10, -2.380644e-06, 8.916904e-08, -7.159377e-10, 1.484493e-08, 5.513317e-10, 1.187119e-09, 2.148670e-07, -4.609443e-08, -1.146814e-10, 1.961024e-10, -1.626669e-09, 2.924494e-21, -1.715369e-09, -3.838651e-10, -3.066576e-09, -1.762030e-08, -4.426471e-08, -5.818607e-09, 1.827478e-10, 6.432126e-11, 2.048896e-10, 8.209007e-11, -3.098439e-21, -1.626669e-09, -4.050761e-10, 1.299422e-09, -7.629192e-08, 6.509386e-09, -6.635106e-09, 4.763591e-08, 5.380971e-11, -1.609796e-10, 8.916904e-08, 2.494478e-06, 1.299422e-09, 3.838651e-10, -5.970441e-06, 8.799342e-18, 1.681548e-07, 5.318424e-08, -8.249021e-09, -2.377023e-08, 7.399928e-07, -1.308887e-06, 2.380644e-06, -1.693030e-07, 4.050761e-10, -1.715369e-09, -7.883957e-18, -5.970441e-06, 5.670558e-08, -1.717573e-07, -2.696416e-08, 8.355277e-09, -1.202188e-06, -4.096178e-07, 1.484493e-08, 2.176656e-10, 6.509386e-09, 1.762030e-08, -1.717573e-07, -5.318424e-08, -1.220184e-05, 1.995152e-17, -4.663072e-08, 6.672283e-06, -8.832831e-09, -5.837878e-09, 7.159377e-10, -1.482345e-08, 7.629192e-08, -3.066576e-09, -5.670558e-08, 1.681548e-07, -1.805741e-17, -1.220184e-05, 6.018371e-06, 6.234707e-08, -6.023560e-09, 9.136453e-09, 1.187119e-09, -4.331273e-10, 4.763591e-08, 5.818607e-09, 8.355277e-09, 2.377023e-08, 6.234707e-08, -6.672283e-06, -5.334703e-08, -3.415732e-20, -1.848403e-09, -8.331726e-10, -5.513317e-10, -1.069192e-09, 6.635106e-09, -4.426471e-08, 2.696416e-08, -8.249021e-09, -6.018371e-06, -4.663072e-08, 1.879240e-20, -5.334703e-08, -8.132006e-10, 1.885745e-09, -4.609443e-08, -2.294998e-07, -1.609796e-10, -6.432126e-11, -4.096178e-07, 1.308887e-06, 9.136453e-09, 5.837878e-09, 1.885745e-09, 8.331726e-10, -2.536189e-08, 3.245409e-20, -2.148670e-07, 6.647965e-08, -5.380971e-11, 1.827478e-10, 1.202188e-06, 7.399928e-07, 6.023560e-09, -8.832831e-09, 8.132006e-10, -1.848403e-09, -2.445119e-20, -2.536189e-08
