0.000000e+00, 0.000000e+00
7.095881e-04, 0.000000e+00
1.419176e-03, 0.000000e+00
2.128764e-03, 0.000000e+00
2.838353e-03, 0.000000e+00
3.547941e-03, 0.000000e+00
4.257529e-03, 0.000000e+00
4.967117e-03, 0.000000e+00
5.107462e-03, 0.000000e+00
5.436795e-03, 0.000000e+00
5.654029e-03, 0.000000e+00
5.796782e-03, 0.000000e+00
5.890192e-03, 0.000000e+00
5.951018e-03, 0.000000e+00
5.990402e-03, 0.000000e+00
6.015736e-03, 0.000000e+00
6.031905e-03, 0.000000e+00
6.042128e-03, 0.000000e+00
6.048517e-03, 0.000000e+00
6.052453e-03, 0.000000e+00
6.054832e-03, 0.000000e+00
6.056235e-03, 0.000000e+00
6.057032e-03, 0.000000e+00
6.057462e-03, 0.000000e+00
6.057891e-03, 7.760065e+19
6.058689e-03, 1.311671e+20
6.060092e-03, 1.921294e+20
6.062471e-03, 2.652052e+20
6.066407e-03, 3.547826e+20
6.072796e-03, 4.649147e+20
6.083019e-03, 6.016621e+20
6.099188e-03, 7.714779e+20
6.124522e-03, 9.826534e+20
6.163906e-03, 1.248381e+21
6.224732e-03, 1.584561e+21
6.318142e-03, 2.014510e+21
6.460895e-03, 2.578182e+21
6.678129e-03, 3.334494e+21
7.007462e-03, 4.382294e+21
7.095881e-03, 4.655526e+21
7.805469e-03, 6.823290e+21
8.515058e-03, 9.050329e+21
9.224646e-03, 1.139182e+22
9.934234e-03, 1.388726e+22
1.064382e-02, 1.654089e+22
1.135341e-02, 1.935970e+22
1.206300e-02, 2.234759e+22
1.277259e-02, 2.550761e+22
1.348217e-02, 2.881718e+22
1.419176e-02, 3.232676e+22
1.490135e-02, 3.601068e+22
1.561094e-02, 3.987166e+22
1.632053e-02, 4.390906e+22
1.703012e-02, 4.812421e+22
1.773970e-02, 5.251691e+22
1.844929e-02, 5.708734e+22
1.915888e-02, 6.183539e+22
1.986847e-02, 6.676142e+22
2.057806e-02, 7.186599e+22
2.128764e-02, 7.714879e+22
2.199723e-02, 8.260990e+22
2.270682e-02, 8.824908e+22
2.341641e-02, 9.406756e+22
2.412600e-02, 1.000645e+23
2.483558e-02, 1.061539e+23
2.554517e-02, 1.125084e+23
2.625476e-02, 1.190383e+23
2.696435e-02, 1.257497e+23
2.767394e-02, 1.326396e+23
2.838353e-02, 1.397086e+23
2.909311e-02, 1.469562e+23
2.980270e-02, 1.543842e+23
3.051229e-02, 1.619883e+23
3.122188e-02, 1.697729e+23
3.193147e-02, 1.777349e+23
3.264105e-02, 1.858771e+23
3.335064e-02, 1.941974e+23
3.406023e-02, 2.026966e+23
3.476982e-02, 2.113745e+23
3.547941e-02, 2.202296e+23
3.618899e-02, 2.292667e+23
3.689858e-02, 2.384824e+23
3.760817e-02, 2.478743e+23
3.831776e-02, 2.574461e+23
3.902735e-02, 2.671972e+23
3.973694e-02, 2.771264e+23
4.044652e-02, 2.872350e+23
4.115611e-02, 2.975215e+23
4.186570e-02, 3.079887e+23
4.257529e-02, 3.186343e+23
4.328488e-02, 3.294587e+23
4.399446e-02, 3.404611e+23
4.470405e-02, 3.516432e+23
4.541364e-02, 3.630050e+23
4.612323e-02, 3.745444e+23
4.683282e-02, 3.862629e+23
4.754240e-02, 3.981598e+23
4.825199e-02, 4.098997e+23
4.896158e-02, 4.221564e+23
4.967117e-02, 4.345954e+23
5.038076e-02, 4.472051e+23
5.109035e-02, 4.599934e+23
5.179993e-02, 4.729655e+23
5.250952e-02, 4.861135e+23
5.321911e-02, 4.994435e+23
5.392870e-02, 5.129502e+23
5.463829e-02, 5.266318e+23
5.534787e-02, 5.405013e+23
5.605746e-02, 5.545435e+23
