mu, xx, xy, xz, yx, yy, yz, zx, zy, zz
-1.000000e-01, 1.243306e+05, 2.039699e+05, -2.988133e+04, 2.039699e+05, 3.597601e+05, 1.633890e+04, -2.988133e+04, 1.633890e+04, 3.201335e+05
-9.875000e-02, 1.197145e+05, 1.963089e+05, -2.840200e+04, 1.963089e+05, 3.461352e+05, 1.616574e+04, -2.840200e+04, 1.616574e+04, 3.075985e+05
-9.750000e-02, 1.152362e+05, 1.890697e+05, -2.739906e+04, 1.890697e+05, 3.332292e+05, 1.505317e+04, -2.739906e+04, 1.505317e+04, 2.959247e+05
-9.625000e-02, 1.103917e+05, 1.809717e+05, -2.616256e+04, 1.809717e+05, 3.190448e+05, 1.512632e+04, -2.616256e+04, 1.512632e+04, 2.848735e+05
-9.500000e-02, 1.061696e+05, 1.742667e+05, -2.481920e+04, 1.742667e+05, 3.074774e+05, 1.472356e+04, -2.481920e+04, 1.472356e+04, 2.724219e+05
-9.375000e-02, 1.020394e+05, 1.674708e+05, -2.407039e+04, 1.674708e+05, 2.953023e+05, 1.352957e+04, -2.407039e+04, 1.352957e+04, 2.610661e+05
-9.250000e-02, 9.777890e+04, 1.606061e+05, -2.319403e+04, 1.606061e+05, 2.833294e+05, 1.266111e+04, -2.319403e+04, 1.266111e+04, 2.500644e+05
-9.125000e-02, 9.385528e+04, 1.540900e+05, -2.168716e+04, 1.540900e+05, 2.717756e+05, 1.320879e+04, -2.168716e+04, 1.320879e+04, 2.387855e+05
-9.000000e-02, 8.989184e+04, 1.475898e+05, -2.114095e+04, 1.475898e+05, 2.602580e+05, 1.183934e+04, -2.114095e+04, 1.183934e+04, 2.280830e+05
-8.875000e-02, 8.571026e+04, 1.408747e+05, -1.986202e+04, 1.408747e+05, 2.485750e+05, 1.186251e+04, -1.986202e+04, 1.186251e+04, 2.185610e+05
-8.750000e-02, 8.217793e+04, 1.350193e+05, -1.942974e+04, 1.350193e+05, 2.381520e+05, 1.041436e+04, -1.942974e+04, 1.041436e+04, 2.073497e+05
-8.625000e-02, 7.791093e+04, 1.279520e+05, -1.828994e+04, 1.279520e+05, 2.257079e+05, 1.035708e+04, -1.828994e+04, 1.035708e+04, 1.987654e+05
-8.500000e-02, 7.433309e+04, 1.220665e+05, -1.760188e+04, 1.220665e+05, 2.151794e+05, 9.369193e+03, -1.760188e+04, 9.369193e+03, 1.892694e+05
-8.375000e-02, 7.073247e+04, 1.161677e+05, -1.632486e+04, 1.161677e+05, 2.049657e+05, 9.919406e+03, -1.632486e+04, 9.919406e+03, 1.803999e+05
-8.250000e-02, 6.715415e+04, 1.102899e+05, -1.552932e+04, 1.102899e+05, 1.946029e+05, 9.405184e+03, -1.552932e+04, 9.405184e+03, 1.714606e+05
-8.125000e-02, 6.378687e+04, 1.047032e+05, -1.501131e+04, 1.047032e+05, 1.846466e+05, 8.483242e+03, -1.501131e+04, 8.483242e+03, 1.625687e+05
-8.000000e-02, 6.032727e+04, 9.904695e+04, -1.418997e+04, 9.904695e+04, 1.747354e+05, 8.066322e+03, -1.418997e+04, 8.066322e+03, 1.540937e+05
-7.875000e-02, 5.708896e+04, 9.372796e+04, -1.332593e+04, 9.372796e+04, 1.653305e+05, 7.755479e+03, -1.332593e+04, 7.755479e+03, 1.456337e+05
-7.750000e-02, 5.393879e+04, 8.859875e+04, -1.261944e+04, 8.859875e+04, 1.563110e+05, 7.242636e+03, -1.261944e+04, 7.242636e+03, 1.374073e+05
-7.625000e-02, 5.077111e+04, 8.338537e+04, -1.184902e+04, 8.338537e+04, 1.471376e+05, 6.912160e+03, -1.184902e+04, 6.912160e+03, 1.295969e+05
-7.500000e-02, 4.778413e+04, 7.845919e+04, -1.115244e+04, 7.845919e+04, 1.384222e+05, 6.580566e+03, -1.115244e+04, 6.580566e+03, 1.219680e+05
-7.375000e-02, 4.483943e+04, 7.363933e+04, -1.047309e+04, 7.363933e+04, 1.299186e+05, 6.108572e+03, -1.047309e+04, 6.108572e+03, 1.145474e+05
-7.250000e-02, 4.201975e+04, 6.896586e+04, -9.882994e+03, 6.896586e+04, 1.216164e+05, 5.663093e+03, -9.882994e+03, 5.663093e+03, 1.074123e+05
-7.125000e-02, 3.938885e+04, 6.466135e+04, -9.242044e+03, 6.466135e+04, 1.140103e+05, 5.197623e+03, -9.242044e+03, 5.197623e+03, 1.000124e+05
-7.000000e-02, 3.667843e+04, 6.025938e+04, -8.454541e+03, 6.025938e+04, 1.063376e+05, 5.122123e+03, -8.454541e+03, 5.122123e+03, 9.328299e+04
-6.875000e-02, 3.403957e+04, 5.586070e+04, -8.018656e+03, 5.586070e+04, 9.850613e+04, 4.533152e+03, -8.018656e+03, 4.533152e+03, 8.702746e+04
-6.750000e-02, 3.157499e+04, 5.181153e+04, -7.445280e+03, 5.181153e+04, 9.137747e+04, 4.232448e+03, -7.445280e+03, 4.232448e+03, 8.066307e+04
-6.625000e-02, 2.927006e+04, 4.803366e+04, -6.961139e+03, 4.803366e+04, 8.466213e+04, 3.709458e+03, -6.961139e+03, 3.709458e+03, 7.443135e+04
-6.500000e-02, 2.692577e+04, 4.421014e+04, -6.327954e+03, 4.421014e+04, 7.797605e+04, 3.576944e+03, -6.327954e+03, 3.576944e+03, 6.862801e+04
-6.375000e-02, 2.469465e+04, 4.052603e+04, -5.765220e+03, 4.052603e+04, 7.146424e+04, 3.386305e+03, -5.765220e+03, 3.386305e+03, 6.306764e+04
-6.250000e-02, 2.259565e+04, 3.712869e+04, -5.239096e+03, 3.712869e+04, 6.552951e+04, 3.114750e+03, -5.239096e+03, 3.114750e+03, 5.751283e+04
-6.125000e-02, 2.052422e+04, 3.369054e+04, -4.765217e+03, 3.369054e+04, 5.942514e+04, 2.876662e+03, -4.765217e+03, 2.876662e+03, 5.253060e+04
-6.000000e-02, 1.856564e+04, 3.046582e+04, -4.387584e+03, 3.046582e+04, 5.373813e+04, 2.558562e+03, -4.387584e+03, 2.558562e+03, 4.774168e+04
-5.875000e-02, 1.681119e+04, 2.759410e+04, -3.931517e+03, 2.759410e+04, 4.866025e+04, 2.280508e+03, -3.931517e+03, 2.280508e+03, 4.288323e+04
-5.750000e-02, 1.506449e+04, 2.472957e+04, -3.536012e+03, 2.472957e+04, 4.360739e+04, 2.003823e+03, -3.536012e+03, 2.003823e+03, 3.835224e+04
-5.625000e-02, 1.336814e+04, 2.195303e+04, -3.116336e+03, 2.195303e+04, 3.872992e+04, 1.830342e+03, -3.116336e+03, 1.830342e+03, 3.413087e+04
