 ( 0.99960985676317338     ,  0.0000000000000000     ) ( 1.18423603688448020E-016, 9.55623192292631495E-016) (-5.84293315574946508E-015,-2.41985241440769957E-009) (-2.33333989948907835E-009, 6.55712822348462593E-010) ( 2.67857131963779235E-002, 1.04693224238313189E-004) (-1.46557419026739459E-003, 1.91287676821943749E-003) ( 1.22520941786223605E-008,-3.03132115708321251E-005) ( 7.36829927606563039E-006, 2.22446834127503189E-006) ( 3.29597460435593101E-017, 2.92734586571086012E-017) (-2.90566182226115127E-017, 1.60461921527854595E-017) ( 2.67197130624844431E-011,-3.84186375243170667E-006) (-7.24506302234525847E-008, 1.60239677366734194E-007) ( 1.08420217248550135E-017, 9.75781955236958305E-018) ( 3.42607886505420017E-017, 4.59430670590732566E-017) (-7.88584797889050671E-005,-7.27076460173045651E-009) (-3.05645177259562665E-004, 7.53267774466077466E-003)
 ( 1.18423603688448020E-016,-9.55623192292631495E-016) (-0.99960985676316261     ,  0.0000000000000000     ) (-2.33333955455827802E-009,-6.55714118419359338E-010) ( 5.62397350911680860E-015,-2.41985231199144087E-009) (-1.46557419026733735E-003,-1.91287676821941645E-003) (-2.67857131963787631E-002, 1.04693224238643952E-004) ( 7.36829927615745978E-006,-2.22446834122549952E-006) (-1.22520941586712340E-008,-3.03132115707622991E-005) (-4.83590871825968191E-017, 6.84011939382630791E-017) ( 1.21694611614140949E-016, 2.32396537627702902E-017) (-7.24506302473594543E-008,-1.60239677399805908E-007) (-2.67193558944889276E-011,-3.84186375246610298E-006) ( 1.97011097274664540E-016,-1.38255274544027787E-017) (-6.27910158254814263E-017, 2.71366125712185615E-017) (-3.05645177259539734E-004,-7.53267774466082063E-003) ( 7.88584797888985077E-005,-7.27076463457829412E-009)
 (-5.84293315574946508E-015, 2.41985241440769957E-009) (-2.33333955455827802E-009, 6.55714118419359338E-010) (-1.59724828445056283E-003,  0.0000000000000000     ) (-0.27034673083348520     ,-0.96203096994319082     ) ( 1.49998746484802936E-006,-1.86651041759915755E-005) ( 2.04140533378027733E-005,-4.34140029619348167E-006) ( 1.66163481394538820E-002,-1.86369767034276317E-003) (-4.71669342327114133E-003,-9.86540197790729267E-003) (-8.66496476762147898E-018,-2.33432433204510828E-017) ( 2.05621590451642188E-017,-8.65689073043639564E-017) ( 2.17408497439480902E-002,-7.86251210443798853E-004) (-7.00463969224041950E-003,-2.20229095759675066E-002) (-2.81537509835905866E-017,-7.06478137815582680E-017) ( 1.65497943662740080E-017, 6.05266613398321744E-018) (-1.02215621383683342E-008,-3.17667091832840587E-008) (-3.26297616289831366E-008,-1.43109805039384752E-009)
 (-2.33333989948907835E-009,-6.55712822348462593E-010) ( 5.62397350911680860E-015, 2.41985231199144087E-009) (-0.27034673083348520     , 0.96203096994319082     ) ( 1.59724828445204775E-003,  0.0000000000000000     ) ( 2.04140533378164343E-005, 4.34140029611151598E-006) (-1.49998746490700996E-006,-1.86651041759067638E-005) (-4.71669342327126623E-003, 9.86540197790776799E-003) (-1.66163481394532714E-002,-1.86369767034264022E-003) ( 4.26766290100389387E-017,-3.05263992445665899E-017) (-5.58088227354855102E-017, 5.43501662283207517E-018) (-7.00463969224017838E-003, 2.20229095759670590E-002) (-2.17408497439483053E-002,-7.86251210443756786E-004) (-5.64944979931272669E-017,-2.21545989891068814E-017) ( 9.45303230640513450E-017,-3.57291639162996870E-017) (-3.26297615880002945E-008, 1.43109807337893358E-009) ( 1.02215621737133250E-008,-3.17667092059534926E-008)
 ( 2.67857131963779235E-002,-1.04693224238313189E-004) (-1.46557419026733735E-003, 1.91287676821941645E-003) ( 1.49998746484802936E-006, 1.86651041759915755E-005) ( 2.04140533378164343E-005,-4.34140029611151598E-006) (-0.84020464080389712     ,  0.0000000000000000     ) ( 9.22191490867101671E-002,-0.12134449786804603     ) (-6.00750072760232456E-006, 1.34715732155789216E-003) (-2.26760015160209355E-004,-2.34074311818970732E-005) ( 8.40046026754447793E-017, 8.76222681342814221E-017) (-8.41776928071259373E-017,-1.17853489799507569E-016) (-7.78733273335956719E-006,-9.85162367804356346E-004) (-8.86896555454142616E-005,-1.27279463334652870E-005) ( 3.51858593687043890E-017, 9.60322378872000084E-017) (-2.97057339684506593E-016, 1.79116412665565216E-017) ( 4.34950797037981368E-002, 2.67772814074102652E-002) ( 1.86668483345408011E-002,-0.51685962147551212     )
 (-1.46557419026739459E-003,-1.91287676821943749E-003) (-2.67857131963787631E-002,-1.04693224238643952E-004) ( 2.04140533378027733E-005, 4.34140029619348167E-006) (-1.49998746490700996E-006, 1.86651041759067638E-005) ( 9.22191490867101671E-002, 0.12134449786804603     ) ( 0.84020464080396184     ,  0.0000000000000000     ) (-2.26760015160625689E-004, 2.34074311798483647E-005) ( 6.00750073215250424E-006, 1.34715732155601432E-003) ( 1.61573177497486492E-016, 6.18450237753324859E-017) ( 4.59560541354124037E-016,-2.29382127167788983E-016) (-8.86896555476403455E-005, 1.27279463285393229E-005) ( 7.78733273043563656E-006,-9.85162367802770158E-004) ( 2.40228610838815043E-016, 2.36952673939236437E-016) ( 5.25030973710986547E-017,-3.97282460341085331E-016) ( 1.86668483345349551E-002, 0.51685962147553188     ) (-4.34950797038001769E-002, 2.67772814074107822E-002)
 ( 1.22520941786223605E-008, 3.03132115708321251E-005) ( 7.36829927615745978E-006, 2.22446834122549952E-006) ( 1.66163481394538820E-002, 1.86369767034276317E-003) (-4.71669342327126623E-003,-9.86540197790776799E-003) (-6.00750072760232456E-006,-1.34715732155789216E-003) (-2.26760015160625689E-004,-2.34074311798483647E-005) ( 0.38021809472431084     ,  0.0000000000000000     ) (-5.95685502797825978E-002, 0.19760270111658415     ) (-7.80236130105798785E-017, 2.65969975112283913E-016) ( 6.24291884770329226E-017, 1.38635180681496887E-016) (-0.87404730682899590     ,-9.70889908765929996E-003) ( 0.10044772028433370     ,-0.19569075668606725     ) ( 1.80202652863630380E-016,-7.27620980739235391E-017) (-2.70489216853250884E-017, 1.38152152382022147E-016) ( 3.73755011819770777E-005,-1.38610088463577558E-004) ( 5.89882596403722755E-004, 2.40879326470229806E-005)
 ( 7.36829927606563039E-006,-2.22446834127503189E-006) (-1.22520941586712340E-008, 3.03132115707622991E-005) (-4.71669342327114133E-003, 9.86540197790729267E-003) (-1.66163481394532714E-002, 1.86369767034264022E-003) (-2.26760015160209355E-004, 2.34074311818970732E-005) ( 6.00750073215250424E-006,-1.34715732155601432E-003) (-5.95685502797825978E-002,-0.19760270111658415     ) (-0.38021809472428258     ,  0.0000000000000000     ) (-4.42431338138032306E-016,-8.95590628955568755E-017) ( 5.63152172345716155E-016,-2.65916084690348606E-017) ( 0.10044772028432825     , 0.19569075668605698     ) ( 0.87404730682897636     ,-9.70889908765866332E-003) (-3.91986587278743457E-017,-1.29402475074915695E-016) (-2.91282315946411711E-016, 1.99345693075873304E-016) ( 5.89882596403202772E-004,-2.40879326450227360E-005) (-3.73755011846767411E-005,-1.38610088462796525E-004)
 ( 3.29597460435593101E-017,-2.92734586571086012E-017) (-4.83590871825968191E-017,-6.84011939382630791E-017) (-8.66496476762147898E-018, 2.33432433204510828E-017) ( 4.26766290100389387E-017, 3.05263992445665899E-017) ( 8.40046026754447793E-017,-8.76222681342814221E-017) ( 1.61573177497486492E-016,-6.18450237753324859E-017) (-7.80236130105798785E-017,-2.65969975112283913E-016) (-4.42431338138032306E-016, 8.95590628955568755E-017) ( 0.58876317403997636     ,  0.0000000000000000     ) (-0.44542084733222942     , 0.67450588852597138     ) ( 1.13861018755496319E-016,-8.50019410879917801E-017) ( 1.05301754730479075E-016,-4.17955537171468479E-016) ( 3.81639164714897561E-017, 2.35922392732845863E-016) (-2.42861286636752845E-016,-1.87350135405495240E-016) (-2.50148856122550588E-018, 8.39213885610719718E-016) ( 6.46555239913258918E-017, 9.75114924107932012E-017)
 (-2.90566182226115127E-017,-1.60461921527854595E-017) ( 1.21694611614140949E-016,-2.32396537627702902E-017) ( 2.05621590451642188E-017, 8.65689073043639564E-017) (-5.58088227354855102E-017,-5.43501662283207517E-018) (-8.41776928071259373E-017, 1.17853489799507569E-016) ( 4.59560541354124037E-016, 2.29382127167788983E-016) ( 6.24291884770329226E-017,-1.38635180681496887E-016) ( 5.63152172345716155E-016, 2.65916084690348606E-017) (-0.44542084733222942     ,-0.67450588852597138     ) (-0.58876317403997658     ,  0.0000000000000000     ) ( 2.74383756418454360E-017, 8.41351108684404566E-017) ( 3.39753597576731408E-016,-2.09347854143464795E-016) (-8.32667268468867159E-017, 8.32667268468867405E-017) (-8.32667268468867529E-017, 1.07552855510562015E-016) ( 4.07132428006316151E-016,-1.34309377417346873E-016) ( 8.40311477333312325E-018, 1.45993135806822143E-016)
