(-3.845882377715740e-16,0.000000000000000e+00)  (1.765598625503725e-01,9.840917181606113e-01)  (-3.081002036072096e-11,5.527392779591800e-12)  (-1.685268827267272e-09,3.023526290446554e-10)  (-9.188885429285603e-05,-5.008898414800150e-04)  (-2.424645469064721e-03,-1.321683999643446e-02)  (-1.258650830667646e-06,2.263447590623163e-07)  (-1.533910924953613e-05,2.758451274759155e-06)  (-8.225632784420145e-04,-5.580851697682367e-05)  (9.814828726011056e-03,9.902576423887074e-03)  (-5.936222411307042e-08,1.065084194841817e-08)  (-1.891788248081783e-06,3.394269369044745e-07)  (-3.944243421281137e-07,2.772314559912603e-07)  (-3.238665631463096e-06,-5.076483707050337e-08)  (1.155999464123121e-05,6.439778333490725e-05)  (-6.659395022299321e-04,-3.709779209223940e-03)  
(1.765598625503725e-01,-9.840917181606113e-01)  (3.608747361419475e-16,0.000000000000000e+00)  (4.998361864719578e-10,-1.637594354112051e-09)  (-9.137664092957361e-12,2.993863332068813e-11)  (-7.292821652542282e-03,-1.128620917253507e-02)  (2.763822731053347e-04,4.277230809231594e-04)  (-1.316293031510345e-05,-8.344734359174897e-06)  (1.080084436829933e-06,6.847272980442092e-07)  (1.262715939774852e-02,-5.911575787867871e-03)  (7.913709486700931e-04,2.312076106220294e-04)  (3.589275691207612e-07,1.888185483800714e-06)  (-1.126275041437965e-08,-5.924917338387003e-08)  (-2.969592337668083e-06,1.293465689298189e-06)  (4.707453337242915e-07,1.040512983248656e-07)  (4.884399503503139e-04,3.737293621957161e-03)  (8.478793028039615e-06,6.487540399344936e-05)  
(-3.081002034309263e-11,-5.527394410888474e-12)  (4.998361863295386e-10,1.637594346584614e-09)  (-3.494614481224572e-02,0.000000000000000e+00)  (-9.554643612639504e-01,2.918274219312000e-01)  (3.720349451494243e-07,3.681370910316628e-07)  (4.133390306804152e-06,1.338639239224608e-05)  (-8.785541481979662e-04,3.924597529770643e-04)  (-9.511455009666894e-03,2.897201828189970e-03)  (3.013934599346829e-07,6.110056335028178e-08)  (-3.534335353765803e-06,-2.800814457974190e-06)  (-1.911346853637392e-04,9.113648896229547e-05)  (-1.517705285569517e-02,4.631554142932030e-03)  (-1.919227171065351e-03,2.154685791303105e-03)  (-1.843827019694454e-02,1.858627238759714e-03)  (5.413972299986303e-10,3.321972432378251e-10)  (-6.808330732521739e-09,-2.232334089108390e-08)  
(-1.685268827505396e-09,-3.023526359290084e-10)  (-9.137663932803908e-12,-2.993863335953688e-11)  (-9.554643612639505e-01,-2.918274219312000e-01)  (3.494614481224574e-02,0.000000000000000e+00)  (1.176205806931349e-05,-7.611465475364137e-06)  (-5.215786772393366e-07,4.348104873475402e-08)  (-5.315481322959086e-03,8.402809835968637e-03)  (6.113625780064572e-04,-7.430463291319376e-04)  (1.907962313479702e-06,4.086045500490761e-06)  (-1.022420274510514e-08,3.073544570006363e-07)  (1.558868430700943e-02,-2.964312523989307e-03)  (-2.115881605094182e-04,8.293244341406737e-06)  (7.444255598507725e-03,1.697077964185145e-02)  (9.330897391741624e-04,-2.730466504472573e-03)  (2.314072844458660e-08,-3.031764527343484e-09)  (5.263358702871368e-10,3.555791998734528e-10)  
(-9.188885429285606e-05,5.008898414800149e-04)  (-7.292821652542286e-03,1.128620917253508e-02)  (3.720349451499121e-07,-3.681370910320423e-07)  (1.176205806931174e-05,7.611465475371171e-06)  (2.982192680711868e-03,-8.673617379884035e-19)  (3.928863227349506e-02,-6.150314411979246e-02)  (2.518006526801720e-05,1.638976335892502e-05)  (5.733934925652648e-04,3.701708801441689e-04)  (7.181265060809411e-02,2.617885402275461e-02)  (-2.649873490228699e-02,-9.593816808565805e-01)  (-1.644498176298385e-05,-2.682021832574192e-05)  (-4.148364630387133e-04,-2.675430706911078e-04)  (-5.737605371855798e-05,-1.811497939537323e-05)  (-3.696881161401264e-04,-3.541712368962487e-04)  (3.682631957354611e-03,5.975760431480492e-03)  (-1.408666797205774e-01,2.182489361435100e-01)  
(-2.424645469064722e-03,1.321683999643445e-02)  (2.763822731053347e-04,-4.277230809231595e-04)  (4.133390306808591e-06,-1.338639239224708e-05)  (-5.215786772393366e-07,-4.348104873483534e-08)  (3.928863227349508e-02,6.150314411979243e-02)  (-2.982192680711813e-03,-8.673617379884035e-19)  (-5.749889616322182e-04,-3.676877368369301e-04)  (2.537204335206506e-05,1.609097405767205e-05)  (8.699300913903860e-01,-4.053850374744145e-01)  (5.553294841158343e-02,5.252124166488573e-02)  (-8.986787943554636e-05,-4.853785635833347e-04)  (1.856092171211281e-05,2.540184484342871e-05)  (4.707546314629557e-04,-2.012377827678998e-04)  (-6.007951829296866e-05,-3.258143741616301e-06)  (3.254676170761316e-02,2.577144308835292e-01)  (5.905944041989838e-03,-3.793588781175646e-03)  
(-1.258650830668883e-06,-2.263447590630328e-07)  (-1.316293031509985e-05,8.344734359150285e-06)  (-8.785541481979666e-04,-3.924597529770639e-04)  (-5.315481322959073e-03,-8.402809835968625e-03)  (2.518006526801633e-05,-1.638976335892588e-05)  (-5.749889616322099e-04,3.676877368369302e-04)  (-6.256048033385028e-02,0.000000000000000e+00)  (-3.786438858642964e-01,-6.048270968891400e-01)  (5.279744982925664e-05,1.291172755609547e-04)  (3.862000456693205e-04,-9.060341198605988e-04)  (-2.865010371994515e-02,1.876273676551864e-02)  (2.415166503745469e-01,3.789541296417863e-01)  (4.857847193775527e-02,2.709216131129603e-03)  (1.893703836809530e-01,4.954392971524056e-01)  (-2.019400656273979e-05,3.950363985736477e-07)  (-2.560891868693682e-04,1.621672658148610e-04)  
(-1.533910924953050e-05,-2.758451274741920e-06)  (1.080084436829581e-06,-6.847272980428989e-07)  (-9.511455009666887e-03,-2.897201828189966e-03)  (6.113625780064568e-04,7.430463291319377e-04)  (5.733934925652739e-04,-3.701708801441729e-04)  (2.537204335206680e-05,-1.609097405767378e-05)  (-3.786438858642964e-01,6.048270968891402e-01)  (6.256048033385019e-02,0.000000000000000e+00)  (4.177505624312162e-04,8.919264371059243e-04)  (-4.823485265970112e-05,1.308901850589147e-04)  (-4.417009622880428e-01,8.268485166293511e-02)  (-5.883796086179808e-03,-3.373795603933376e-02)  (-2.148742107822845e-01,-4.849229968964478e-01)  (-3.255023752437759e-02,3.616199420605943e-02)  (-3.005532183117159e-04,3.934026811658515e-05)  (1.576735672082635e-05,-1.262316984130055e-05)  
(-8.225632784420147e-04,5.580851697682367e-05)  (1.262715939774852e-02,5.911575787867872e-03)  (3.013934599347151e-07,-6.110056335014485e-08)  (1.907962313481233e-06,-4.086045500490585e-06)  (7.181265060809411e-02,-2.617885402275461e-02)  (8.699300913903862e-01,4.053850374744146e-01)  (5.279744982925937e-05,-1.291172755609553e-04)  (4.177505624311846e-04,-8.919264371059169e-04)  (5.204170427930419e-17,2.854797399966073e-32)  (-5.241778690788512e-16,1.157927920214519e-16)  (2.445377069714191e-06,2.181140860160524e-07)  (-2.578621658238386e-05,5.490975263929350e-05)  (-2.792904796322659e-16,-5.898059818321145e-17)  (-5.368969158148218e-16,-2.231830172061411e-16)  (-1.905672506275602e-02,3.855596599330220e-03)  (2.437289170170835e-01,1.142993617357577e-01)  
(9.814828726011058e-03,-9.902576423887076e-03)  (7.913709486700930e-04,-2.312076106220294e-04)  (-3.534335353766025e-06,2.800814457974793e-06)  (-1.022420274513893e-08,-3.073544570006479e-07)  (-2.649873490228699e-02,9.593816808565803e-01)  (5.553294841158342e-02,-5.252124166488573e-02)  (3.862000456693230e-04,9.060341198605963e-04)  (-4.823485265969467e-05,-1.308901850589117e-04)  (-5.273559366969493e-16,-1.179611963664229e-16)  (-6.210310043996969e-16,-9.487083430203345e-33)  (-2.442427596532669e-05,5.552895320584778e-05)  (1.771969131028408e-06,1.699284604705286e-06)  (-2.081668171172171e-17,-1.110223024625157e-16)  (-1.373900992973631e-15,-7.459310946700271e-16)  (1.225688387680596e-01,-2.396768842558066e-01)  (1.742233327068476e-02,-8.630567690450038e-03)  
(-5.936222411299907e-08,-1.065084194810498e-08)  (3.589275691245897e-07,-1.888185483800431e-06)  (-1.911346853637394e-04,-9.113648896229547e-05)  (1.558868430700944e-02,2.964312523989309e-03)  (-1.644498176298298e-05,2.682021832574181e-05)  (-8.986787943554564e-05,4.853785635833344e-04)  (-2.865010371994514e-02,-1.876273676551864e-02)  (-4.417009622880428e-01,-8.268485166293510e-02)  (2.445377069712134e-06,-2.181140860134610e-07)  (-2.442427596536391e-05,-5.552895320586388e-05)  (1.749495810411892e-02,2.168404344971009e-19)  (2.784950223239430e-01,5.304181540913544e-02)  (-1.312025366699206e-01,6.410145806048153e-03)  (-7.773569440209993e-01,-3.072792187560663e-01)  (-1.363204135503525e-06,8.380555538494653e-07)  (7.385202324128315e-06,-3.898035943369904e-05)  
(-1.891788248078162e-06,-3.394269368890582e-07)  (-1.126275041415589e-08,5.924917338386492e-08)  (-1.517705285569517e-02,-4.631554142932032e-03)  (-2.115881605094182e-04,-8.293244341406737e-06)  (-4.148364630387220e-04,2.675430706910999e-04)  (1.856092171211281e-05,-2.540184484342827e-05)  (2.415166503745469e-01,-3.789541296417864e-01)  (-5.883796086179811e-03,3.373795603933376e-02)  (-2.578621658236592e-05,-5.490975263933269e-05)  (1.771969131029378e-06,-1.699284604705869e-06)  (2.784950223239429e-01,-5.304181540913545e-02)  (-1.749495810411765e-02,0.000000000000000e+00)  (-3.302537981159904e-01,-7.678780928812632e-01)  (-2.506731812637219e-03,1.313351129496453e-01)  (-3.934193137415873e-05,5.120749028607536e-06)  (-9.154157099297913e-07,1.312507790263671e-06)  
(-3.944243421281912e-07,-2.772314559912250e-07)  (-2.969592337668220e-06,-1.293465689297667e-06)  (-1.919227171065351e-03,-2.154685791303105e-03)  (7.444255598507725e-03,-1.697077964185145e-02)  (-5.737605371855631e-05,1.811497939535774e-05)  (4.707546314629606e-04,2.012377827678856e-04)  (4.857847193775527e-02,-2.709216131129599e-03)  (-2.148742107822845e-01,4.849229968964478e-01)  (-2.775557561562892e-16,5.898059818321149e-17)  (-1.821459649775643e-17,1.032160468206200e-16)  (-1.312025366699206e-01,-6.410145806048155e-03)  (-3.302537981159905e-01,7.678780928812632e-01)  (-2.463307335887066e-16,-3.013291094546735e-32)  (4.466912950640279e-16,-1.110223024625157e-16)  (-8.263734427876111e-06,-2.477495532847169e-06)  (-6.026942785548019e-05,-2.622549111096752e-05)  
(-3.238665631463114e-06,5.076483706968268e-08)  (4.707453337242862e-07,-1.040512983248872e-07)  (-1.843827019694454e-02,-1.858627238759714e-03)  (9.330897391741624e-04,2.730466504472572e-03)  (-3.696881161400989e-04,3.541712368962190e-04)  (-6.007951829297155e-05,3.258143741610751e-06)  (1.893703836809530e-01,-4.954392971524056e-01)  (-3.255023752437760e-02,-3.616199420605943e-02)  (-5.273559366969492e-16,2.220446049250317e-16)  (-1.375635716449608e-15,7.467984564080154e-16)  (-7.773569440209993e-01,3.072792187560663e-01)  (-2.506731812637216e-03,-1.313351129496453e-01)  (4.440892098500625e-16,1.110223024625155e-16)  (-6.548581121812449e-16,-2.555079766821064e-31)  (-6.233152964852999e-05,2.085571216227254e-05)  (8.448697167013612e-06,-1.745510522148274e-06)  
(1.155999464123122e-05,-6.439778333490699e-05)  (4.884399503503143e-04,-3.737293621957155e-03)  (5.413972303238909e-10,-3.321972436715059e-10)  (2.314072844455950e-08,3.031764506111756e-09)  (3.682631957354611e-03,-5.975760431480494e-03)  (3.254676170761316e-02,-2.577144308835293e-01)  (-2.019400656273936e-05,-3.950363985719130e-07)  (-3.005532183117041e-04,-3.934026811658331e-05)  (-1.905672506275602e-02,-3.855596599330221e-03)  (1.225688387680596e-01,2.396768842558066e-01)  (-1.363204135504392e-06,-8.380555538492485e-07)  (-3.934193137414971e-05,-5.120749028614258e-06)  (-8.263734427875757e-06,2.477495532851151e-06)  (-6.233152964853392e-05,-2.085571216231095e-05)  (4.167192362261211e-03,-8.673617379884035e-19)  (-1.199940772818655e-01,9.193466717703589e-01)  
(-6.659395022299313e-04,3.709779209223927e-03)  (8.478793028039635e-06,-6.487540399344920e-05)  (-6.808330715569222e-09,2.232334090958310e-08)  (5.263358697992458e-10,-3.555792006323943e-10)  (-1.408666797205774e-01,-2.182489361435101e-01)  (5.905944041989838e-03,3.793588781175646e-03)  (-2.560891868693804e-04,-1.621672658148712e-04)  (1.576735672082787e-05,1.262316984130055e-05)  (2.437289170170835e-01,-1.142993617357577e-01)  (1.742233327068476e-02,8.630567690450038e-03)  (7.385202324120915e-06,3.898035943369779e-05)  (-9.154157099317429e-07,-1.312507790263671e-06)  (-6.026942785548217e-05,2.622549111098458e-05)  (8.448697167013831e-06,1.745510522150779e-06)  (-1.199940772818655e-01,-9.193466717703588e-01)  (-4.167192362261241e-03,0.000000000000000e+00)  
