(1.109752685746476e-01,1.192622389734055e-18)  (-4.460623165708791e-01,3.357932959490408e-02)  (-1.680279234709274e-01,-1.862721029751690e-01)  (1.327744370776953e-01,3.553945636175315e-03)  (1.460865478279728e-01,1.206475724158926e-01)  (-9.044731663250676e-02,-1.470433913732133e-01)  (-7.483493390448083e-02,9.477324483021551e-02)  (1.710520245940357e-01,2.405063532257158e-01)  (-7.208486638029676e-03,1.232115640700516e-01)  (2.950442733572292e-02,4.819051195797469e-01)  (-2.189292144343259e-01,1.159121387138757e-01)  (1.612083219267071e-02,-1.121861665907102e-01)  (1.328611658804494e-01,-1.658700783578886e-01)  (-1.115796945988488e-01,2.807950905482188e-01)  (1.458693432601424e-01,-1.857537619027218e-02)  (2.423152199389967e-01,-1.676991386827164e-02)  
(-4.460623165708791e-01,-3.357932959490408e-02)  (2.237512787901427e-02,3.081487911019577e-33)  (-1.594487130652694e-01,1.228105714147583e-01)  (-2.995831102787411e-01,-2.124345663015761e-01)  (-5.582307221799190e-03,1.029514692484237e-01)  (1.375084833945151e-01,1.401054152820556e-01)  (6.394548555755612e-02,2.016598027854797e-01)  (8.402821973444689e-02,-6.036625599995902e-02)  (-2.549851733573917e-02,5.156586268290440e-01)  (2.699578778432109e-03,-2.627033657684316e-02)  (-4.389993404641922e-02,-5.087030267729577e-02)  (1.749370001463345e-01,-3.292507148476946e-01)  (-5.766039200610802e-02,3.319290388073854e-03)  (-1.336299368685152e-01,5.592208216788415e-02)  (-1.700386078686188e-01,7.228815724290936e-02)  (6.632671317077687e-02,2.139001295435159e-01)  
(-1.680279234709274e-01,1.862721029751690e-01)  (-1.594487130652694e-01,-1.228105714147584e-01)  (-5.183380333183689e-02,6.938893903907228e-18)  (-2.612753540275382e-03,-7.018485634798814e-02)  (8.926997087100413e-02,3.399115690283853e-01)  (-2.338607825402722e-01,2.203802007374530e-01)  (-3.292042419172897e-01,2.452999801708140e-02)  (8.666738459183061e-02,1.270778967998722e-01)  (-1.494081186016714e-01,-1.817911381117379e-01)  (9.758066504802089e-02,-3.363994860920616e-01)  (-5.900574757315792e-03,-1.337723565380727e-03)  (-1.618980476118780e-01,1.038261554215491e-01)  (1.141608496113994e-02,2.078533619959399e-01)  (9.208172777262696e-02,7.360064912875172e-02)  (-2.825362920339545e-01,1.496007363251171e-01)  (3.537808711696803e-01,-1.727908525455807e-01)  
(1.327744370776953e-01,-3.553945636175313e-03)  (-2.995831102787411e-01,2.124345663015761e-01)  (-2.612753540275375e-03,7.018485634798816e-02)  (2.086679627914669e-01,0.000000000000000e+00)  (7.900060329405742e-02,5.036398776600072e-01)  (2.442057926280216e-02,-8.454642803739007e-02)  (1.230794406214809e-01,-1.590348208081613e-01)  (-1.087190922890506e-01,-3.507110652887680e-01)  (3.867158504223776e-02,2.001930174691664e-01)  (-2.100663483627911e-01,-2.432661343435034e-01)  (1.534826309822510e-01,-1.624639109708577e-01)  (5.432955618509723e-02,6.398312794266599e-02)  (-1.137566656498793e-01,4.379069327708957e-03)  (6.180869931050673e-04,7.384260269610050e-02)  (8.414150396258151e-02,-3.479390464188785e-01)  (3.983387264042496e-02,7.804099164711001e-02)  
(1.460865478279728e-01,-1.206475724158926e-01)  (-5.582307221799201e-03,-1.029514692484237e-01)  (8.926997087100416e-02,-3.399115690283854e-01)  (7.900060329405741e-02,-5.036398776600073e-01)  (-5.624067373232788e-02,1.734723475976807e-18)  (3.421873641076382e-01,1.180371762392855e-01)  (-1.158573642754034e-01,-2.262796947045882e-01)  (-2.166849683853609e-01,-8.395219000396083e-02)  (8.202851744301212e-02,9.555520474654505e-02)  (1.397509827127145e-01,-1.391137995103343e-01)  (7.245773788738162e-03,8.251625079654334e-02)  (-1.136291383200572e-01,-2.290905820536529e-01)  (5.984658051648695e-02,-6.811033181577648e-03)  (1.939470523531737e-01,6.740273618447608e-02)  (2.769792289456436e-01,2.144460817885302e-01)  (1.240251919326425e-01,-7.990189215914345e-02)  
(-9.044731663250677e-02,1.470433913732134e-01)  (1.375084833945151e-01,-1.401054152820557e-01)  (-2.338607825402721e-01,-2.203802007374530e-01)  (2.442057926280216e-02,8.454642803739007e-02)  (3.421873641076382e-01,-1.180371762392855e-01)  (4.048589748056181e-01,-3.469446951953614e-18)  (4.039615657161830e-02,-1.484640013987236e-01)  (2.697342072296036e-01,-7.634597176821437e-02)  (-1.480294926124112e-01,-1.953647251311146e-01)  (1.247581702651283e-01,-7.305602298403151e-02)  (-3.604408716820810e-02,-3.598227398592463e-01)  (-1.645839305133268e-02,1.030792566350266e-01)  (3.216153439589359e-02,-1.357229664370652e-01)  (9.357809508725258e-02,3.067211064262118e-01)  (-8.273643770826747e-02,-1.665280375888788e-01)  (-3.080299095244726e-02,2.073572745643921e-01)  
(-7.483493390448082e-02,-9.477324483021551e-02)  (6.394548555755614e-02,-2.016598027854797e-01)  (-3.292042419172897e-01,-2.452999801708139e-02)  (1.230794406214808e-01,1.590348208081613e-01)  (-1.158573642754034e-01,2.262796947045882e-01)  (4.039615657161828e-02,1.484640013987236e-01)  (3.485927273498380e-01,1.734723475976807e-18)  (-3.305802542896795e-01,1.182538765637932e-01)  (4.980335509072197e-02,2.186057842126689e-01)  (1.415290686235467e-01,2.054096012825355e-01)  (-3.894594112778289e-02,-1.373514013899857e-01)  (-4.298431514725941e-02,2.367079103332905e-01)  (2.131973809204648e-01,-6.638182468250894e-02)  (3.634924771332674e-01,-1.153150168203212e-01)  (-1.577238673110503e-01,4.459071724215757e-02)  (-2.104465330411232e-02,-2.116986511855209e-01)  
(1.710520245940357e-01,-2.405063532257158e-01)  (8.402821973444689e-02,6.036625599995901e-02)  (8.666738459183057e-02,-1.270778967998722e-01)  (-1.087190922890506e-01,3.507110652887679e-01)  (-2.166849683853609e-01,8.395219000396084e-02)  (2.697342072296036e-01,7.634597176821438e-02)  (-3.305802542896795e-01,-1.182538765637932e-01)  (1.979771019087202e-01,0.000000000000000e+00)  (2.129649827863387e-01,1.248045199919005e-01)  (-6.254194917196625e-02,1.328098915652154e-02)  (7.685670789249185e-02,-5.788762428865633e-02)  (2.286359006587046e-01,2.647839728323548e-02)  (-2.128394574017304e-01,-2.841591201651547e-01)  (-3.801939660312068e-02,1.533470057761251e-02)  (-2.711998147970341e-01,7.385248005592632e-02)  (1.792662498063277e-01,-2.873116990208155e-01)  
(-7.208486638029666e-03,-1.232115640700516e-01)  (-2.549851733573919e-02,-5.156586268290438e-01)  (-1.494081186016714e-01,1.817911381117379e-01)  (3.867158504223776e-02,-2.001930174691664e-01)  (8.202851744301215e-02,-9.555520474654502e-02)  (-1.480294926124112e-01,1.953647251311146e-01)  (4.980335509072196e-02,-2.186057842126688e-01)  (2.129649827863387e-01,-1.248045199919005e-01)  (1.356450034543186e-01,-2.222614453595284e-18)  (-4.144694567661156e-01,1.352503111291326e-01)  (1.429718721166611e-01,1.854758470988120e-01)  (-1.757354149358903e-01,-5.153455447230024e-02)  (-1.392585332480938e-01,-7.052039266606362e-02)  (-1.804628843218222e-02,1.638230523345590e-01)  (-8.850777876411065e-02,-1.276620003118503e-01)  (-1.451498324133641e-01,-2.013533430319889e-01)  
(2.950442733572292e-02,-4.819051195797469e-01)  (2.699578778432109e-03,2.627033657684316e-02)  (9.758066504802090e-02,3.363994860920615e-01)  (-2.100663483627911e-01,2.432661343435033e-01)  (1.397509827127145e-01,1.391137995103343e-01)  (1.247581702651283e-01,7.305602298403151e-02)  (1.415290686235467e-01,-2.054096012825355e-01)  (-6.254194917196623e-02,-1.328098915652153e-02)  (-4.144694567661155e-01,-1.352503111291326e-01)  (4.016535740006234e-02,4.235164736271502e-22)  (-2.797280561025706e-01,1.557302572082191e-03)  (-2.316925121018908e-01,-1.820035133445959e-01)  (-2.527895211697238e-02,2.588127923776308e-02)  (-5.723103053461714e-02,8.002952812500849e-02)  (1.553051754154284e-01,8.662652114020357e-02)  (9.390615153026043e-02,-7.701603292151454e-02)  
