(1.942839251232622e-02,-5.895349312889930e-19)  (3.437693642148584e-01,1.220981434356655e-01)  (4.569624699230548e-02,-7.711380515895883e-02)  (-5.116233298119828e-02,1.286889982428985e-01)  (2.392143041176819e-01,2.362728698840455e-02)  (2.566363707157459e-01,2.281484712997546e-01)  (1.117128679019186e-01,-3.118625503849976e-01)  (-1.380677286636360e-01,-9.229207586180123e-02)  (4.157603741647034e-03,-1.755758976742869e-02)  (4.206183377872375e-02,-4.753701669295759e-01)  (1.237047336134795e-01,-1.214276212153114e-02)  (-2.327625647617408e-01,-5.072072200932619e-02)  (-6.169502335394711e-02,1.362149436963757e-01)  (-1.242353195135930e-01,2.029464251105346e-01)  (3.143333202746550e-01,1.107173430416999e-01)  (2.823134648097310e-02,-1.876000149528751e-01)  
(3.437693642148584e-01,-1.220981434356655e-01)  (1.063518667986358e-02,6.162975822039155e-33)  (-1.730520776337180e-01,-1.523976248338667e-01)  (-3.894340632582583e-02,-2.892620007140020e-01)  (-1.443576501579915e-01,-2.392324234194057e-02)  (6.381612536576255e-02,-5.339099593719746e-02)  (2.794953468595176e-02,5.568567672739265e-02)  (2.086369924680843e-01,-5.404049945436341e-02)  (8.641677996213727e-02,-5.871101598874331e-01)  (4.099977212384215e-04,-3.546799246802825e-03)  (-1.804137750778415e-01,3.631049203929275e-01)  (-1.502471810668580e-01,1.226622461936446e-01)  (-5.380738969045764e-02,1.276515998945840e-01)  (-5.161697428774135e-02,-1.051945309357334e-01)  (1.225981972099363e-01,-7.085528669314763e-02)  (3.206453066509991e-02,-2.039147473682374e-01)  
(4.569624699230546e-02,7.711380515895883e-02)  (-1.730520776337181e-01,1.523976248338667e-01)  (3.274744882382061e-01,3.469446951953614e-18)  (-7.763469229429917e-02,-2.778757467693481e-01)  (8.366293695119469e-02,-3.290272058012505e-01)  (-5.285393135066228e-02,-1.124254789842832e-01)  (6.856469928728037e-02,1.124437168879146e-01)  (2.082961607283900e-01,6.731500474185635e-02)  (-8.833826247698455e-02,1.251079026800242e-01)  (-1.500524760515189e-02,-4.191687843177989e-01)  (-8.106006472293535e-02,1.700449284099254e-01)  (5.396892896934651e-02,-6.039970840227066e-02)  (-8.310887388843148e-03,-1.149488869613944e-01)  (-2.230965276193947e-02,5.057350916404934e-02)  (2.371869678949502e-02,3.170956710661763e-02)  (-5.281625146753128e-01,1.185978011701071e-01)  
(-5.116233298119828e-02,-1.286889982428985e-01)  (-3.894340632582581e-02,2.892620007140019e-01)  (-7.763469229429917e-02,2.778757467693481e-01)  (-5.858842244036920e-02,-6.938893903907228e-18)  (-9.098734692752589e-02,3.603563591001869e-01)  (-1.732811272976442e-02,9.769092287090977e-02)  (-2.666506653302565e-02,2.776267076826955e-01)  (-1.925837392900899e-01,2.844678757929209e-01)  (1.535216752763241e-01,-3.550095295745463e-02)  (-2.106350884557024e-01,-1.649744856002191e-01)  (-3.693496508613707e-02,6.707602530593321e-02)  (1.812331379301124e-01,2.683730050635531e-02)  (-3.910891313923974e-01,-2.518951825840084e-02)  (3.023887703857662e-01,1.536257167632799e-01)  (1.729033835241703e-01,-1.465101984379628e-01)  (-6.626303298950967e-02,-7.044033299707994e-02)  
(2.392143041176819e-01,-2.362728698840456e-02)  (-1.443576501579915e-01,2.392324234194055e-02)  (8.366293695119470e-02,3.290272058012506e-01)  (-9.098734692752590e-02,-3.603563591001869e-01)  (-2.193616459320552e-01,0.000000000000000e+00)  (1.969560996248018e-01,-8.953444607649547e-02)  (-9.493440288531153e-02,-1.926079464728819e-01)  (-7.095411027873059e-02,1.562230702093444e-01)  (5.854664990448994e-03,1.706628455249347e-01)  (-4.620697818265709e-02,-1.022950238779873e-01)  (2.354540000553919e-01,-1.346560739835135e-01)  (-2.063412495697400e-02,-3.125443865444167e-01)  (2.887125184470447e-02,1.102324566213768e-01)  (-2.556340944565995e-01,-2.618771683479509e-01)  (5.698113897219247e-02,-2.624995249983490e-01)  (2.538270419653877e-01,7.905806993234246e-04)  
(2.566363707157459e-01,-2.281484712997546e-01)  (6.381612536576255e-02,5.339099593719746e-02)  (-5.285393135066228e-02,1.124254789842833e-01)  (-1.732811272976442e-02,-9.769092287090977e-02)  (1.969560996248017e-01,8.953444607649545e-02)  (-2.625303372891630e-01,0.000000000000000e+00)  (-3.566122913863431e-02,-6.200723152288599e-01)  (2.256751660765389e-02,-1.161041989347151e-01)  (1.636144367008708e-01,1.748055359913318e-02)  (5.648540678050145e-02,2.166666943698474e-02)  (-2.224882155974011e-01,4.188138853400696e-02)  (2.508715197812216e-01,-1.437194472601174e-01)  (8.283673130750090e-02,-8.537914004870659e-02)  (2.788627507363225e-01,1.446065170433105e-01)  (-1.908102095920800e-01,-1.119733849467063e-01)  (-7.707471771981664e-02,3.329753558509907e-02)  
(1.117128679019185e-01,3.118625503849977e-01)  (2.794953468595176e-02,-5.568567672739264e-02)  (6.856469928728037e-02,-1.124437168879146e-01)  (-2.666506653302564e-02,-2.776267076826955e-01)  (-9.493440288531156e-02,1.926079464728819e-01)  (-3.566122913863432e-02,6.200723152288599e-01)  (-1.804876884962454e-01,0.000000000000000e+00)  (-9.470533005669365e-02,2.827904436501283e-02)  (-2.773047116092393e-01,-5.956346591461668e-02)  (-1.185668888009412e-01,6.569633721713951e-03)  (-2.002574354414394e-01,-1.656478868471146e-01)  (4.251725226077697e-02,1.130215905256056e-01)  (6.257318668760908e-02,1.799364476629540e-01)  (-1.003760487364458e-01,1.234274188873300e-01)  (-2.216115832940209e-01,-9.313647378548798e-02)  (-1.204992516406447e-01,8.032440787916212e-02)  
(-1.380677286636360e-01,9.229207586180123e-02)  (2.086369924680843e-01,5.404049945436341e-02)  (2.082961607283900e-01,-6.731500474185630e-02)  (-1.925837392900899e-01,-2.844678757929209e-01)  (-7.095411027873059e-02,-1.562230702093444e-01)  (2.256751660765388e-02,1.161041989347151e-01)  (-9.470533005669363e-02,-2.827904436501282e-02)  (2.254089227782513e-01,7.372574772901430e-18)  (5.512852789101545e-02,-1.529369053083762e-02)  (-5.026591705049975e-02,2.573298882252527e-01)  (2.568840954534535e-01,-5.340425159862144e-02)  (4.362986024733614e-01,7.396861798998186e-02)  (1.045966127186049e-01,-1.900782187736356e-01)  (1.162620730292824e-01,1.356496664905538e-01)  (2.834058118848793e-01,1.407784549084051e-01)  (1.404735001216898e-01,-3.471127465003155e-01)  
(4.157603741647033e-03,1.755758976742869e-02)  (8.641677996213727e-02,5.871101598874331e-01)  (-8.833826247698454e-02,-1.251079026800242e-01)  (1.535216752763241e-01,3.550095295745464e-02)  (5.854664990448997e-03,-1.706628455249347e-01)  (1.636144367008708e-01,-1.748055359913318e-02)  (-2.773047116092394e-01,5.956346591461668e-02)  (5.512852789101545e-02,1.529369053083762e-02)  (9.462961652376881e-03,-8.233160247311799e-19)  (4.273966204063122e-01,9.730136856492995e-02)  (1.397189770277883e-01,-4.362299815046266e-02)  (-1.738597402072493e-02,1.436340509620837e-01)  (1.121712461746122e-01,1.167893066312795e-01)  (8.437228420658840e-02,1.094339061029411e-01)  (-4.232925504275106e-02,-3.870482163787479e-01)  (-9.722406133721618e-03,1.663662727809793e-01)  
(4.206183377872375e-02,4.753701669295760e-01)  (4.099977212384216e-04,3.546799246802826e-03)  (-1.500524760515188e-02,4.191687843177988e-01)  (-2.106350884557024e-01,1.649744856002191e-01)  (-4.620697818265709e-02,1.022950238779873e-01)  (5.648540678050145e-02,-2.166666943698473e-02)  (-1.185668888009412e-01,-6.569633721713965e-03)  (-5.026591705049978e-02,-2.573298882252526e-01)  (4.273966204063121e-01,-9.730136856492995e-02)  (-1.947444596073336e-02,0.000000000000000e+00)  (1.736193995011027e-01,2.179252085467386e-01)  (-8.630104515407468e-03,1.535090835008938e-01)  (2.502973572050969e-01,8.310111125002062e-02)  (-3.621341425493819e-02,-2.742787482757412e-02)  (-8.603580017968682e-02,6.652113471509621e-02)  (-2.180165232550923e-01,2.929042765982928e-02)  
