(-1.871906408012435e-02,1.540743955509789e-33)  (-3.467036389024555e-01,4.840081581919690e-02)  (1.658394353765171e-01,-7.546770376928387e-02)  (1.681208809155685e-02,3.012083872712840e-01)  (3.078853363497616e-02,4.264783388045088e-05)  (1.405831706698249e-02,-4.841782489594978e-03)  (4.985686268892731e-03,-3.087508960034412e-02)  (-1.765015777603866e-01,1.870213526362557e-01)  (5.970347892152721e-03,-1.928956759876817e-02)  (-6.161796056232909e-02,5.827980062081467e-01)  (-1.678165606310018e-01,-5.329421724414732e-02)  (1.653288271516824e-01,-7.182968355664759e-02)  (7.677233498610775e-03,-2.485728745707834e-02)  (-6.200698929567419e-03,3.248238875186956e-03)  (-9.920044209838700e-03,-8.151280070922902e-03)  (9.628959724813139e-02,5.168202757043063e-01)  
(-3.467036389024555e-01,-4.840081581919690e-02)  (2.506362930438762e-03,6.731266371349546e-21)  (-1.008803116421075e-02,9.157135965820963e-03)  (-2.339335728336329e-02,-1.826940968092830e-03)  (1.468260991064813e-01,-8.732840738281861e-02)  (1.947271223775939e-01,-2.779450186537566e-01)  (-3.696429519661904e-01,-1.583006602024193e-01)  (2.091656371756569e-03,-1.864670403621342e-02)  (-3.453336575473070e-01,4.878783790968061e-01)  (-4.210416766006009e-03,-6.278997318299762e-05)  (-1.727854090886551e-02,-8.251891187479928e-03)  (1.194454441458879e-02,-1.238593253877703e-03)  (6.519003244261903e-02,1.668263780183579e-01)  (3.236377979389762e-01,1.076606151381555e-01)  (1.154082994504790e-01,-2.252743316104276e-01)  (-4.026723054397340e-03,1.441312278443492e-03)  
(1.658394353765171e-01,7.546770376928386e-02)  (-1.008803116421075e-02,-9.157135965820963e-03)  (9.457340305673863e-03,-1.517883041479706e-18)  (5.656738228407471e-02,3.135532589277559e-02)  (-5.311893680520950e-01,3.172487708582057e-01)  (-1.075203739171149e-01,9.231395069398772e-02)  (-1.082636383406196e-02,-1.287053887475068e-01)  (-8.054054990621982e-03,-2.276661037868918e-03)  (-1.083800521574314e-01,2.915071989391242e-01)  (1.329102652398945e-02,-3.099804361955610e-03)  (-8.249279683979262e-03,-5.131123899195259e-02)  (4.423992339503101e-03,-8.193209403466269e-02)  (6.982248921130096e-02,-5.164671774937355e-02)  (-3.823162296435112e-01,3.615411813551046e-02)  (2.236678869432023e-01,-4.806609988952237e-01)  (-1.355664438495640e-02,-9.813037021426260e-03)  
(1.681208809155686e-02,-3.012083872712839e-01)  (-2.339335728336329e-02,1.826940968092830e-03)  (5.656738228407471e-02,-3.135532589277559e-02)  (-3.518565614696264e-02,9.215718466126788e-19)  (5.446220326391529e-02,-6.956024659140836e-02)  (-3.454629592259095e-01,1.475835490492015e-01)  (7.211324115250484e-02,-5.344207507578805e-01)  (4.369553024698208e-02,1.816879919846911e-02)  (1.456603362409369e-01,1.249308703383172e-01)  (3.884677705057893e-03,-2.455248778424133e-02)  (3.359767226052467e-02,-2.607315911722127e-02)  (-2.151430950819611e-02,-4.016465255446265e-03)  (6.028338000039050e-01,-1.417911756118520e-01)  (1.236443807641667e-01,-4.978723137990869e-02)  (-2.094127734296490e-02,1.324970769562225e-01)  (3.624283053458906e-02,-2.694196567774946e-02)  
(3.078853363497617e-02,-4.264783388045088e-05)  (1.468260991064813e-01,8.732840738281862e-02)  (-5.311893680520949e-01,-3.172487708582058e-01)  (5.446220326391524e-02,6.956024659140836e-02)  (2.123413330805447e-02,4.209414629148827e-23)  (-6.097947241722741e-02,-1.954571602078502e-02)  (1.952288968219579e-02,-3.876580343913803e-02)  (-2.646295826767631e-01,1.297661416318379e-01)  (-9.030246289069272e-03,2.938860082874443e-02)  (-1.003966587995141e-01,-4.010349776819621e-02)  (-8.260642972093002e-04,-2.430337623806594e-02)  (5.207662909563302e-01,4.275212876401514e-01)  (5.737590474631102e-03,-1.850670402665438e-02)  (-3.109384886277912e-02,3.459075255307061e-02)  (-4.918572403995062e-02,-3.566675311845210e-02)  (9.298797520667257e-02,-6.227030805574400e-02)  
(1.405831706698249e-02,4.841782489594978e-03)  (1.947271223775939e-01,2.779450186537566e-01)  (-1.075203739171149e-01,-9.231395069398779e-02)  (-3.454629592259095e-01,-1.475835490492015e-01)  (-6.097947241722740e-02,1.954571602078502e-02)  (4.587879737040156e-02,0.000000000000000e+00)  (-5.857079316808548e-03,2.923311504776197e-02)  (2.752665768766390e-01,3.287851800001668e-01)  (-6.762291736891919e-03,3.676904971531910e-02)  (-2.484638083225362e-01,-3.715393274807174e-02)  (5.211859226966289e-01,8.276219212889198e-02)  (-1.137557722885107e-01,-5.903984032553028e-02)  (-8.568153580107240e-03,-4.565976334759616e-02)  (5.427437815355623e-03,1.091031157338987e-02)  (-3.551606696970038e-03,-3.763497131364738e-03)  (8.695028214575901e-02,4.038768085284187e-01)  
(4.985686268892731e-03,3.087508960034412e-02)  (-3.696429519661905e-01,1.583006602024193e-01)  (-1.082636383406197e-02,1.287053887475069e-01)  (7.211324115250481e-02,5.344207507578806e-01)  (1.952288968219580e-02,3.876580343913803e-02)  (-5.857079316808548e-03,-2.923311504776198e-02)  (-1.590605983908799e-02,0.000000000000000e+00)  (5.189428201678663e-03,4.103927291216868e-01)  (-1.233221853080851e-02,-8.252831423676216e-03)  (9.976661373107533e-02,-3.253426897508026e-01)  (2.483288502750541e-01,-2.972121772357638e-01)  (-1.092522287143430e-01,8.087626726629249e-02)  (-4.131549931333757e-02,9.963423627006571e-03)  (3.946052953325042e-02,9.587215095450963e-03)  (-1.817207131380752e-02,3.057893636481332e-02)  (-1.794898601805315e-01,-1.921609562948016e-01)  
(-1.765015777603866e-01,-1.870213526362557e-01)  (2.091656371756569e-03,1.864670403621342e-02)  (-8.054054990621982e-03,2.276661037868920e-03)  (4.369553024698208e-02,-1.816879919846911e-02)  (-2.646295826767631e-01,-1.297661416318380e-01)  (2.752665768766391e-01,-3.287851800001668e-01)  (5.189428201678697e-03,-4.103927291216868e-01)  (9.080938645317220e-03,3.506603465725552e-20)  (3.124127578347633e-01,-3.180525371164534e-01)  (-1.068420514577115e-02,-4.078968988160316e-03)  (3.830793522382291e-02,-5.300389977662344e-03)  (9.200823785405543e-03,-8.601946869745429e-03)  (-1.157075098500323e-01,2.133607251161844e-01)  (-6.573781653238185e-02,-2.501169017959898e-01)  (-2.806822070014711e-01,-2.932383359650011e-01)  (-2.787546271231177e-02,-7.365146520990943e-03)  
(5.970347892152721e-03,1.928956759876817e-02)  (-3.453336575473070e-01,-4.878783790968060e-01)  (-1.083800521574314e-01,-2.915071989391242e-01)  (1.456603362409369e-01,-1.249308703383172e-01)  (-9.030246289069272e-03,-2.938860082874443e-02)  (-6.762291736891917e-03,-3.676904971531910e-02)  (-1.233221853080851e-02,8.252831423676214e-03)  (3.124127578347634e-01,3.180525371164534e-01)  (-2.166570082009573e-02,2.958823060115863e-24)  (-3.810788757160792e-01,-1.184416290908410e-02)  (-1.270558450633223e-01,1.146464878675005e-01)  (-1.734948834347071e-01,7.413866323763486e-03)  (-2.597196058953867e-02,-9.280479887155840e-07)  (-1.813573281862024e-02,-4.262863869210739e-03)  (4.371793967402189e-03,-4.773285295274789e-03)  (2.582381356321222e-01,-1.855217546460319e-01)  
(-6.161796056232911e-02,-5.827980062081467e-01)  (-4.210416766006010e-03,6.278997318299801e-05)  (1.329102652398945e-02,3.099804361955609e-03)  (3.884677705057895e-03,2.455248778424133e-02)  (-1.003966587995141e-01,4.010349776819624e-02)  (-2.484638083225363e-01,3.715393274807174e-02)  (9.976661373107533e-02,3.253426897508027e-01)  (-1.068420514577115e-02,4.078968988160317e-03)  (-3.810788757160791e-01,1.184416290908410e-02)  (-1.404647191080201e-04,-1.210353915644120e-19)  (-5.975807555856171e-03,1.631345947121730e-02)  (-3.492509963017422e-03,-9.326442297031279e-03)  (-1.310007882751899e-01,-1.676976031047186e-01)  (1.453671045306593e-01,-3.740181858330403e-01)  (-2.820873133996221e-01,-1.825077146921986e-01)  (5.399088326408404e-03,-3.810493802286037e-03)  
