(-1.082937318501384e-02,0.000000000000000e+00)  (-1.534416377913551e-03,1.408287382080334e-03)  (-1.604199697541338e-01,-3.714244286418442e-02)  (-9.497118005984863e-02,6.174047236185610e-02)  (5.657909597879646e-02,-4.726130439742100e-03)  (1.338631637214389e-02,-6.189329826256396e-02)  (7.027940765041897e-02,7.120787676334060e-02)  (1.481500172171378e-01,-8.826259891145237e-02)  (-9.291853947547861e-02,9.367463591899822e-01)  (-3.029484321110297e-03,-1.306701583380043e-03)  (7.903124575972361e-03,6.085165676590311e-02)  (-2.763812053350889e-02,3.343976780687540e-02)  (-1.413116203578731e-02,1.404046022168850e-01)  (-6.951902892095896e-03,-5.923696569725117e-05)  (8.580106458160597e-03,-7.456454758663654e-03)  (-1.684377609985322e-02,-2.811618653039754e-02)  
(-1.534416377913551e-03,-1.408287382080334e-03)  (9.350395267572669e-01,0.000000000000000e+00)  (3.012880019233532e-02,-4.403222915951382e-03)  (3.555636691744923e-03,2.321277175697875e-02)  (9.328521546442303e-02,5.576109557776046e-02)  (-1.187050130545276e-01,5.222329357250013e-02)  (-6.626087924554290e-02,-9.313730291394702e-02)  (1.211670197643258e-01,-5.140967406529406e-03)  (3.057599367882440e-03,-8.100724038039723e-04)  (4.527531683182784e-03,-4.620277954392817e-02)  (2.510572240381473e-02,8.085247679424715e-03)  (-3.197598414289488e-02,-3.003001602156939e-02)  (3.197313755811520e-02,-3.804218664605334e-02)  (-3.906415970111915e-02,1.575881179425770e-01)  (3.110778485247766e-02,9.498954297008180e-02)  (1.600497061924920e-02,-1.547711279904141e-01)  
(-1.604199697541338e-01,3.714244286418442e-02)  (3.012880019233532e-02,4.403222915951382e-03)  (-4.204842840384924e-01,0.000000000000000e+00)  (1.980955487900398e-01,-9.062875777255533e-02)  (-3.021398299630822e-01,-3.593317000554976e-02)  (2.527545951524772e-02,-6.116400241963367e-02)  (1.726714856620500e-02,3.338942825157191e-02)  (1.238859031728726e-01,1.459220066516216e-01)  (1.993636981852327e-02,-5.818193312447441e-02)  (2.659755898765531e-02,-3.550496222934787e-03)  (1.981380326557494e-02,-1.921076440644223e-01)  (2.903579509207833e-01,-1.811598254756244e-01)  (-9.667988669209968e-02,1.276972115578111e-01)  (-1.717717542374953e-01,-1.901398731833836e-01)  (1.128303430596022e-01,-1.737356049617483e-01)  (-3.662176842635922e-01,-4.305962896126400e-01)  
(-9.497118005984863e-02,-6.174047236185610e-02)  (3.555636691744923e-03,-2.321277175697875e-02)  (1.980955487900398e-01,9.062875777255533e-02)  (-6.571458071074543e-01,0.000000000000000e+00)  (-1.739064281008470e-01,6.637941729342148e-02)  (-1.954780921916935e-03,-2.519149289694655e-03)  (6.932913246482990e-02,-5.744997344215866e-03)  (-1.618891759815075e-01,-3.080371309194470e-01)  (-2.043960940376315e-02,-3.798778055635575e-02)  (-3.669295652384202e-02,2.357334657304495e-02)  (-2.491088789584896e-01,-2.340012887932860e-01)  (-5.353046761907364e-03,6.168805067157916e-02)  (1.024018191078381e-01,8.660184183351152e-02)  (-7.731793805377868e-02,-8.901195086184294e-02)  (4.704091327286800e-02,-1.465963967122796e-01)  (1.200417774607996e-01,-3.902785115450234e-01)  
(5.657909597879646e-02,4.726130439742100e-03)  (9.328521546442303e-02,-5.576109557776046e-02)  (-3.021398299630822e-01,3.593317000554976e-02)  (-1.739064281008470e-01,-6.637941729342148e-02)  (4.044991397292494e-01,0.000000000000000e+00)  (1.183387701675352e-01,-9.471692711978380e-02)  (7.986832316534678e-02,-2.580249155468905e-02)  (-5.218793630866402e-02,3.639410952680165e-02)  (1.435324137018476e-02,-1.404023238299301e-01)  (2.346846486749867e-02,4.378694044771310e-02)  (7.009605792851714e-02,1.447185074439947e-01)  (-1.171205021149744e-01,6.412759266129134e-02)  (-2.852221693437851e-02,2.754424861521961e-01)  (1.155299108587909e-01,-4.491787788915197e-01)  (-5.415840931582833e-01,2.205971399707736e-02)  (-2.209427248893824e-02,-8.885753291229243e-02)  
(1.338631637214389e-02,6.189329826256396e-02)  (-1.187050130545276e-01,-5.222329357250013e-02)  (2.527545951524772e-02,6.116400241963367e-02)  (-1.954780921916935e-03,2.519149289694655e-03)  (1.183387701675352e-01,9.471692711978380e-02)  (1.347798234552366e-01,0.000000000000000e+00)  (4.598923294813265e-01,1.069755016295587e-01)  (2.040797357182486e-01,-1.743506760803355e-02)  (-7.319306723208492e-03,-1.583814330036156e-03)  (-7.237963589000539e-03,-1.621951090687878e-01)  (2.054061302035002e-01,-1.535913278158519e-01)  (9.214291545438598e-02,-7.117312853610031e-02)  (-2.227885442537617e-02,-4.624705593534884e-01)  (-3.178803427252616e-02,3.173780908753293e-01)  (-3.702160851501892e-01,1.030377904541013e-01)  (5.293166550205229e-02,-3.104783499560992e-01)  
(7.027940765041897e-02,-7.120787676334060e-02)  (-6.626087924554290e-02,9.313730291394702e-02)  (1.726714856620500e-02,-3.338942825157191e-02)  (6.932913246482990e-02,5.744997344215866e-03)  (7.986832316534678e-02,2.580249155468905e-02)  (4.598923294813265e-01,-1.069755016295587e-01)  (-3.878386117278505e-01,0.000000000000000e+00)  (1.161056347073083e-01,3.013436860236185e-02)  (6.754834237965324e-03,8.714836059784129e-03)  (4.923153399535311e-02,-8.693391602984313e-02)  (-7.630406185426455e-02,-1.934845434162769e-01)  (-1.778465815410558e-02,-1.527830554084327e-01)  (5.266864085725311e-01,1.305764843526636e-01)  (3.422660392277450e-01,1.742964665048706e-01)  (-1.429938050909482e-02,1.431567693087830e-01)  (-5.107870418097724e-02,-1.832321040778040e-01)  
(1.481500172171378e-01,8.826259891145237e-02)  (1.211670197643258e-01,5.140967406529406e-03)  (1.238859031728726e-01,-1.459220066516216e-01)  (-1.618891759815075e-01,3.080371309194470e-01)  (-5.218793630866402e-02,-3.639410952680165e-02)  (2.040797357182486e-01,1.743506760803355e-02)  (1.161056347073083e-01,-3.013436860236185e-02)  (1.982907770976358e-03,0.000000000000000e+00)  (-2.171421095308676e-02,2.446966092244615e-02)  (-1.578289128485252e-02,1.547734063773750e-01)  (4.449838679386250e-01,-3.487560509988945e-01)  (-3.980744297085613e-02,-4.060956075916230e-01)  (3.681732137577225e-02,-8.471287373743396e-02)  (1.252896285871663e-02,-3.137246654058866e-01)  (8.824291790076533e-02,-1.706018206680404e-01)  (-3.098838228467638e-02,2.846865636036583e-01)  
(-9.291853947547861e-02,-9.367463591899822e-01)  (3.057599367882440e-03,8.100724038039723e-04)  (1.993636981852327e-02,5.818193312447441e-02)  (-2.043960940376315e-02,3.798778055635575e-02)  (1.435324137018476e-02,1.404023238299301e-01)  (-7.319306723208492e-03,1.583814330036156e-03)  (6.754834237965324e-03,-8.714836059784129e-03)  (-2.171421095308676e-02,-2.446966092244615e-02)  (-1.081935187349712e-02,0.000000000000000e+00)  (-1.636581999657163e-03,1.231331334434822e-03)  (1.605666118256812e-01,3.750009975466511e-02)  (9.471295400015127e-02,-6.155316994105402e-02)  (-5.658693254486133e-02,4.193658069299346e-03)  (-1.316698980352004e-02,6.240641181643686e-02)  (-7.001289639863949e-02,-7.101041954765609e-02)  (-1.484636227831946e-01,8.780878708619504e-02)  
(-3.029484321110297e-03,1.306701583380043e-03)  (4.527531683182784e-03,4.620277954392817e-02)  (2.659755898765531e-02,3.550496222934787e-03)  (-3.669295652384202e-02,-2.357334657304495e-02)  (2.346846486749867e-02,-4.378694044771310e-02)  (-7.237963589000539e-03,1.621951090687878e-01)  (4.923153399535311e-02,8.693391602984313e-02)  (-1.578289128485252e-02,-1.547734063773750e-01)  (-1.636581999657163e-03,-1.231331334434822e-03)  (9.350495480688038e-01,0.000000000000000e+00)  (-3.058790441388552e-02,4.702397136791648e-03)  (-3.331337225569752e-03,-2.277553688836822e-02)  (-9.280669857880475e-02,-5.650054218725088e-02)  (1.186232716213005e-01,-5.196173968808859e-02)  (6.639822501972320e-02,9.330750200070835e-02)  (-1.211748563303935e-01,3.778821102512291e-03)  
(7.903124575972361e-03,-6.085165676590311e-02)  (2.510572240381473e-02,-8.085247679424715e-03)  (1.981380326557494e-02,1.921076440644223e-01)  (-2.491088789584896e-01,2.340012887932860e-01)  (7.009605792851714e-02,-1.447185074439947e-01)  (2.054061302035002e-01,1.535913278158519e-01)  (-7.630406185426455e-02,1.934845434162769e-01)  (4.449838679386250e-01,3.487560509988945e-01)  (1.605666118256812e-01,-3.750009975466511e-02)  (-3.058790441388552e-02,-4.702397136791648e-03)  (-4.201376374615090e-01,0.000000000000000e+00)  (1.978107366796694e-01,-9.059062892346824e-02)  (-3.030784927339857e-01,-3.717683872075225e-02)  (2.652662854498444e-02,-6.004543180697189e-02)  (1.838695014374898e-02,3.331912441536238e-02)  (1.217284937599691e-01,1.451874936696014e-01)  
