-2.772200e-01, -1.450078e+00, -1.450078e+00, 1.383302e+00, 1.383302e+00
-2.716756e-01, -1.421745e+00, -1.421745e+00, 1.354969e+00, 1.354969e+00
-2.661312e-01, -1.393411e+00, -1.393411e+00, 1.326636e+00, 1.326636e+00
-2.605868e-01, -1.365078e+00, -1.365078e+00, 1.298303e+00, 1.298303e+00
-2.550424e-01, -1.336745e+00, -1.336745e+00, 1.269969e+00, 1.269969e+00
-2.494980e-01, -1.308412e+00, -1.308412e+00, 1.241636e+00, 1.241636e+00
-2.439536e-01, -1.280078e+00, -1.280078e+00, 1.213303e+00, 1.213303e+00
-2.384092e-01, -1.251745e+00, -1.251745e+00, 1.184970e+00, 1.184970e+00
-2.328648e-01, -1.223412e+00, -1.223412e+00, 1.156637e+00, 1.156637e+00
-2.273204e-01, -1.195079e+00, -1.195079e+00, 1.128303e+00, 1.128303e+00
-2.217760e-01, -1.166746e+00, -1.166746e+00, 1.099970e+00, 1.099970e+00
-2.162316e-01, -1.138413e+00, -1.138413e+00, 1.071637e+00, 1.071637e+00
-2.106872e-01, -1.110079e+00, -1.110079e+00, 1.043304e+00, 1.043304e+00
-2.051428e-01, -1.081746e+00, -1.081746e+00, 1.014971e+00, 1.014971e+00
-1.995984e-01, -1.053413e+00, -1.053413e+00, 9.866378e-01, 9.866378e-01
-1.940540e-01, -1.025080e+00, -1.025080e+00, 9.583048e-01, 9.583048e-01
-1.885096e-01, -9.967473e-01, -9.967473e-01, 9.299718e-01, 9.299718e-01
-1.829652e-01, -9.684143e-01, -9.684143e-01, 9.016388e-01, 9.016388e-01
-1.774208e-01, -9.400814e-01, -9.400814e-01, 8.733059e-01, 8.733059e-01
-1.718764e-01, -9.117485e-01, -9.117485e-01, 8.449730e-01, 8.449730e-01
-1.663320e-01, -8.834156e-01, -8.834156e-01, 8.166402e-01, 8.166402e-01
-1.607876e-01, -8.550828e-01, -8.550828e-01, 7.883074e-01, 7.883074e-01
-1.552432e-01, -8.267501e-01, -8.267501e-01, 7.599746e-01, 7.599746e-01
-1.496988e-01, -7.984174e-01, -7.984174e-01, 7.316419e-01, 7.316419e-01
-1.441544e-01, -7.700848e-01, -7.700848e-01, 7.033093e-01, 7.033093e-01
-1.386100e-01, -7.417522e-01, -7.417522e-01, 6.749768e-01, 6.749768e-01
-1.330656e-01, -7.134198e-01, -7.134198e-01, 6.466443e-01, 6.466443e-01
-1.275212e-01, -6.850874e-01, -6.850874e-01, 6.183119e-01, 6.183119e-01
-1.219768e-01, -6.567551e-01, -6.567551e-01, 5.899797e-01, 5.899797e-01
-1.164324e-01, -6.284230e-01, -6.284230e-01, 5.616475e-01, 5.616475e-01
-1.108880e-01, -6.000910e-01, -6.000910e-01, 5.333155e-01, 5.333155e-01
-1.053436e-01, -5.717591e-01, -5.717591e-01, 5.049837e-01, 5.049837e-01
-9.979920e-02, -5.434275e-01, -5.434275e-01, 4.766520e-01, 4.766520e-01
-9.425480e-02, -5.150961e-01, -5.150961e-01, 4.483206e-01, 4.483206e-01
-8.871040e-02, -4.867649e-01, -4.867649e-01, 4.199894e-01, 4.199894e-01
-8.316600e-02, -4.584340e-01, -4.584340e-01, 3.916586e-01, 3.916586e-01
-7.762160e-02, -4.301036e-01, -4.301036e-01, 3.633281e-01, 3.633281e-01
-7.207720e-02, -4.017736e-01, -4.017736e-01, 3.349981e-01, 3.349981e-01
-6.653280e-02, -3.734442e-01, -3.734442e-01, 3.066688e-01, 3.066688e-01
-6.098840e-02, -3.451156e-01, -3.451156e-01, 2.783401e-01, 2.783401e-01
-5.544400e-02, -3.167879e-01, -3.167879e-01, 2.500125e-01, 2.500125e-01
-4.989960e-02, -2.884616e-01, -2.884616e-01, 2.216861e-01, 2.216861e-01
-4.435520e-02, -2.601370e-01, -2.601370e-01, 1.933615e-01, 1.933615e-01
-3.881080e-02, -2.318150e-01, -2.318150e-01, 1.650396e-01, 1.650396e-01
-3.326640e-02, -2.034969e-01, -2.034969e-01, 1.367214e-01, 1.367214e-01
-2.772200e-02, -1.751849e-01, -1.751849e-01, 1.084094e-01, 1.084094e-01
-2.217760e-02, -1.468837e-01, -1.468837e-01, 8.010821e-02, 8.010821e-02
-1.663320e-02, -1.186039e-01, -1.186039e-01, 5.182847e-02, 5.182847e-02
-1.108880e-02, -9.037765e-02, -9.037765e-02, 2.360220e-02, 2.360220e-02
-5.544400e-03, -6.236155e-02, -6.236155e-02, -4.413902e-03, -4.413902e-03
0.000000e+00, -3.944519e-02, -3.944519e-02, -2.733027e-02, -2.733027e-02
5.544400e-03, -6.236155e-02, -6.236155e-02, -4.413902e-03, -4.413902e-03
1.108880e-02, -9.037765e-02, -9.037765e-02, 2.360220e-02, 2.360220e-02
1.663320e-02, -1.186039e-01, -1.186039e-01, 5.182847e-02, 5.182847e-02
2.217760e-02, -1.468837e-01, -1.468837e-01, 8.010821e-02, 8.010821e-02
2.772200e-02, -1.751849e-01, -1.751849e-01, 1.084094e-01, 1.084094e-01
3.326640e-02, -2.034969e-01, -2.034969e-01, 1.367214e-01, 1.367214e-01
3.881080e-02, -2.318150e-01, -2.318150e-01, 1.650396e-01, 1.650396e-01
4.435520e-02, -2.601370e-01, -2.601370e-01, 1.933615e-01, 1.933615e-01
4.989960e-02, -2.884616e-01, -2.884616e-01, 2.216861e-01, 2.216861e-01
5.544400e-02, -3.167879e-01, -3.167879e-01, 2.500125e-01, 2.500125e-01
6.098840e-02, -3.451156e-01, -3.451156e-01, 2.783401e-01, 2.783401e-01
6.653280e-02, -3.734442e-01, -3.734442e-01, 3.066688e-01, 3.066688e-01
7.207720e-02, -4.017736e-01, -4.017736e-01, 3.349981e-01, 3.349981e-01
7.762160e-02, -4.301036e-01, -4.301036e-01, 3.633281e-01, 3.633281e-01
8.316600e-02, -4.584340e-01, -4.584340e-01, 3.916586e-01, 3.916586e-01
8.871040e-02, -4.867649e-01, -4.867649e-01, 4.199894e-01, 4.199894e-01
9.425480e-02, -5.150961e-01, -5.150961e-01, 4.483206e-01, 4.483206e-01
9.979920e-02, -5.434275e-01, -5.434275e-01, 4.766520e-01, 4.766520e-01
1.053436e-01, -5.717591e-01, -5.717591e-01, 5.049837e-01, 5.049837e-01
1.108880e-01, -6.000910e-01, -6.000910e-01, 5.333155e-01, 5.333155e-01
1.164324e-01, -6.284230e-01, -6.284230e-01, 5.616475e-01, 5.616475e-01
1.219768e-01, -6.567551e-01, -6.567551e-01, 5.899797e-01, 5.899797e-01
1.275212e-01, -6.850874e-01, -6.850874e-01, 6.183119e-01, 6.183119e-01
1.330656e-01, -7.134198e-01, -7.134198e-01, 6.466443e-01, 6.466443e-01
1.386100e-01, -7.417522e-01, -7.417522e-01, 6.749768e-01, 6.749768e-01
1.441544e-01, -7.700848e-01, -7.700848e-01, 7.033093e-01, 7.033093e-01
1.496988e-01, -7.984174e-01, -7.984174e-01, 7.316419e-01, 7.316419e-01
1.552432e-01, -8.267501e-01, -8.267501e-01, 7.599746e-01, 7.599746e-01
1.607876e-01, -8.550828e-01, -8.550828e-01, 7.883074e-01, 7.883074e-01
1.663320e-01, -8.834156e-01, -8.834156e-01, 8.166402e-01, 8.166402e-01
1.718764e-01, -9.117485e-01, -9.117485e-01, 8.449730e-01, 8.449730e-01
1.774208e-01, -9.400814e-01, -9.400814e-01, 8.733059e-01, 8.733059e-01
1.829652e-01, -9.684143e-01, -9.684143e-01, 9.016388e-01, 9.016388e-01
