-1.386100e-01, -4.497145e-01, -4.497145e-01, 3.829391e-01, 3.829391e-01
-1.358378e-01, -4.413898e-01, -4.413898e-01, 3.746143e-01, 3.746143e-01
-1.330656e-01, -4.330651e-01, -4.330651e-01, 3.662896e-01, 3.662896e-01
-1.302934e-01, -4.247404e-01, -4.247404e-01, 3.579649e-01, 3.579649e-01
-1.275212e-01, -4.164157e-01, -4.164157e-01, 3.496403e-01, 3.496403e-01
-1.247490e-01, -4.080911e-01, -4.080911e-01, 3.413157e-01, 3.413157e-01
-1.219768e-01, -3.997666e-01, -3.997666e-01, 3.329912e-01, 3.329912e-01
-1.192046e-01, -3.914421e-01, -3.914421e-01, 3.246667e-01, 3.246667e-01
-1.164324e-01, -3.831177e-01, -3.831177e-01, 3.163422e-01, 3.163422e-01
-1.136602e-01, -3.747933e-01, -3.747933e-01, 3.080179e-01, 3.080179e-01
-1.108880e-01, -3.664690e-01, -3.664690e-01, 2.996935e-01, 2.996935e-01
-1.081158e-01, -3.581448e-01, -3.581448e-01, 2.913693e-01, 2.913693e-01
-1.053436e-01, -3.498206e-01, -3.498206e-01, 2.830451e-01, 2.830451e-01
-1.025714e-01, -3.414965e-01, -3.414965e-01, 2.747210e-01, 2.747210e-01
-9.979920e-02, -3.331725e-01, -3.331725e-01, 2.663970e-01, 2.663970e-01
-9.702700e-02, -3.248486e-01, -3.248486e-01, 2.580731e-01, 2.580731e-01
-9.425480e-02, -3.165248e-01, -3.165248e-01, 2.497493e-01, 2.497493e-01
-9.148260e-02, -3.082011e-01, -3.082011e-01, 2.414256e-01, 2.414256e-01
-8.871040e-02, -2.998775e-01, -2.998775e-01, 2.331021e-01, 2.331021e-01
-8.593820e-02, -2.915541e-01, -2.915541e-01, 2.247786e-01, 2.247786e-01
-8.316600e-02, -2.832308e-01, -2.832308e-01, 2.164554e-01, 2.164554e-01
-8.039380e-02, -2.749077e-01, -2.749077e-01, 2.081322e-01, 2.081322e-01
-7.762160e-02, -2.665847e-01, -2.665847e-01, 1.998093e-01, 1.998093e-01
-7.484940e-02, -2.582620e-01, -2.582620e-01, 1.914865e-01, 1.914865e-01
-7.207720e-02, -2.499395e-01, -2.499395e-01, 1.831640e-01, 1.831640e-01
-6.930500e-02, -2.416172e-01, -2.416172e-01, 1.748418e-01, 1.748418e-01
-6.653280e-02, -2.332952e-01, -2.332952e-01, 1.665198e-01, 1.665198e-01
-6.376060e-02, -2.249736e-01, -2.249736e-01, 1.581981e-01, 1.581981e-01
-6.098840e-02, -2.166523e-01, -2.166523e-01, 1.498768e-01, 1.498768e-01
-5.821620e-02, -2.083314e-01, -2.083314e-01, 1.415559e-01, 1.415559e-01
-5.544400e-02, -2.000110e-01, -2.000110e-01, 1.332355e-01, 1.332355e-01
-5.267180e-02, -1.916911e-01, -1.916911e-01, 1.249156e-01, 1.249156e-01
-4.989960e-02, -1.833719e-01, -1.833719e-01, 1.165964e-01, 1.165964e-01
-4.712740e-02, -1.750534e-01, -1.750534e-01, 1.082780e-01, 1.082780e-01
-4.435520e-02, -1.667359e-01, -1.667359e-01, 9.996040e-02, 9.996040e-02
-4.158300e-02, -1.584194e-01, -1.584194e-01, 9.164391e-02, 9.164391e-02
-3.881080e-02, -1.501042e-01, -1.501042e-01, 8.332873e-02, 8.332873e-02
-3.603860e-02, -1.417906e-01, -1.417906e-01, 7.501516e-02, 7.501516e-02
-3.326640e-02, -1.334790e-01, -1.334790e-01, 6.670359e-02, 6.670359e-02
-3.049420e-02, -1.251700e-01, -1.251700e-01, 5.839458e-02, 5.839458e-02
-2.772200e-02, -1.168643e-01, -1.168643e-01, 5.008889e-02, 5.008889e-02
-2.494980e-02, -1.085631e-01, -1.085631e-01, 4.178761e-02, 4.178761e-02
-2.217760e-02, -1.002678e-01, -1.002678e-01, 3.349239e-02, 3.349239e-02
-1.940540e-02, -9.198126e-02, -9.198126e-02, 2.520581e-02, 2.520581e-02
-1.663320e-02, -8.370758e-02, -8.370758e-02, 1.693213e-02, 1.693213e-02
-1.386100e-02, -7.545441e-02, -7.545441e-02, 8.678958e-03, 8.678958e-03
-1.108880e-02, -6.723676e-02, -6.723676e-02, 4.613089e-04, 4.613089e-04
-8.316600e-03, -5.908873e-02, -5.908873e-02, -7.686724e-03, -7.686724e-03
-5.544400e-03, -5.110661e-02, -5.110661e-02, -1.566884e-02, -1.566884e-02
-2.772200e-03, -4.368381e-02, -4.368381e-02, -2.309164e-02, -2.309164e-02
0.000000e+00, -3.944519e-02, -3.944519e-02, -2.733027e-02, -2.733027e-02
2.772200e-03, -4.368381e-02, -4.368381e-02, -2.309164e-02, -2.309164e-02
5.544400e-03, -5.110661e-02, -5.110661e-02, -1.566884e-02, -1.566884e-02
8.316600e-03, -5.908873e-02, -5.908873e-02, -7.686724e-03, -7.686724e-03
1.108880e-02, -6.723676e-02, -6.723676e-02, 4.613089e-04, 4.613089e-04
1.386100e-02, -7.545441e-02, -7.545441e-02, 8.678958e-03, 8.678958e-03
1.663320e-02, -8.370758e-02, -8.370758e-02, 1.693213e-02, 1.693213e-02
1.940540e-02, -9.198126e-02, -9.198126e-02, 2.520581e-02, 2.520581e-02
2.217760e-02, -1.002678e-01, -1.002678e-01, 3.349239e-02, 3.349239e-02
2.494980e-02, -1.085631e-01, -1.085631e-01, 4.178761e-02, 4.178761e-02
2.772200e-02, -1.168643e-01, -1.168643e-01, 5.008889e-02, 5.008889e-02
3.049420e-02, -1.251700e-01, -1.251700e-01, 5.839458e-02, 5.839458e-02
3.326640e-02, -1.334790e-01, -1.334790e-01, 6.670359e-02, 6.670359e-02
3.603860e-02, -1.417906e-01, -1.417906e-01, 7.501516e-02, 7.501516e-02
3.881080e-02, -1.501042e-01, -1.501042e-01, 8.332873e-02, 8.332873e-02
4.158300e-02, -1.584194e-01, -1.584194e-01, 9.164391e-02, 9.164391e-02
4.435520e-02, -1.667359e-01, -1.667359e-01, 9.996040e-02, 9.996040e-02
4.712740e-02, -1.750534e-01, -1.750534e-01, 1.082780e-01, 1.082780e-01
4.989960e-02, -1.833719e-01, -1.833719e-01, 1.165964e-01, 1.165964e-01
5.267180e-02, -1.916911e-01, -1.916911e-01, 1.249156e-01, 1.249156e-01
5.544400e-02, -2.000110e-01, -2.000110e-01, 1.332355e-01, 1.332355e-01
5.821620e-02, -2.083314e-01, -2.083314e-01, 1.415559e-01, 1.415559e-01
6.098840e-02, -2.166523e-01, -2.166523e-01, 1.498768e-01, 1.498768e-01
6.376060e-02, -2.249736e-01, -2.249736e-01, 1.581981e-01, 1.581981e-01
6.653280e-02, -2.332952e-01, -2.332952e-01, 1.665198e-01, 1.665198e-01
6.930500e-02, -2.416172e-01, -2.416172e-01, 1.748418e-01, 1.748418e-01
7.207720e-02, -2.499395e-01, -2.499395e-01, 1.831640e-01, 1.831640e-01
7.484940e-02, -2.582620e-01, -2.582620e-01, 1.914865e-01, 1.914865e-01
7.762160e-02, -2.665847e-01, -2.665847e-01, 1.998093e-01, 1.998093e-01
8.039380e-02, -2.749077e-01, -2.749077e-01, 2.081322e-01, 2.081322e-01
8.316600e-02, -2.832308e-01, -2.832308e-01, 2.164554e-01, 2.164554e-01
8.593820e-02, -2.915541e-01, -2.915541e-01, 2.247786e-01, 2.247786e-01
8.871040e-02, -2.998775e-01, -2.998775e-01, 2.331021e-01, 2.331021e-01
9.148260e-02, -3.082011e-01, -3.082011e-01, 2.414256e-01, 2.414256e-01
9.425480e-02, -3.165248e-01, -3.165248e-01, 2.497493e-01, 2.497493e-01
9.702700e-02, -3.248486e-01, -3.248486e-01, 2.580731e-01, 2.580731e-01
9.979920e-02, -3.331725e-01, -3.331725e-01, 2.663970e-01, 2.663970e-01
1.025714e-01, -3.414965e-01, -3.414965e-01, 2.747210e-01, 2.747210e-01
1.053436e-01, -3.498206e-01, -3.498206e-01, 2.830451e-01, 2.830451e-01
1.081158e-01, -3.581448e-01, -3.581448e-01, 2.913693e-01, 2.913693e-01
1.108880e-01, -3.664690e-01, -3.664690e-01, 2.996935e-01, 2.996935e-01
1.136602e-01, -3.747933e-01, -3.747933e-01, 3.080179e-01, 3.080179e-01
1.164324e-01, -3.831177e-01, -3.831177e-01, 3.163422e-01, 3.163422e-01
1.192046e-01, -3.914421e-01, -3.914421e-01, 3.246667e-01, 3.246667e-01
1.219768e-01, -3.997666e-01, -3.997666e-01, 3.329912e-01, 3.329912e-01
1.247490e-01, -4.080911e-01, -4.080911e-01, 3.413157e-01, 3.413157e-01
1.275212e-01, -4.164157e-01, -4.164157e-01, 3.496403e-01, 3.496403e-01
1.302934e-01, -4.247404e-01, -4.247404e-01, 3.579649e-01, 3.579649e-01
1.330656e-01, -4.330651e-01, -4.330651e-01, 3.662896e-01, 3.662896e-01
1.358378e-01, -4.413898e-01, -4.413898e-01, 3.746143e-01, 3.746143e-01
1.386100e-01, -4.497145e-01, -4.497145e-01, 3.829391e-01, 3.829391e-01
