-6.949831e-01, -3.953971e-01, 2.691060e-01
-6.946042e-01, -3.948796e-01, 2.682118e-01
-6.955699e-01, -3.953951e-01, 2.681813e-01
-6.949831e-01, -3.953971e-01, 2.691060e-01
,,
-6.884508e-01, -4.038813e-01, 2.654110e-01
-6.890885e-01, -4.041664e-01, 2.648733e-01
-6.886228e-01, -4.037587e-01, 2.642034e-01
-6.884508e-01, -4.038813e-01, 2.654110e-01
,,
-7.058831e-01, -4.129364e-01, 2.715134e-01
-7.050749e-01, -4.128727e-01, 2.706031e-01
-7.047219e-01, -4.121962e-01, 2.715536e-01
-7.058831e-01, -4.129364e-01, 2.715134e-01
,,
-6.978870e-01, -3.984312e-01, 2.617856e-01
-6.970929e-01, -3.980234e-01, 2.616343e-01
-6.973466e-01, -3.986869e-01, 2.612238e-01
-6.978870e-01, -3.984312e-01, 2.617856e-01
,,
-6.978870e-01, -3.984312e-01, 2.617856e-01
-6.977325e-01, -3.978505e-01, 2.623092e-01
-6.970929e-01, -3.980234e-01, 2.616343e-01
-6.978870e-01, -3.984312e-01, 2.617856e-01
,,
-7.101556e-01, -4.071603e-01, 2.741433e-01
-7.095151e-01, -4.076525e-01, 2.745065e-01
-7.087438e-01, -4.071296e-01, 2.744038e-01
-7.101556e-01, -4.071603e-01, 2.741433e-01
,,
-7.094414e-01, -4.063250e-01, 2.738097e-01
-7.101556e-01, -4.071603e-01, 2.741433e-01
-7.087438e-01, -4.071296e-01, 2.744038e-01
-7.094414e-01, -4.063250e-01, 2.738097e-01
,,
-7.356254e-01, -4.248220e-01, 2.764710e-01
-7.363207e-01, -4.253034e-01, 2.764783e-01
-7.350804e-01, -4.261047e-01, 2.761284e-01
-7.356254e-01, -4.248220e-01, 2.764710e-01
,,
-7.356254e-01, -4.248220e-01, 2.764710e-01
-7.364016e-01, -4.244892e-01, 2.764262e-01
-7.363207e-01, -4.253034e-01, 2.764783e-01
-7.356254e-01, -4.248220e-01, 2.764710e-01
,,
-7.028145e-01, -3.994924e-01, 2.658771e-01
-7.023203e-01, -3.995574e-01, 2.645744e-01
-7.029560e-01, -3.997961e-01, 2.650322e-01
-7.028145e-01, -3.994924e-01, 2.658771e-01
,,
-6.873552e-01, -3.953078e-01, 2.589368e-01
-6.886310e-01, -3.953276e-01, 2.592803e-01
-6.880068e-01, -3.946164e-01, 2.593470e-01
-6.873552e-01, -3.953078e-01, 2.589368e-01
,,
-6.873552e-01, -3.953078e-01, 2.589368e-01
-6.878015e-01, -3.961636e-01, 2.588899e-01
-6.886310e-01, -3.953276e-01, 2.592803e-01
-6.873552e-01, -3.953078e-01, 2.589368e-01
,,
-6.978440e-01, -4.092122e-01, 2.661762e-01
-6.977899e-01, -4.090248e-01, 2.653958e-01
-6.971440e-01, -4.087880e-01, 2.659120e-01
-6.978440e-01, -4.092122e-01, 2.661762e-01
,,
-7.015985e-01, -4.108019e-01, 2.648093e-01
-7.026970e-01, -4.110754e-01, 2.642585e-01
-7.017425e-01, -4.102578e-01, 2.636676e-01
-7.015985e-01, -4.108019e-01, 2.648093e-01
,,
-7.280999e-01, -4.149130e-01, 2.703139e-01
-7.288825e-01, -4.154752e-01, 2.696068e-01
-7.288202e-01, -4.153784e-01, 2.704341e-01
-7.280999e-01, -4.149130e-01, 2.703139e-01
,,
-6.963329e-01, -4.018052e-01, 2.598823e-01
-6.950382e-01, -4.015602e-01, 2.597477e-01
-6.954926e-01, -4.024343e-01, 2.598984e-01
-6.963329e-01, -4.018052e-01, 2.598823e-01
,,
-6.963329e-01, -4.018052e-01, 2.598823e-01
-6.958160e-01, -4.009429e-01, 2.598325e-01
-6.950382e-01, -4.015602e-01, 2.597477e-01
-6.963329e-01, -4.018052e-01, 2.598823e-01
,,
-6.913334e-01, -4.054410e-01, 2.678618e-01
-6.908276e-01, -4.048565e-01, 2.688350e-01
-6.914925e-01, -4.053017e-01, 2.687412e-01
-6.913334e-01, -4.054410e-01, 2.678618e-01
,,
-6.526994e-01, -3.723374e-01, 2.625068e-01
-6.535800e-01, -3.726974e-01, 2.623241e-01
-6.530613e-01, -3.726945e-01, 2.631422e-01
-6.526994e-01, -3.723374e-01, 2.625068e-01
,,
-6.531500e-01, -3.724071e-01, 2.616941e-01
-6.535800e-01, -3.726974e-01, 2.623241e-01
-6.526994e-01, -3.723374e-01, 2.625068e-01
-6.531500e-01, -3.724071e-01, 2.616941e-01
,,
-6.918397e-01, -4.028968e-01, 2.605885e-01
-6.915026e-01, -4.036500e-01, 2.613813e-01
-6.927001e-01, -4.035293e-01, 2.607971e-01
-6.918397e-01, -4.028968e-01, 2.605885e-01
,,
-6.927554e-01, -4.025165e-01, 2.601404e-01
