-6.295319e-01, -3.676306e-01, 2.604979e-01
-6.309226e-01, -3.681098e-01, 2.614746e-01
-6.314365e-01, -3.690614e-01, 2.602795e-01
-6.295319e-01, -3.676306e-01, 2.604979e-01
,,
-6.772043e-01, -3.925367e-01, 2.709372e-01
-6.787541e-01, -3.937304e-01, 2.710851e-01
-6.767379e-01, -3.938869e-01, 2.702688e-01
-6.772043e-01, -3.925367e-01, 2.709372e-01
,,
-6.772043e-01, -3.925367e-01, 2.709372e-01
-6.767379e-01, -3.938869e-01, 2.702688e-01
-6.757188e-01, -3.926694e-01, 2.704242e-01
-6.772043e-01, -3.925367e-01, 2.709372e-01
,,
-6.858229e-01, -3.946748e-01, 2.720264e-01
-6.874317e-01, -3.938498e-01, 2.714663e-01
-6.873066e-01, -3.953097e-01, 2.721619e-01
-6.858229e-01, -3.946748e-01, 2.720264e-01
,,
-6.858229e-01, -3.946748e-01, 2.720264e-01
-6.859507e-01, -3.931934e-01, 2.713846e-01
-6.874317e-01, -3.938498e-01, 2.714663e-01
-6.858229e-01, -3.946748e-01, 2.720264e-01
,,
-6.312272e-01, -3.626807e-01, 2.628869e-01
-6.286167e-01, -3.619108e-01, 2.626678e-01
-6.300090e-01, -3.606003e-01, 2.614247e-01
-6.312272e-01, -3.626807e-01, 2.628869e-01
,,
-6.280704e-01, -3.600110e-01, 2.615306e-01
-6.300090e-01, -3.606003e-01, 2.614247e-01
-6.286167e-01, -3.619108e-01, 2.626678e-01
-6.280704e-01, -3.600110e-01, 2.615306e-01
,,
-6.396725e-01, -3.700222e-01, 2.650772e-01
-6.380077e-01, -3.680074e-01, 2.647246e-01
-6.395710e-01, -3.684093e-01, 2.649101e-01
-6.396725e-01, -3.700222e-01, 2.650772e-01
,,
-6.396725e-01, -3.700222e-01, 2.650772e-01
-6.395710e-01, -3.684093e-01, 2.649101e-01
-6.410737e-01, -3.693234e-01, 2.651991e-01
-6.396725e-01, -3.700222e-01, 2.650772e-01
,,
-7.181948e-01, -4.144463e-01, 2.629436e-01
-7.164958e-01, -4.144042e-01, 2.627950e-01
-7.173148e-01, -4.162250e-01, 2.633455e-01
-7.181948e-01, -4.144463e-01, 2.629436e-01
,,
-7.181948e-01, -4.144463e-01, 2.629436e-01
-7.173148e-01, -4.162250e-01, 2.633455e-01
-7.188960e-01, -4.159813e-01, 2.631936e-01
-7.181948e-01, -4.144463e-01, 2.629436e-01
,,
-6.946341e-01, -3.950286e-01, 2.637353e-01
-6.952029e-01, -3.949541e-01, 2.657389e-01
-6.933599e-01, -3.939252e-01, 2.651399e-01
