-0.554440000000000E+00,  -0.121860080660527E+02,  -0.121860080660527E+02,  -0.105563770473882E+02,  -0.105563770473882E+02,  -0.509131219189650E+01,  -0.509131219189650E+01,  -0.374033478133745E+01,  -0.374033478133745E+01,  -0.270097639851916E+01,  -0.270097639851916E+01,   0.205040594991050E+01,   0.205040594991051E+01,   0.297825555862632E+01,   0.297825555862632E+01,   0.389434698916987E+01,   0.389434698916988E+01
-0.543351200000000E+00,  -0.121868426515032E+02,  -0.121868426515032E+02,  -0.105768033272762E+02,  -0.105768033272762E+02,  -0.504046419999989E+01,  -0.504046419999989E+01,  -0.370409824936333E+01,  -0.370409824936333E+01,  -0.266470036354637E+01,  -0.266470036354637E+01,   0.202320033307275E+01,   0.202320033307275E+01,   0.294943206025387E+01,   0.294943206025387E+01,   0.384827641087503E+01,   0.384827641087503E+01
-0.532262400000000E+00,  -0.121875376343439E+02,  -0.121875376343439E+02,  -0.105978202669348E+02,  -0.105978202669348E+02,  -0.498762203699972E+01,  -0.498762203699972E+01,  -0.366672154075954E+01,  -0.366672154075954E+01,  -0.262704107355032E+01,  -0.262704107355032E+01,   0.199491943367840E+01,   0.199491943367840E+01,   0.291944609339973E+01,   0.291944609339973E+01,   0.380037703802284E+01,   0.380037703802284E+01
-0.521173600000000E+00,  -0.121880764220322E+02,  -0.121880764220321E+02,  -0.106193928280324E+02,  -0.106193928280324E+02,  -0.493282486391731E+01,  -0.493282486391731E+01,  -0.362824824762602E+01,  -0.362824824762602E+01,  -0.258802928785892E+01,  -0.258802928785892E+01,   0.196558144941895E+01,   0.196558144941895E+01,   0.288831235796649E+01,   0.288831235796649E+01,   0.375067785459408E+01,   0.375067785459408E+01
-0.510084800000000E+00,  -0.121884427641283E+02,  -0.121884427641282E+02,  -0.106414856795031E+02,  -0.106414856795031E+02,  -0.487611399691863E+01,  -0.487611399691863E+01,  -0.358872150374993E+01,  -0.358872150374993E+01,  -0.254769714769197E+01,  -0.254769714769196E+01,   0.193520562504672E+01,   0.193520562504672E+01,   0.285604609870822E+01,   0.285604609870822E+01,   0.369920938074960E+01,   0.369920938074960E+01
-0.498996000000000E+00,  -0.121886208143934E+02,  -0.121886208143934E+02,  -0.106640633062140E+02,  -0.106640633062139E+02,  -0.481753288840587E+01,  -0.481753288840586E+01,  -0.354818397113848E+01,  -0.354818397113848E+01,  -0.250607813803019E+01,  -0.250607813803019E+01,   0.190381229844025E+01,   0.190381229844025E+01,   0.282266309308338E+01,   0.282266309308338E+01,   0.364600373917090E+01,   0.364600373917090E+01
-0.487907200000000E+00,  -0.121885951880119E+02,  -0.121885951880119E+02,  -0.106870901113169E+02,  -0.106870901113169E+02,  -0.475712711188686E+01,  -0.475712711188686E+01,  -0.350667785300949E+01,  -0.350667785300949E+01,  -0.246320704453918E+01,  -0.246320704453917E+01,   0.187142295151839E+01,   0.187142295151839E+01,   0.278817963726242E+01,   0.278817963726242E+01,   0.359109473249621E+01,   0.359109473249621E+01
-0.476818400000000E+00,  -0.121883510141809E+02,  -0.121883510141809E+02,  -0.107105305114144E+02,  -0.107105305114144E+02,  -0.469494435328785E+01,  -0.469494435328785E+01,  -0.346424493218677E+01,  -0.346424493218677E+01,  -0.241911990656600E+01,  -0.241911990656600E+01,   0.183806026652403E+01,   0.183806026652403E+01,   0.275261252970709E+01,   0.275261252970709E+01,   0.353451793391752E+01,   0.353451793391752E+01
-0.465729600000000E+00,  -0.121878739843936E+02,  -0.121878739843936E+02,  -0.107343490238019E+02,  -0.107343490238019E+02,  -0.463103441139861E+01,  -0.463103441139861E+01,  -0.342092663374795E+01,  -0.342092663374794E+01,  -0.237385396738859E+01,  -0.237385396738859E+01,   0.180374818824912E+01,   0.180374818824912E+01,   0.271597905153946E+01,   0.271597905153946E+01,   0.347631079345474E+01,   0.347631079345474E+01
-0.454640800000000E+00,  -0.121871503968189E+02,  -0.121871503968189E+02,  -0.107585103451770E+02,  -0.107585103451770E+02,  -0.456544921017689E+01,  -0.456544921017689E+01,  -0.337676411074704E+01,  -0.337676411074704E+01,  -0.232744762303483E+01,  -0.232744762303483E+01,   0.176851199282324E+01,   0.176851199282325E+01,   0.267829694265385E+01,   0.267829694265386E+01,   0.341651276299025E+01,   0.341651276299025E+01
