-1.147711e-01, -4.158300e-01, -4.158300e-01, -1.456272e+00, -1.263832e+00, -1.147143e+00, -9.500074e-02
-1.247490e-01, -4.042024e-01, -4.158300e-01, -1.178320e+00, -9.019634e-01, -7.880173e-01, -9.500074e-02
3.727968e-01, -4.158300e-01, -4.158300e-01, 1.883081e+00, -7.279532e-01, -1.739075e+00, -9.500074e-02
3.742470e-01, -4.131297e-01, -4.158300e-01, 1.393103e+00, -1.210557e+00, -2.238933e+00, -9.500074e-02
-1.266048e-01, -4.019690e-01, -4.158300e-01, -2.100658e+00, -1.809005e+00, -1.695405e+00, -9.500074e-02
3.798200e-01, -4.019690e-01, -4.158300e-01, 1.630171e+00, -9.404261e-01, -2.039235e+00, -9.500074e-02
-1.377295e-01, -3.881080e-01, -4.158300e-01, -1.986045e+00, -1.605156e+00, -1.492361e+00, -9.500074e-02
-1.386100e-01, -3.869760e-01, -4.158300e-01, -1.347491e+00, -9.597384e-01, -8.469049e-01, -9.500074e-02
3.858576e-01, -3.881080e-01, -4.158300e-01, 1.321067e+00, -1.203125e+00, -2.387458e+00, -9.500074e-02
3.881080e-01, -3.823194e-01, -4.158300e-01, 1.810163e+00, -6.930451e-01, -1.912460e+00, -9.500074e-02
-1.482478e-01, -3.742470e-01, -4.158300e-01, -1.975752e+00, -1.515089e+00, -1.400730e+00, -9.500074e-02
-1.524710e-01, -3.684734e-01, -4.158300e-01, -1.757395e+00, -1.266191e+00, -1.150473e+00, -9.500074e-02
3.909937e-01, -3.742470e-01, -4.158300e-01, 1.894222e+00, -5.782593e-01, -1.845969e+00, -9.500074e-02
-1.582459e-01, -3.603860e-01, -4.158300e-01, -2.117769e+00, -1.586369e+00, -1.468047e+00, -9.500074e-02
-1.663320e-01, -3.486916e-01, -4.158300e-01, -1.856225e+00, -1.271902e+00, -1.148384e+00, -9.500074e-02
3.952952e-01, -3.603860e-01, -4.158300e-01, 2.361926e+00, -5.409499e-02, -1.403016e+00, -9.500074e-02
-1.677985e-01, -3.465250e-01, -4.158300e-01, -1.364746e+00, -7.712787e-01, -6.466153e-01, -9.500074e-02
3.988162e-01, -3.465250e-01, -4.158300e-01, 1.612391e+00, -7.428982e-01, -2.170821e+00, -9.500074e-02
-1.769711e-01, -3.326640e-01, -4.158300e-01, -1.455150e+00, -8.079472e-01, -6.746381e-01, -9.500074e-02
-1.801930e-01, -3.276719e-01, -4.158300e-01, -1.788318e+00, -1.123740e+00, -9.867749e-01, -9.500074e-02
4.016007e-01, -3.326640e-01, -4.158300e-01, 2.017469e+00, -2.732421e-01, -1.777893e+00, -9.500074e-02
-1.858221e-01, -3.188030e-01, -4.158300e-01, -1.421198e+00, -7.282624e-01, -5.841310e-01, -9.500074e-02
-1.940540e-01, -3.055159e-01, -4.158300e-01, -1.651214e+00, -9.216374e-01, -7.652600e-01, -9.500074e-02
-1.944047e-01, -3.049420e-01, -4.158300e-01, -1.858616e+00, -1.127611e+00, -9.706665e-01, -9.500074e-02
-2.027672e-01, -2.910810e-01, -4.158300e-01, -2.286609e+00, -1.524830e+00, -1.353328e+00, -9.500074e-02
-2.079150e-01, -2.823959e-01, -4.158300e-01, -1.671735e+00, -8.942106e-01, -7.128348e-01, -9.500074e-02
-2.109543e-01, -2.772200e-01, -4.158300e-01, -1.533163e+00, -7.474973e-01, -5.600047e-01, -9.500074e-02
-2.190070e-01, -2.633590e-01, -4.158300e-01, -2.233947e+00, -1.430818e+00, -1.226276e+00, -9.500074e-02
-2.217760e-01, -2.585508e-01, -4.158300e-01, -1.610507e+00, -8.027269e-01, -5.921030e-01, -9.500074e-02
-2.269631e-01, -2.494980e-01, -4.158300e-01, -1.951114e+00, -1.136417e+00, -9.142099e-01, -9.500074e-02
-2.348567e-01, -2.356370e-01, -4.158300e-01, -2.079608e+00, -1.258632e+00, -1.018651e+00, -9.500074e-02
-2.356370e-01, -2.342629e-01, -4.158300e-01, -1.553965e+00, -7.326297e-01, -4.909013e-01, -9.500074e-02
-2.427184e-01, -2.217760e-01, -4.158300e-01, -1.490776e+00, -6.681288e-01, -4.108300e-01, -9.500074e-02
-2.494980e-01, -2.098141e-01, -4.158300e-01, -2.127412e+00, -1.306441e+00, -1.035040e+00, -9.500074e-02
4.006897e-01, -2.217760e-01, -4.158300e-01, 2.215150e+00, 5.368048e-01, -1.485281e+00, -9.500074e-02
-2.505750e-01, -2.079150e-01, -4.158300e-01, -1.833041e+00, -1.012565e+00, -7.390263e-01, -9.500074e-02
3.979435e-01, -2.079150e-01, -4.158300e-01, 1.563524e+00, -3.149494e-02, -2.103623e+00, -9.500074e-02
-2.584486e-01, -1.940540e-01, -4.158300e-01, -1.491568e+00, -6.762636e-01, -3.882250e-01, -9.500074e-02
-2.633590e-01, -1.854385e-01, -4.158300e-01, -1.932385e+00, -1.121408e+00, -8.255364e-01, -9.500074e-02
3.946528e-01, -1.940540e-01, -4.158300e-01, 1.847814e+00, 3.363613e-01, -1.781810e+00, -9.500074e-02
-2.663566e-01, -1.801930e-01, -4.158300e-01, -1.927549e+00, -1.119505e+00, -8.193956e-01, -9.500074e-02
3.908273e-01, -1.801930e-01, -4.158300e-01, 1.943535e+00, 5.154325e-01, -1.644513e+00, -9.500074e-02
3.881080e-01, -1.713376e-01, -4.158300e-01, 2.116685e+00, 7.414954e-01, -1.442772e+00, -9.500074e-02
-2.743107e-01, -1.663320e-01, -4.158300e-01, -1.908452e+00, -1.108796e+00, -7.997433e-01, -9.500074e-02
-2.772200e-01, -1.612846e-01, -4.158300e-01, -1.673682e+00, -8.771666e-01, -5.657693e-01, -9.500074e-02
3.864772e-01, -1.663320e-01, -4.158300e-01, 1.538674e+00, 1.932138e-01, -2.003951e+00, -9.500074e-02
-2.823171e-01, -1.524710e-01, -4.158300e-01, -1.830240e+00, -1.039104e+00, -7.249218e-01, -9.500074e-02
3.816136e-01, -1.524710e-01, -4.158300e-01, 2.054586e+00, 7.905213e-01, -1.439014e+00, -9.500074e-02
-2.903754e-01, -1.386100e-01, -4.158300e-01, -2.039356e+00, -1.255870e+00, -9.410224e-01, -9.500074e-02
-2.910810e-01, -1.374003e-01, -4.158300e-01, -1.500636e+00, -7.177446e-01, -4.030706e-01, -9.500074e-02
3.762488e-01, -1.386100e-01, -4.158300e-01, 2.128547e+00, 9.440442e-01, -1.312714e+00, -9.500074e-02
3.742470e-01, -1.337386e-01, -4.158300e-01, 2.236446e+00, 1.079353e+00, -1.185696e+00, -9.500074e-02
-2.984793e-01, -1.247490e-01, -4.158300e-01, -2.215027e+00, -1.437347e+00, -1.126889e+00, -9.500074e-02
-3.049420e-01, -1.137364e-01, -4.158300e-01, -2.280547e+00, -1.505551e+00, -1.202528e+00, -9.500074e-02
3.703974e-01, -1.247490e-01, -4.158300e-01, 2.220239e+00, 1.112830e+00, -1.165712e+00, -9.500074e-02
-3.066159e-01, -1.108880e-01, -4.158300e-01, -1.812695e+00, -1.038055e+00, -7.375551e-01, -9.500074e-02
3.640763e-01, -1.108880e-01, -4.158300e-01, 1.511886e+00, 4.784158e-01, -1.816191e+00, -9.500074e-02
3.603860e-01, -1.032219e-01, -4.158300e-01, 1.843983e+00, 8.497878e-01, -1.451156e+00, -9.500074e-02
-3.147668e-01, -9.702700e-02, -4.158300e-01, -1.937873e+00, -1.162677e+00, -8.781131e-01, -9.500074e-02
-3.188030e-01, -9.015994e-02, -4.158300e-01, -1.784281e+00, -1.007252e+00, -7.328948e-01, -9.500074e-02
3.573062e-01, -9.702700e-02, -4.158300e-01, 2.033878e+00, 1.070464e+00, -1.234241e+00, -9.500074e-02
-3.229080e-01, -8.316600e-02, -4.158300e-01, -2.016694e+00, -1.236627e+00, -9.742788e-01, -9.500074e-02
3.501115e-01, -8.316600e-02, -4.158300e-01, 2.153522e+00, 1.255518e+00, -1.053116e+00, -9.500074e-02
3.465250e-01, -7.652982e-02, -4.158300e-01, 1.582630e+00, 7.140662e-01, -1.594222e+00, -9.500074e-02
-3.310116e-01, -6.930500e-02, -4.158300e-01, -2.304802e+00, -1.514970e+00, -1.281297e+00, -9.500074e-02
-3.326640e-01, -6.646583e-02, -4.158300e-01, -1.833912e+00, -1.041433e+00, -8.144378e-01, -9.500074e-02
3.425215e-01, -6.930500e-02, -4.158300e-01, 1.847385e+00, 1.009355e+00, -1.296903e+00, -9.500074e-02
-3.390460e-01, -5.544400e-02, -4.158300e-01, -1.834398e+00, -1.029472e+00, -8.309953e-01, -9.500074e-02
-3.465250e-01, -4.237957e-02, -4.158300e-01, -1.458697e+00, -6.344191e-01, -4.750418e-01, -9.500074e-02
3.345704e-01, -5.544400e-02, -4.158300e-01, 2.084682e+00, 1.300404e+00, -9.971314e-01, -9.500074e-02
3.326640e-01, -5.220414e-02, -4.158300e-01, 1.757086e+00, 9.843919e-01, -1.310195e+00, -9.500074e-02
-3.469774e-01, -4.158300e-02, -4.158300e-01, -1.841056e+00, -1.015433e+00, -8.586236e-01, -9.500074e-02
3.262982e-01, -4.158300e-02, -4.158300e-01, 1.977934e+00, 1.240428e+00, -1.042114e+00, -9.500074e-02
3.188030e-01, -2.940790e-02, -4.158300e-01, 2.345251e+00, 1.642517e+00, -6.218524e-01, -9.500074e-02
-3.547712e-01, -2.772200e-02, -4.158300e-01, -2.281741e+00, -1.429692e+00, -1.320868e+00, -9.500074e-02
-3.603860e-01, -1.754439e-02, -4.158300e-01, -1.765849e+00, -8.907534e-01, -8.210512e-01, -9.500074e-02
3.177503e-01, -2.772200e-02, -4.158300e-01, 2.038665e+00, 1.340257e+00, -9.212418e-01, -9.500074e-02
-3.623925e-01, -1.386100e-02, -4.158300e-01, -1.641826e+00, -7.576381e-01, -7.028805e-01, -9.500074e-02
3.089774e-01, -1.386100e-02, -4.158300e-01, 1.433715e+00, 7.661440e-01, -1.468651e+00, -9.500074e-02
3.049420e-01, -7.579025e-03, -4.158300e-01, 1.684274e+00, 1.027835e+00, -1.193142e+00, -9.500074e-02
-3.698073e-01, 0.000000e+00, -4.158300e-01, -1.695196e+00, -7.732950e-01, -7.783794e-01, -9.500074e-02
-3.742470e-01, 8.517162e-03, -4.158300e-01, -2.195314e+00, -1.247577e+00, -1.292145e+00, -9.500074e-02
3.000346e-01, 0.000000e+00, -4.158300e-01, 1.462519e+00, 8.170932e-01, -1.385916e+00, -9.500074e-02
2.910810e-01, 1.370728e-02, -4.158300e-01, 1.927857e+00, 1.295559e+00, -8.717799e-01, -9.500074e-02
-3.769833e-01, 1.386100e-02, -4.158300e-01, -1.646664e+00, -6.817215e-01, -7.520685e-01, -9.500074e-02
2.909802e-01, 1.386100e-02, -4.158300e-01, 1.944289e+00, 1.312089e+00, -8.548295e-01, -9.500074e-02
-3.838901e-01, 2.772200e-02, -4.158300e-01, -2.264855e+00, -1.251873e+00, -1.392516e+00, -9.500074e-02
-3.881080e-01, 3.649126e-02, -4.158300e-01, -1.987690e+00, -9.419099e-01, -1.129445e+00, -9.500074e-02
2.818738e-01, 2.772200e-02, -4.158300e-01, 1.791209e+00, 1.163325e+00, -9.641638e-01, -9.500074e-02
2.772200e-01, 3.480401e-02, -4.158300e-01, 1.553287e+00, 9.242514e-01, -1.182167e+00, -9.500074e-02
-3.904999e-01, 4.158300e-02, -4.158300e-01, -2.111367e+00, -1.045740e+00, -1.261311e+00, -9.500074e-02
2.727741e-01, 4.158300e-02, -4.158300e-01, 1.651605e+00, 1.019415e+00, -1.066448e+00, -9.500074e-02
-3.967874e-01, 5.544400e-02, -4.158300e-01, -1.570019e+00, -4.475744e-01, -7.422993e-01, -9.500074e-02
-4.019690e-01, 6.748261e-02, -4.158300e-01, -1.697504e+00, -5.226876e-01, -8.892784e-01, -9.500074e-02
2.637367e-01, 5.544400e-02, -4.158300e-01, 1.334088e+00, 6.895428e-01, -1.353777e+00, -9.500074e-02
2.633590e-01, 5.602650e-02, -4.158300e-01, 1.688454e+00, 1.043226e+00, -9.983062e-01, -9.500074e-02
-4.027298e-01, 6.930500e-02, -4.158300e-01, -2.012829e+00, -8.298600e-01, -1.207566e+00, -9.500074e-02
2.548116e-01, 6.930500e-02, -4.158300e-01, 2.078305e+00, 1.414204e+00, -5.870192e-01, -9.500074e-02
2.494980e-01, 7.766974e-02, -4.158300e-01, 1.685131e+00, 1.006197e+00, -9.704242e-01, -9.500074e-02
-4.083070e-01, 8.316600e-02, -4.158300e-01, -2.040283e+00, -7.935552e-01, -1.257686e+00, -9.500074e-02
2.460411e-01, 8.316600e-02, -4.158300e-01, 2.212879e+00, 1.523120e+00, -4.378470e-01, -9.500074e-02
-4.135007e-01, 9.702700e-02, -4.158300e-01, -2.508900e+00, -1.195654e+00, -1.749294e+00, -9.500074e-02
-4.158300e-01, 1.036148e-01, -4.158300e-01, -1.698615e+00, -3.529233e-01, -9.500868e-01, -9.500074e-02
2.374584e-01, 9.702700e-02, -4.158300e-01, 1.448389e+00, 7.281752e-01, -1.195737e+00, -9.500074e-02
2.356370e-01, 1.000121e-01, -4.158300e-01, 1.639430e+00, 9.121673e-01, -1.004308e+00, -9.500074e-02
2.290862e-01, 1.108880e-01, -4.158300e-01, 2.200095e+00, 1.446073e+00, -4.452497e-01, -9.500074e-02
2.217760e-01, 1.233034e-01, -4.158300e-01, 2.155796e+00, 1.369892e+00, -4.969574e-01, -9.500074e-02
2.209366e-01, 1.247490e-01, -4.158300e-01, 1.535584e+00, 7.459229e-01, -1.118401e+00, -9.500074e-02
2.130114e-01, 1.386100e-01, -4.158300e-01, 1.833960e+00, 1.008363e+00, -8.354998e-01, -9.500074e-02
2.079150e-01, 1.477318e-01, -4.158300e-01, 2.118741e+00, 1.270054e+00, -5.642789e-01, -9.500074e-02
2.053029e-01, 1.524710e-01, -4.158300e-01, 2.342887e+00, 1.482543e+00, -3.481428e-01, -9.500074e-02
1.977945e-01, 1.663320e-01, -4.158300e-01, 2.066273e+00, 1.173765e+00, -6.515697e-01, -9.500074e-02
1.940540e-01, 1.733651e-01, -4.158300e-01, 1.702454e+00, 7.950240e-01, -1.030706e+00, -9.500074e-02
1.904626e-01, 1.801930e-01, -4.158300e-01, 1.875490e+00, 9.546673e-01, -8.734867e-01, -9.500074e-02
