-0.277220000000000E+00,  -0.121383805948006E+02,  -0.121383805948006E+02,  -0.110192423844465E+02,  -0.110192423844465E+02,  -0.327885292573789E+01,  -0.327885292573789E+01,  -0.228802389339178E+01,  -0.228802389339178E+01,  -0.129002885922665E+00,  -0.129002885922663E+00,   0.345060247748850E+00,   0.345060247748852E+00,   0.217793215497376E+01,   0.217793215497376E+01,   0.280493570403169E+01,   0.280493570403169E+01
-0.271675600000000E+00,  -0.121426516587863E+02,  -0.121426516587863E+02,  -0.110226335233045E+02,  -0.110226335233045E+02,  -0.323366641481401E+01,  -0.323366641481400E+01,  -0.224457549040399E+01,  -0.224457549040398E+01,  -0.129056129569863E+00,  -0.129056129569863E+00,   0.351716150097663E+00,   0.351716150097663E+00,   0.214173639800292E+01,   0.214173639800292E+01,   0.277754877938117E+01,   0.277754877938117E+01
-0.266131200000000E+00,  -0.121468327159406E+02,  -0.121468327159406E+02,  -0.110260457398696E+02,  -0.110260457398696E+02,  -0.318815662554165E+01,  -0.318815662554165E+01,  -0.220121619654841E+01,  -0.220121619654841E+01,  -0.129285179417719E+00,  -0.129285179417717E+00,   0.358576485565497E+00,   0.358576485565498E+00,   0.210522211959595E+01,   0.210522211959595E+01,   0.274985659464448E+01,   0.274985659464449E+01
-0.260586800000000E+00,  -0.121509238337121E+02,  -0.121509238337121E+02,  -0.110294736946791E+02,  -0.110294736946791E+02,  -0.314234203112801E+01,  -0.314234203112801E+01,  -0.215796767787932E+01,  -0.215796767787932E+01,  -0.129683275010518E+00,  -0.129683275010517E+00,   0.365640618654381E+00,   0.365640618654385E+00,   0.206839957343437E+01,   0.206839957343437E+01,   0.272186692062961E+01,   0.272186692062962E+01
-0.255042400000000E+00,  -0.121549250965976E+02,  -0.121549250965976E+02,  -0.110329121317412E+02,  -0.110329121317412E+02,  -0.309624142621825E+01,  -0.309624142621825E+01,  -0.211485256155271E+01,  -0.211485256155271E+01,  -0.130243330716154E+00,  -0.130243330716153E+00,   0.372908115371649E+00,   0.372908115371649E+00,   0.203127961571860E+01,   0.203127961571860E+01,   0.269358789636437E+01,   0.269358789636437E+01
-0.249498000000000E+00,  -0.121588366047364E+02,  -0.121588366047364E+02,  -0.110363558819825E+02,  -0.110363558819825E+02,  -0.304987394646212E+01,  -0.304987394646211E+01,  -0.207189452603678E+01,  -0.207189452603677E+01,  -0.130957899515774E+00,  -0.130957899515773E+00,   0.380378750410095E+00,   0.380378750410097E+00,   0.199387375700369E+01,   0.199387375700369E+01,   0.266502805172807E+01,   0.266502805172807E+01
-0.243953600000000E+00,  -0.121626584725567E+02,  -0.121626584725567E+02,  -0.110397998664251E+02,  -0.110397998664251E+02,  -0.300325909042354E+01,  -0.300325909042354E+01,  -0.202911840144614E+01,  -0.202911840144614E+01,  -0.131819123011254E+00,  -0.131819123011254E+00,   0.388052503787153E+00,   0.388052503787153E+00,   0.195619422101735E+01,   0.195619422101735E+01,   0.263619633204298E+01,   0.263619633204298E+01
-0.238409200000000E+00,  -0.121663908274721E+02,  -0.121663908274721E+02,  -0.110432390991047E+02,  -0.110432390991047E+02,  -0.295641674398897E+01,  -0.295641674398897E+01,  -0.198655028127619E+01,  -0.198655028127618E+01,  -0.132818666364149E+00,  -0.132818666364147E+00,   0.395929545559016E+00,   0.395929545559019E+00,   0.191825401177565E+01,   0.191825401177565E+01,   0.260710212484851E+01,   0.260710212484851E+01
-0.232864800000000E+00,  -0.121700338086291E+02,  -0.121700338086291E+02,  -0.110466686897435E+02,  -0.110466686897434E+02,  -0.290936720744201E+01,  -0.290936720744201E+01,  -0.194421764696504E+01,  -0.194421764696504E+01,  -0.133947636765257E+00,  -0.133947636765255E+00,   0.404010206919279E+00,   0.404010206919280E+00,   0.188006699063373E+01,   0.188006699063373E+01,   0.257775528911391E+01,   0.257775528911392E+01
-0.227320400000000E+00,  -0.121735875657034E+02,  -0.121735875657034E+02,  -0.110500838461900E+02,  -0.110500838461900E+02,  -0.286213122538348E+01,  -0.286213122538347E+01,  -0.190214950686912E+01,  -0.190214950686911E+01,  -0.135196483891944E+00,  -0.135196483891942E+00,   0.412294935562097E+00,   0.412294935562098E+00,   0.184164796532745E+01,   0.184164796532745E+01,   0.254816618718416E+01,   0.254816618718416E+01
