-1.386100e-01, -1.117978e+00, -1.117978e+00, -9.305004e-02, -9.305004e-02, 3.813697e-01, 3.813697e-01, 1.057050e+00, 1.057050e+00
-1.358378e-01, -1.117978e+00, -1.117978e+00, -8.925659e-02, -8.925659e-02, 3.813697e-01, 3.813697e-01, 1.053257e+00, 1.053257e+00
-1.330656e-01, -1.117978e+00, -1.117978e+00, -8.551518e-02, -8.551518e-02, 3.813697e-01, 3.813697e-01, 1.049515e+00, 1.049515e+00
-1.302934e-01, -1.117978e+00, -1.117978e+00, -8.182685e-02, -8.182685e-02, 3.813697e-01, 3.813697e-01, 1.045827e+00, 1.045827e+00
-1.275212e-01, -1.117978e+00, -1.117978e+00, -7.819265e-02, -7.819265e-02, 3.813697e-01, 3.813697e-01, 1.042193e+00, 1.042193e+00
-1.247490e-01, -1.117978e+00, -1.117978e+00, -7.461363e-02, -7.461363e-02, 3.813697e-01, 3.813697e-01, 1.038614e+00, 1.038614e+00
-1.219768e-01, -1.117978e+00, -1.117978e+00, -7.109088e-02, -7.109088e-02, 3.813697e-01, 3.813697e-01, 1.035091e+00, 1.035091e+00
-1.192046e-01, -1.117978e+00, -1.117978e+00, -6.762546e-02, -6.762546e-02, 3.813697e-01, 3.813697e-01, 1.031625e+00, 1.031625e+00
-1.164324e-01, -1.117978e+00, -1.117978e+00, -6.421847e-02, -6.421847e-02, 3.813697e-01, 3.813697e-01, 1.028218e+00, 1.028218e+00
-1.136602e-01, -1.117978e+00, -1.117978e+00, -6.087102e-02, -6.087102e-02, 3.813697e-01, 3.813697e-01, 1.024871e+00, 1.024871e+00
-1.108880e-01, -1.117978e+00, -1.117978e+00, -5.758420e-02, -5.758420e-02, 3.813697e-01, 3.813697e-01, 1.021584e+00, 1.021584e+00
-1.081158e-01, -1.117978e+00, -1.117978e+00, -5.435914e-02, -5.435914e-02, 3.813697e-01, 3.813697e-01, 1.018359e+00, 1.018359e+00
-1.053436e-01, -1.117978e+00, -1.117978e+00, -5.119696e-02, -5.119696e-02, 3.813697e-01, 3.813697e-01, 1.015197e+00, 1.015197e+00
-1.025714e-01, -1.117978e+00, -1.117978e+00, -4.809878e-02, -4.809878e-02, 3.813697e-01, 3.813697e-01, 1.012099e+00, 1.012099e+00
