-0.0295, 0, 0
-0.0241463, inf, 0.000197833
-0.019735, inf, 0.000609235
-0.0161037, inf, 0.00106512
-0.0131178, inf, 0.00152189
-0.0106654, inf, 0.00195146
-0.00865349, inf, 0.0023403
-0.0070052, inf, 0.0026763
-0.0056567, inf, 0.00297359
-0.00455513, inf, 0.0032274
-0.00365676, inf, 0.00344174
-0.00292541, inf, 0.00362075
-0.00233118, inf, 0.00376978
-0.00184941, inf, 0.00389291
-0.00145971, inf, 0.00399344
-0.00114531, inf, 0.00407577
-0.000892388, inf, 0.00414266
-0.000689573, inf, 0.00419625
-0.000527523, inf, 0.00423971
-0.000398573, inf, 0.0042743
-0.000296439, inf, 0.00430168
-0.000215977, inf, 0.00432325
-0.000152984, inf, 0.00434055
-0.000104029, inf, 0.00435394
-6.63184e-05, inf, 0.00436389
-3.75804e-05, inf, 0.00437192
-1.59717e-05, inf, 0.00437763
0, inf, 0.00438203
1.59717e-05, inf, 0.00438654
3.75804e-05, inf, 0.00439212
6.63184e-05, inf, 0.00439982
0.000104029, inf, 0.00441006
0.000152984, inf, 0.00442377
0.000215977, inf, 0.00444059
0.000296439, inf, 0.00446285
0.000398573, inf, 0.00449098
0.000527523, inf, 0.00452657
0.000689573, inf, 0.00457158
0.000892388, inf, 0.0046277
0.00114531, inf, 0.00469898
0.00145971, inf, 0.00478795
0.00184941, inf, 0.00489871
0.00233118, inf, 0.00503832
0.00292541, inf, 0.00521258
0.00365676, inf, 0.00543117
0.00455513, inf, 0.00570561
0.0056567, inf, 0.00605096
0.0070052, inf, 0.00648755
0.00865349, inf, 0.00704036
0.0106654, inf, 0.00774663
0.0131178, inf, 0.00865116
0.0161037, inf, 0.00981892
0.019735, inf, 0.0113097
0.0241463, inf, 0.0132973
0.0295, inf, 0.0159232
