-4.620333e-03, -6.993105e-03, -1.016473e-01, -2.074594e-01, -2.531671e-01, -1.042016e+00, 1.051971e+00
0.000000e+00, -8.462057e-03, -1.016473e-01, -3.133250e-01, -4.922418e-01, -1.251931e+00, 1.051971e+00
4.620333e-03, -6.993105e-03, -1.016473e-01, 7.558842e-04, -2.531672e-01, -1.042016e+00, 1.051971e+00
-6.930042e-03, -4.620333e-03, -1.016473e-01, -1.567999e-01, -1.044438e-01, -9.413848e-01, 1.051971e+00
6.930042e-03, -4.620333e-03, -1.016473e-01, 1.514321e-01, -1.044438e-01, -9.413848e-01, 1.051971e+00
-8.393601e-03, 0.000000e+00, -1.016473e-01, -2.761013e-01, -9.859559e-02, -1.032892e+00, 1.051971e+00
8.393601e-03, 0.000000e+00, -1.016473e-01, 8.762876e-02, -9.859554e-02, -1.032892e+00, 1.051971e+00
-7.088210e-03, 4.620333e-03, -1.016473e-01, 2.721764e-01, 5.200248e-01, -5.169032e-01, 1.051971e+00
-4.620333e-03, 7.021516e-03, -1.016473e-01, 2.591302e-01, 5.090903e-01, -5.834222e-01, 1.051971e+00
0.000000e+00, 8.327824e-03, -1.016473e-01, 3.312265e-01, 5.159572e-01, -6.074752e-01, 1.051971e+00
7.088210e-03, 4.620333e-03, -1.016473e-01, 5.712313e-01, 5.200248e-01, -5.169033e-01, 1.051971e+00
4.620333e-03, 7.021516e-03, -1.016473e-01, 4.513191e-01, 5.090902e-01, -5.834222e-01, 1.051971e+00
-9.240667e-03, -1.965076e-02, -9.702700e-02, -3.865443e-01, -5.706467e-01, -1.079534e+00, 1.051971e+00
-4.620333e-03, -2.147994e-02, -9.702700e-02, -1.608254e-01, -4.853213e-01, -9.627546e-01, 1.051971e+00
0.000000e+00, -2.206517e-02, -9.702700e-02, -4.103130e-01, -8.560872e-01, -1.323576e+00, 1.051971e+00
4.620333e-03, -2.147994e-02, -9.702700e-02, 6.222285e-02, -4.853213e-01, -9.627546e-01, 1.051971e+00
9.240667e-03, -1.965076e-02, -9.702700e-02, 5.541140e-02, -5.706468e-01, -1.079534e+00, 1.051971e+00
-1.114186e-02, -1.848133e-02, -9.702700e-02, -7.196925e-01, -8.397803e-01, -1.369076e+00, 1.051971e+00
