-1.386100e-01, -1.227972e+01, -1.227972e+01, -1.113440e+01, -1.113440e+01, -2.084207e+00, -2.084207e+00, -1.249898e+00, -1.249898e+00, -1.396863e-01, -1.396863e-01, 6.130462e-01, 6.130462e-01, 1.274553e+00, 1.274553e+00, 2.144310e+00, 2.144310e+00
-1.358378e-01, -1.227833e+01, -1.227833e+01, -1.113435e+01, -1.113435e+01, -2.061045e+00, -2.061045e+00, -1.236437e+00, -1.236437e+00, -1.403925e-01, -1.403925e-01, 6.172928e-01, 6.172928e-01, 1.252644e+00, 1.252644e+00, 2.124617e+00, 2.124617e+00
-1.330656e-01, -1.227696e+01, -1.227696e+01, -1.113431e+01, -1.113431e+01, -2.037987e+00, -2.037987e+00, -1.223260e+00, -1.223260e+00, -1.409943e-01, -1.409943e-01, 6.215179e-01, 6.215179e-01, 1.230951e+00, 1.230951e+00, 2.105045e+00, 2.105045e+00
-1.302934e-01, -1.227562e+01, -1.227562e+01, -1.113427e+01, -1.113427e+01, -2.015036e+00, -2.015036e+00, -1.210380e+00, -1.210380e+00, -1.414835e-01, -1.414835e-01, 6.257083e-01, 6.257083e-01, 1.209488e+00, 1.209488e+00, 2.085597e+00, 2.085597e+00
-1.275212e-01, -1.227431e+01, -1.227431e+01, -1.113423e+01, -1.113423e+01, -1.992194e+00, -1.992194e+00, -1.197810e+00, -1.197810e+00, -1.418521e-01, -1.418521e-01, 6.298479e-01, 6.298479e-01, 1.188278e+00, 1.188278e+00, 2.066275e+00, 2.066275e+00
-1.247490e-01, -1.227303e+01, -1.227303e+01, -1.113420e+01, -1.113420e+01, -1.969467e+00, -1.969467e+00, -1.185561e+00, -1.185561e+00, -1.420912e-01, -1.420912e-01, 6.339180e-01, 6.339180e-01, 1.167342e+00, 1.167342e+00, 2.047085e+00, 2.047085e+00
-1.219768e-01, -1.227178e+01, -1.227178e+01, -1.113416e+01, -1.113416e+01, -1.946856e+00, -1.946856e+00, -1.173648e+00, -1.173648e+00, -1.421921e-01, -1.421921e-01, 6.378964e-01, 6.378964e-01, 1.146707e+00, 1.146707e+00, 2.028031e+00, 2.028031e+00
-1.192046e-01, -1.227055e+01, -1.227055e+01, -1.113412e+01, -1.113412e+01, -1.924368e+00, -1.924368e+00, -1.162085e+00, -1.162085e+00, -1.421456e-01, -1.421456e-01, 6.417566e-01, 6.417566e-01, 1.126403e+00, 1.126403e+00, 2.009116e+00, 2.009116e+00
-1.164324e-01, -1.226936e+01, -1.226936e+01, -1.113409e+01, -1.113409e+01, -1.902004e+00, -1.902004e+00, -1.150884e+00, -1.150884e+00, -1.419424e-01, -1.419424e-01, 6.454675e-01, 6.454675e-01, 1.106465e+00, 1.106465e+00, 1.990346e+00, 1.990346e+00
-1.136602e-01, -1.226819e+01, -1.226819e+01, -1.113405e+01, -1.113405e+01, -1.879770e+00, -1.879770e+00, -1.140061e+00, -1.140061e+00, -1.415730e-01, -1.415730e-01, 6.489919e-01, 6.489919e-01, 1.086934e+00, 1.086934e+00, 1.971725e+00, 1.971725e+00
-1.108880e-01, -1.226706e+01, -1.226706e+01, -1.113402e+01, -1.113402e+01, -1.857670e+00, -1.857670e+00, -1.129630e+00, -1.129630e+00, -1.410277e-01, -1.410277e-01, 6.522858e-01, 6.522858e-01, 1.067859e+00, 1.067859e+00, 1.953258e+00, 1.953258e+00
-1.081158e-01, -1.226595e+01, -1.226595e+01, -1.113399e+01, -1.113399e+01, -1.835708e+00, -1.835708e+00, -1.119605e+00, -1.119605e+00, -1.402968e-01, -1.402968e-01, 6.552968e-01, 6.552968e-01, 1.049295e+00, 1.049295e+00, 1.934951e+00, 1.934951e+00
-1.053436e-01, -1.226487e+01, -1.226487e+01, -1.113395e+01, -1.113395e+01, -1.813888e+00, -1.813888e+00, -1.110002e+00, -1.110002e+00, -1.393709e-01, -1.393709e-01, 6.579633e-01, 6.579633e-01, 1.031309e+00, 1.031309e+00, 1.916810e+00, 1.916810e+00
-1.025714e-01, -1.226381e+01, -1.226381e+01, -1.113392e+01, -1.113392e+01, -1.792216e+00, -1.792216e+00, -1.100835e+00, -1.100835e+00, -1.382403e-01, -1.382403e-01, 6.602128e-01, 6.602128e-01, 1.013976e+00, 1.013976e+00, 1.898840e+00, 1.898840e+00
-9.979920e-02, -1.226279e+01, -1.226279e+01, -1.113389e+01, -1.113389e+01, -1.770697e+00, -1.770697e+00, -1.092118e+00, -1.092118e+00, -1.368958e-01, -1.368958e-01, 6.619614e-01, 6.619614e-01, 9.973843e-01, 9.973843e-01, 1.881048e+00, 1.881048e+00
-9.702700e-02, -1.226179e+01, -1.226179e+01, -1.113386e+01, -1.113386e+01, -1.749335e+00, -1.749335e+00, -1.083866e+00, -1.083866e+00, -1.353284e-01, -1.353284e-01, 6.631130e-01, 6.631130e-01, 9.816340e-01, 9.816340e-01, 1.863440e+00, 1.863440e+00
-9.425480e-02, -1.226083e+01, -1.226083e+01, -1.113384e+01, -1.113384e+01, -1.728135e+00, -1.728135e+00, -1.076093e+00, -1.076093e+00, -1.335298e-01, -1.335298e-01, 6.635606e-01, 6.635606e-01, 9.668357e-01, 9.668357e-01, 1.846025e+00, 1.846025e+00
-9.148260e-02, -1.225989e+01, -1.225989e+01, -1.113381e+01, -1.113381e+01, -1.707104e+00, -1.707104e+00, -1.068813e+00, -1.068813e+00, -1.314920e-01, -1.314920e-01, 6.631889e-01, 6.631889e-01, 9.531084e-01, 9.531084e-01, 1.828809e+00, 1.828809e+00
