-2.772200e-01, -3.328856e+00, -3.328856e+00, -2.192867e+00, -2.192867e+00, -1.421132e+00, -1.421132e+00, 7.542879e-01, 7.542879e-01, 1.870069e+00, 1.870069e+00, 2.517508e+00, 2.517508e+00
-2.716756e-01, -3.285897e+00, -3.285897e+00, -2.167234e+00, -2.167234e+00, -1.398851e+00, -1.398851e+00, 7.453257e-01, 7.453257e-01, 1.826891e+00, 1.826891e+00, 2.478775e+00, 2.478775e+00
-2.661312e-01, -3.243103e+00, -3.243103e+00, -2.142257e+00, -2.142257e+00, -1.376129e+00, -1.376129e+00, 7.365303e-01, 7.365303e-01, 1.783836e+00, 1.783836e+00, 2.440132e+00, 2.440132e+00
-2.605868e-01, -3.200482e+00, -3.200482e+00, -2.117950e+00, -2.117950e+00, -1.352960e+00, -1.352960e+00, 7.279069e-01, 7.279069e-01, 1.740912e+00, 1.740912e+00, 2.401583e+00, 2.401583e+00
-2.550424e-01, -3.158042e+00, -3.158042e+00, -2.094321e+00, -2.094321e+00, -1.329343e+00, -1.329343e+00, 7.194605e-01, 7.194605e-01, 1.698125e+00, 1.698125e+00, 2.363131e+00, 2.363131e+00
-2.494980e-01, -3.115793e+00, -3.115793e+00, -2.071380e+00, -2.071380e+00, -1.305277e+00, -1.305277e+00, 7.111960e-01, 7.111960e-01, 1.655484e+00, 1.655484e+00, 2.324779e+00, 2.324779e+00
-2.439536e-01, -3.073744e+00, -3.073744e+00, -2.049130e+00, -2.049130e+00, -1.280767e+00, -1.280767e+00, 7.031185e-01, 7.031185e-01, 1.613000e+00, 1.613000e+00, 2.286533e+00, 2.286533e+00
-2.384092e-01, -3.031907e+00, -3.031907e+00, -2.027576e+00, -2.027576e+00, -1.255818e+00, -1.255818e+00, 6.952329e-01, 6.952329e-01, 1.570682e+00, 1.570682e+00, 2.248396e+00, 2.248396e+00
-2.328648e-01, -2.990293e+00, -2.990293e+00, -2.006718e+00, -2.006718e+00, -1.230438e+00, -1.230438e+00, 6.875439e-01, 6.875439e-01, 1.528542e+00, 1.528542e+00, 2.210374e+00, 2.210374e+00
-2.273204e-01, -2.948914e+00, -2.948914e+00, -1.986555e+00, -1.986555e+00, -1.204639e+00, -1.204639e+00, 6.800560e-01, 6.800560e-01, 1.486592e+00, 1.486592e+00, 2.172470e+00, 2.172470e+00
-2.217760e-01, -2.907781e+00, -2.907781e+00, -1.967084e+00, -1.967084e+00, -1.178435e+00, -1.178435e+00, 6.727731e-01, 6.727731e-01, 1.444845e+00, 1.444845e+00, 2.134692e+00, 2.134692e+00
-2.162316e-01, -2.866910e+00, -2.866910e+00, -1.948298e+00, -1.948298e+00, -1.151841e+00, -1.151841e+00, 6.656986e-01, 6.656986e-01, 1.403317e+00, 1.403317e+00, 2.097044e+00, 2.097044e+00
-2.106872e-01, -2.826315e+00, -2.826315e+00, -1.930193e+00, -1.930193e+00, -1.124875e+00, -1.124875e+00, 6.588348e-01, 6.588348e-01, 1.362025e+00, 1.362025e+00, 2.059533e+00, 2.059533e+00
-2.051428e-01, -2.786011e+00, -2.786011e+00, -1.912758e+00, -1.912758e+00, -1.097557e+00, -1.097557e+00, 6.521828e-01, 6.521828e-01, 1.320989e+00, 1.320989e+00, 2.022165e+00, 2.022165e+00
-1.995984e-01, -2.746015e+00, -2.746015e+00, -1.895986e+00, -1.895986e+00, -1.069909e+00, -1.069909e+00, 6.457422e-01, 6.457422e-01, 1.280230e+00, 1.280230e+00, 1.984948e+00, 1.984948e+00
-1.940540e-01, -2.706344e+00, -2.706344e+00, -1.879866e+00, -1.879866e+00, -1.041954e+00, -1.041954e+00, 6.395097e-01, 6.395097e-01, 1.239775e+00, 1.239775e+00, 1.947888e+00, 1.947888e+00
-1.885096e-01, -2.667018e+00, -2.667018e+00, -1.864387e+00, -1.864387e+00, -1.013714e+00, -1.013714e+00, 6.334792e-01, 6.334792e-01, 1.199655e+00, 1.199655e+00, 1.910995e+00, 1.910995e+00
-1.829652e-01, -2.628056e+00, -2.628056e+00, -1.849539e+00, -1.849539e+00, -9.852152e-01, -9.852152e-01, 6.276399e-01, 6.276399e-01, 1.159904e+00, 1.159904e+00, 1.874277e+00, 1.874277e+00
-1.774208e-01, -2.589480e+00, -2.589480e+00, -1.835311e+00, -1.835311e+00, -9.564829e-01, -9.564829e-01, 6.219745e-01, 6.219745e-01, 1.120567e+00, 1.120567e+00, 1.837743e+00, 1.837743e+00
-1.718764e-01, -2.551313e+00, -2.551313e+00, -1.821693e+00, -1.821693e+00, -9.275427e-01, -9.275427e-01, 6.164576e-01, 6.164576e-01, 1.081697e+00, 1.081697e+00, 1.801404e+00, 1.801404e+00
-1.663320e-01, -2.513579e+00, -2.513579e+00, -1.808673e+00, -1.808673e+00, -8.984209e-01, -8.984209e-01, 6.110511e-01, 6.110511e-01, 1.043361e+00, 1.043361e+00, 1.765270e+00, 1.765270e+00
-1.607876e-01, -2.476304e+00, -2.476304e+00, -1.796241e+00, -1.796241e+00, -8.691436e-01, -8.691436e-01, 6.057004e-01, 6.057004e-01, 1.005646e+00, 1.005646e+00, 1.729353e+00, 1.729353e+00
-1.552432e-01, -2.439515e+00, -2.439515e+00, -1.784390e+00, -1.784390e+00, -8.397369e-01, -8.397369e-01, 6.003267e-01, 6.003267e-01, 9.686607e-01, 9.686607e-01, 1.693665e+00, 1.693665e+00
-1.496988e-01, -2.403243e+00, -2.403243e+00, -1.773110e+00, -1.773110e+00, -8.102267e-01, -8.102267e-01, 5.948171e-01, 5.948171e-01, 9.325527e-01, 9.325527e-01, 1.658219e+00, 1.658219e+00
-1.441544e-01, -2.367517e+00, -2.367517e+00, -1.762393e+00, -1.762393e+00, -7.806385e-01, -7.806385e-01, 5.890102e-01, 5.890102e-01, 8.975176e-01, 8.975176e-01, 1.623031e+00, 1.623031e+00
-1.386100e-01, -2.332372e+00, -2.332372e+00, -1.752234e+00, -1.752234e+00, -7.509974e-01, -7.509974e-01, 5.826778e-01, 5.826778e-01, 8.638202e-01, 8.638202e-01, 1.588116e+00, 1.588116e+00
-1.330656e-01, -2.297843e+00, -2.297843e+00, -1.742626e+00, -1.742626e+00, -7.213277e-01, -7.213277e-01, 5.755011e-01, 5.755011e-01, 8.318164e-01, 8.318164e-01, 1.553489e+00, 1.553489e+00
-1.275212e-01, -2.263965e+00, -2.263965e+00, -1.733567e+00, -1.733567e+00, -6.916530e-01, -6.916530e-01, 5.670509e-01, 5.670509e-01, 8.019738e-01, 8.019738e-01, 1.519170e+00, 1.519170e+00
-1.219768e-01, -2.230779e+00, -2.230779e+00, -1.725051e+00, -1.725051e+00, -6.619958e-01, -6.619958e-01, 5.567877e-01, 5.567877e-01, 7.748713e-01, 7.748713e-01, 1.485178e+00, 1.485178e+00
-1.164324e-01, -2.198326e+00, -2.198326e+00, -1.717079e+00, -1.717079e+00, -6.323779e-01, -6.323779e-01, 5.441144e-01, 5.441144e-01, 7.511461e-01, 7.511461e-01, 1.451532e+00, 1.451532e+00
