-2.772200e-01, -3.398463e+00, -3.398463e+00, -1.878294e+00, -1.878294e+00, -8.033544e-01, -8.033544e-01, 1.268004e+00, 1.268004e+00, 2.011038e+00, 2.011038e+00, 3.323107e+00, 3.323107e+00
-2.716756e-01, -3.343588e+00, -3.343588e+00, -1.849864e+00, -1.849864e+00, -7.771233e-01, -7.771233e-01, 1.242963e+00, 1.242963e+00, 1.978050e+00, 1.978050e+00, 3.271600e+00, 3.271600e+00
-2.661312e-01, -3.288870e+00, -3.288870e+00, -1.821501e+00, -1.821501e+00, -7.510804e-01, -7.510804e-01, 1.218174e+00, 1.218174e+00, 1.944939e+00, 1.944939e+00, 3.220374e+00, 3.220374e+00
-2.605868e-01, -3.234314e+00, -3.234314e+00, -1.793209e+00, -1.793209e+00, -7.252401e-01, -7.252401e-01, 1.193657e+00, 1.193657e+00, 1.911702e+00, 1.911702e+00, 3.169440e+00, 3.169440e+00
-2.550424e-01, -3.179927e+00, -3.179927e+00, -1.764996e+00, -1.764996e+00, -6.996183e-01, -6.996183e-01, 1.169431e+00, 1.169431e+00, 1.878337e+00, 1.878337e+00, 3.118810e+00, 3.118810e+00
-2.494980e-01, -3.125719e+00, -3.125719e+00, -1.736867e+00, -1.736867e+00, -6.742321e-01, -6.742321e-01, 1.145520e+00, 1.145520e+00, 1.844841e+00, 1.844841e+00, 3.068494e+00, 3.068494e+00
-2.439536e-01, -3.071697e+00, -3.071697e+00, -1.708832e+00, -1.708832e+00, -6.490999e-01, -6.490999e-01, 1.121947e+00, 1.121947e+00, 1.811213e+00, 1.811213e+00, 3.018506e+00, 3.018506e+00
-2.384092e-01, -3.017869e+00, -3.017869e+00, -1.680898e+00, -1.680898e+00, -6.242419e-01, -6.242419e-01, 1.098739e+00, 1.098739e+00, 1.777450e+00, 1.777450e+00, 2.968857e+00, 2.968857e+00
-2.328648e-01, -2.964246e+00, -2.964246e+00, -1.653075e+00, -1.653075e+00, -5.996798e-01, -5.996798e-01, 1.075924e+00, 1.075924e+00, 1.743552e+00, 1.743552e+00, 2.919561e+00, 2.919561e+00
-2.273204e-01, -2.910836e+00, -2.910836e+00, -1.625374e+00, -1.625374e+00, -5.754369e-01, -5.754369e-01, 1.053533e+00, 1.053533e+00, 1.709519e+00, 1.709519e+00, 2.870631e+00, 2.870631e+00
-2.217760e-01, -2.857650e+00, -2.857650e+00, -1.597808e+00, -1.597808e+00, -5.515384e-01, -5.515384e-01, 1.031601e+00, 1.031601e+00, 1.675352e+00, 1.675352e+00, 2.822080e+00, 2.822080e+00
-2.162316e-01, -2.804698e+00, -2.804698e+00, -1.570389e+00, -1.570389e+00, -5.280115e-01, -5.280115e-01, 1.010161e+00, 1.010161e+00, 1.641053e+00, 1.641053e+00, 2.773921e+00, 2.773921e+00
-2.106872e-01, -2.751993e+00, -2.751993e+00, -1.543132e+00, -1.543132e+00, -5.048848e-01, -5.048848e-01, 9.892542e-01, 9.892542e-01, 1.606623e+00, 1.606623e+00, 2.726169e+00, 2.726169e+00
-2.051428e-01, -2.699546e+00, -2.699546e+00, -1.516055e+00, -1.516055e+00, -4.821892e-01, -4.821892e-01, 9.689203e-01, 9.689203e-01, 1.572069e+00, 1.572069e+00, 2.678838e+00, 2.678838e+00
-1.995984e-01, -2.647370e+00, -2.647370e+00, -1.489177e+00, -1.489177e+00, -4.599571e-01, -4.599571e-01, 9.492033e-01, 9.492033e-01, 1.537395e+00, 1.537395e+00, 2.631943e+00, 2.631943e+00
-1.940540e-01, -2.595479e+00, -2.595479e+00, -1.462519e+00, -1.462519e+00, -4.382223e-01, -4.382223e-01, 9.301494e-01, 9.301494e-01, 1.502611e+00, 1.502611e+00, 2.585497e+00, 2.585497e+00
-1.885096e-01, -2.543888e+00, -2.543888e+00, -1.436105e+00, -1.436105e+00, -4.170202e-01, -4.170202e-01, 9.118066e-01, 9.118066e-01, 1.467726e+00, 1.467726e+00, 2.539517e+00, 2.539517e+00
-1.829652e-01, -2.492611e+00, -2.492611e+00, -1.409962e+00, -1.409962e+00, -3.963868e-01, -3.963868e-01, 8.942246e-01, 8.942246e-01, 1.432755e+00, 1.432755e+00, 2.494017e+00, 2.494017e+00
-1.774208e-01, -2.441664e+00, -2.441664e+00, -1.384121e+00, -1.384121e+00, -3.763587e-01, -3.763587e-01, 8.774538e-01, 8.774538e-01, 1.397715e+00, 1.397715e+00, 2.449012e+00, 2.449012e+00
-1.718764e-01, -2.391066e+00, -2.391066e+00, -1.358616e+00, -1.358616e+00, -3.569717e-01, -3.569717e-01, 8.615440e-01, 8.615440e-01, 1.362627e+00, 1.362627e+00, 2.404519e+00, 2.404519e+00
-1.663320e-01, -2.340833e+00, -2.340833e+00, -1.333485e+00, -1.333485e+00, -3.382604e-01, -3.382604e-01, 8.465434e-01, 8.465434e-01, 1.327519e+00, 1.327519e+00, 2.360554e+00, 2.360554e+00
-1.607876e-01, -2.290986e+00, -2.290986e+00, -1.308773e+00, -1.308773e+00, -3.202566e-01, -3.202566e-01, 8.324957e-01, 8.324957e-01, 1.292425e+00, 1.292425e+00, 2.317131e+00, 2.317131e+00
-1.552432e-01, -2.241543e+00, -2.241543e+00, -1.284527e+00, -1.284527e+00, -3.029882e-01, -3.029882e-01, 8.194376e-01, 8.194376e-01, 1.257388e+00, 1.257388e+00, 2.274270e+00, 2.274270e+00
-1.496988e-01, -2.192528e+00, -2.192528e+00, -1.260803e+00, -1.260803e+00, -2.864771e-01, -2.864771e-01, 8.073950e-01, 8.073950e-01, 1.222464e+00, 1.222464e+00, 2.231986e+00, 2.231986e+00
-1.441544e-01, -2.143962e+00, -2.143962e+00, -1.237662e+00, -1.237662e+00, -2.707373e-01, -2.707373e-01, 7.963770e-01, 7.963770e-01, 1.187724e+00, 1.187724e+00, 2.190298e+00, 2.190298e+00
-1.386100e-01, -2.095869e+00, -2.095869e+00, -1.215173e+00, -1.215173e+00, -2.557730e-01, -2.557730e-01, 7.863693e-01, 7.863693e-01, 1.153258e+00, 1.153258e+00, 2.149224e+00, 2.149224e+00
-1.330656e-01, -2.048274e+00, -2.048274e+00, -1.193411e+00, -1.193411e+00, -2.415764e-01, -2.415764e-01, 7.773232e-01, 7.773232e-01, 1.119191e+00, 1.119191e+00, 2.108785e+00, 2.108785e+00
-1.275212e-01, -2.001206e+00, -2.001206e+00, -1.172461e+00, -1.172461e+00, -2.281254e-01, -2.281254e-01, 7.691420e-01, 7.691420e-01, 1.085685e+00, 1.085685e+00, 2.069002e+00, 2.069002e+00
