 ( -727.20042068479040     , 1.43050482041332193E-010) ( 1.30828309472425675E-010, 2.63550890973725020E-013) (  3.2516865603459539     ,  710710.45812766370     ) ( -859.62293494740527     , -8587.5856860274525     ) ( -21189.928044015098     ,  148163.04026274587     ) ( -1928.0314316788019     , -10171.631547580299     ) ( -40.332647382182714     , -4.1050349778035651     ) (  86.599240328869911     , -21.267894690106470     ) ( -87177.397684598778     ,  144473.64305729681     ) (  213654.54147975787     , -84775.887531303844     ) ( -287.31327172074134     , -366.16423276592326     ) ( -539.06342421709371     ,  614.67064104741610     ) ( -98.585253432720123     ,  59.455202220592867     ) ( -247.40661227049284     , -134.53467352415271     ) ( -117.35358936457932     ,  121820.32870739697     ) (  2841.5748418575495     ,  30179.675818356027     )
 ( 1.30869489299140322E-010,-1.31775445486862500E-012) ( -727.20042068430803     ,-7.16858423448532038E-011) (  859.62293494741800     , -8587.5856860273434     ) (  3.2516865606522614     , -710710.45812766394     ) (  1928.0314316782762     , -10171.631547579827     ) ( -21189.928044022818     , -148163.04026275640     ) ( -86.599240328312703     , -21.267894690437622     ) ( -40.332647382312125     ,  4.1050349771410639     ) ( -213654.54147974739     , -84775.887531308370     ) ( -87177.397684596945     , -144473.64305730502     ) (  539.06342421452939     ,  614.67064103633959     ) ( -287.31327172597253     ,  366.16423276163505     ) (  247.40661226928131     , -134.53467352419710     ) ( -98.585253432807647     , -59.455202220719109     ) ( -2841.5748418579483     ,  30179.675818355914     ) ( -117.35358936279580     , -121820.32870739729     )
 (  3.2516865603523120     , -710710.45812766382     ) (  859.62293494741823     ,  8587.5856860273434     ) (  777.71543006533807     ,-1.90744957342233497E-011) ( 9.58625186090210174E-011, 3.86431493890224318E-011) (  45.894862129942474     ,  6.7143178882245067     ) ( -42.366933887977467     ,  10.220442360460600     ) (  19919.992905667987     , -154691.15896420801     ) (  18823.219726691612     ,  68728.766726709175     ) ( -321.97499751593591     ,  308.61681329803798     ) ( -145.40630380377311     ,  490.58527524066085     ) ( -154854.31577743508     ,  151661.77736951865     ) (  7502.8748891914502     ,  24544.131757854080     ) ( -132711.83596825841     , -213414.53444285670     ) (  208813.49018558889     , -381063.93414031813     ) (  39.107096284288062     , 7.84958144960421211E-002) (  38.646014047227283     , -3.8025544990199149     )
 ( -859.62293494740538     ,  8587.5856860274525     ) (  3.2516865606460761     ,  710710.45812766394     ) ( 9.58995804530641951E-011,-3.90055318641113009E-011) (  777.71543006415425     , 6.32522138336940064E-011) (  42.366933888252021     ,  10.220442360369411     ) (  45.894862129635371     , -6.7143178889247617     ) ( -18823.219726689731     ,  68728.766726706104     ) (  19919.992905670919     ,  154691.15896421493     ) (  145.40630380929662     ,  490.58527524706756     ) ( -321.97499751309118     , -308.61681330303236     ) ( -7502.8748891992382     ,  24544.131757852316     ) ( -154854.31577738584     , -151661.77736956428     ) ( -208813.49018558831     , -381063.93414030381     ) ( -132711.83596825929     ,  213414.53444286503     ) ( -38.646014049243696     , -3.8025544999418162     ) (  39.107096281337967     ,-7.84958142566720279E-002)
 ( -21189.928044015098     , -148163.04026274590     ) (  1928.0314316782794     ,  10171.631547579838     ) (  45.894862129944975     , -6.7143178882255610     ) (  42.366933888257293     , -10.220442360327244     ) ( -244.87240681477596     ,-1.68672570223184013E-011) ( 4.63849568113756013E-010, 8.43362851115920051E-010) (  1149.4075866119588     , -209567.73594126562     ) ( -47418.297167986660     , -126834.42910401381     ) ( -545.30684622289789     , -376.85103639224394     ) (  482.84487699239031     ,  647.65194236782372     ) ( -109436.61067225759     ,  113918.15856326565     ) (  223245.99295850896     ,  145472.66963502378     ) (  191607.88535442032     ,  192439.54096255798     ) (  209746.30054938054     , -589426.45934827754     ) (  15.135901885754338     , -2.2416970363901205     ) (  37.766282389892105     , -9.2129902817327523     )
 ( -1928.0314316787992     ,  10171.631547580273     ) ( -21189.928044022821     ,  148163.04026275635     ) ( -42.366933887980366     , -10.220442360429237     ) (  45.894862129640110     ,  6.7143178889563879     ) ( 4.93367267902813281E-010,-8.26495594093601656E-010) ( -244.87240681436325     ,-1.01203542133910408E-010) (  47418.297167991885     , -126834.42910401622     ) (  1149.4075866060170     ,  209567.73594129170     ) ( -482.84487699047588     ,  647.65194236720390     ) ( -545.30684621213652     ,  376.85103638289524     ) ( -223245.99295858055     ,  145472.66963495885     ) ( -109436.61067222449     , -113918.15856331142     ) ( -209746.30054937449     , -589426.45934831130     ) (  191607.88535444567     , -192439.54096257279     ) ( -37.766282388380908     , -9.2129902817812450     ) (  15.135901880981432     ,  2.2416970367021647     )
 ( -40.332647382183836     ,  4.1050349778108792     ) ( -86.599240328312234     ,  21.267894690429976     ) (  19919.992905667998     ,  154691.15896420801     ) ( -18823.219726689735     , -68728.766726706090     ) (  1149.4075866119547     ,  209567.73594126565     ) (  47418.297167991899     ,  126834.42910401624     ) (  245.23165957343141     ,-4.21681425557960032E-012) ( 7.95396588958702106E-010, 9.07669268513508964E-010) ( -49565.421494087750     , -10910.660979201990     ) ( -30090.615591228110     , -23659.439738787245     ) (  62.863913837510097     ,  30.867484867078524     ) ( -85.102212573451240     ,  146.24652049205423     ) (  58.372560785054972     , -37.412965056337455     ) (  291.30321362319705     ,  108.34880769042118     ) (  398.67605777492633     ,  5443.3856577642500     ) ( -5685.4182473494802     , -23407.501607531191     )
 (  86.599240328867737     ,  21.267894690100803     ) ( -40.332647382306725     , -4.1050349771400105     ) (  18823.219726691612     , -68728.766726709160     ) (  19919.992905670919     , -154691.15896421496     ) ( -47418.297167986660     ,  126834.42910401378     ) (  1149.4075866060136     , -209567.73594129170     ) ( 7.90652672921175054E-010,-8.93964622182875236E-010) (  245.23165957352373     , 4.21681425557960032E-012) (  30090.615591229580     , -23659.439738786114     ) ( -49565.421494092356     ,  10910.660979200566     ) (  85.102212570559573     ,  146.24652049342839     ) (  62.863913838434634     , -30.867484869011932     ) ( -291.30321362365879     ,  108.34880768865644     ) (  58.372560787836484     ,  37.412965055179939     ) (  5685.4182473504470     , -23407.501607532107     ) (  398.67605777513558     , -5443.3856577644347     )
 ( -87177.397684598764     , -144473.64305729684     ) ( -213654.54147974745     ,  84775.887531308370     ) ( -321.97499751594324     , -308.61681329803514     ) (  145.40630380930122     , -490.58527524707597     ) ( -545.30684622294734     ,  376.85103639228612     ) ( -482.84487699046429     , -647.65194236717434     ) ( -49565.421494087743     ,  10910.660979201995     ) (  30090.615591229576     ,  23659.439738786125     ) (  257.16899152361515     , 2.95176997890572039E-011) (-1.75630313744890360E-009,-3.52736512479233557E-009) (  58447.208250306569     ,  68365.417151226735     ) ( -32714.708833625486     , -41599.833610972397     ) ( -232600.48325966101     , -7482.4844287307869     ) ( -237908.40624362390     ,  15186.678230948964     ) ( -71.174335934345450     ,  232.19066175784235     ) ( -168.14607179915353     , -99.809463212171039     )
 (  213654.54147975787     ,  84775.887531303801     ) ( -87177.397684596959     ,  144473.64305730502     ) ( -145.40630380379287     , -490.58527524066517     ) ( -321.97499751307532     ,  308.61681330303458     ) (  482.84487699237769     , -647.65194236784907     ) ( -545.30684621214493     , -376.85103638292691     ) ( -30090.615591228099     ,  23659.439738787238     ) ( -49565.421494092363     , -10910.660979200553     ) (-1.72889384478763614E-009, 3.51682308915338661E-009) (  257.16899152473263     ,-1.26504427667388010E-011) (  32714.708833638448     , -41599.833610965434     ) (  58447.208250326556     , -68365.417151211965     ) (  237908.40624362594     ,  15186.678230937419     ) ( -232600.48325967573     ,  7482.4844287424712     ) (  168.14607179786765     , -99.809463215859026     ) ( -71.174335930956445     , -232.19066175716478     )
 ( -287.31327172073424     ,  366.16423276594503     ) (  539.06342421450142     , -614.67064103636335     ) ( -154854.31577743508     , -151661.77736951865     ) ( -7502.8748891992436     , -24544.131757852327     ) ( -109436.61067225759     , -113918.15856326568     ) ( -223245.99295858058     , -145472.66963495885     ) (  62.863913837514311     , -30.867484867076417     ) (  85.102212570560624     , -146.24652049342629     ) (  58447.208250306576     , -68365.417151226706     ) (  32714.708833638484     ,  41599.833610965405     ) ( -296.33039128828614     , 1.26504427667388010E-011) ( 1.15962392028439014E-009,-2.29341985325335520E-009) (  30.768434142248186     ,  336.59142323398112     ) (  1065.8830684930399     , -312.61628280566345     ) (  2173.4819592084623     ,  9977.1534247529544     ) ( -66986.996059605313     , -53647.434591052515     )
 ( -539.06342421711167     , -614.67064104740371     ) ( -287.31327172598100     , -366.16423276161709     ) (  7502.8748891914665     , -24544.131757854066     ) ( -154854.31577738587     ,  151661.77736956431     ) (  223245.99295850896     , -145472.66963502378     ) ( -109436.61067222449     ,  113918.15856331139     ) ( -85.102212573456512     , -146.24652049205162     ) (  62.863913838430413     ,  30.867484869024583     ) ( -32714.708833625471     ,  41599.833610972368     ) (  58447.208250326556     ,  68365.417151211921     ) ( 1.14697347751765126E-009, 2.30238058354646177E-009) ( -296.33039129449219     ,-8.43362851115920064E-012) ( -1065.8830685034116     , -312.61628281149530     ) (  30.768434133859362     , -336.59142322792417     ) (  66986.996059588404     , -53647.434591071578     ) (  2173.4819592054996     , -9977.1534247535728     )
 ( -98.585253432706978     , -59.455202220605258     ) (  247.40661226926022     ,  134.53467352421399     ) ( -132711.83596825844     ,  213414.53444285668     ) ( -208813.49018558831     ,  381063.93414030375     ) (  191607.88535442032     , -192439.54096255786     ) ( -209746.30054937446     ,  589426.45934831141     ) (  58.372560785053388     ,  37.412965056352213     ) ( -291.30321362365038     , -108.34880768868385     ) ( -232600.48325966095     ,  7482.4844287307778     ) (  237908.40624362594     , -15186.678230937390     ) (  30.768434142250822     , -336.59142323397953     ) ( -1065.8830685034147     ,  312.61628281149530     ) (  79.704290616239746     , 5.06017710669552038E-011) ( 1.18070799156228815E-010, 4.04814168535641631E-010) (  42050.834460812242     , -61958.161620784755     ) ( -11675.926422791570     ,  25150.411432434175     )
 ( -247.40661227047724     ,  134.53467352413543     ) ( -98.585253432817140     ,  59.455202220670614     ) (  208813.49018558898     ,  381063.93414031807     ) ( -132711.83596825931     , -213414.53444286497     ) (  209746.30054938060     ,  589426.45934827754     ) (  191607.88535444569     ,  192439.54096257291     ) (  291.30321362318443     , -108.34880769041696     ) (  58.372560787849139     , -37.412965055167291     ) ( -237908.40624362393     , -15186.678230948964     ) ( -232600.48325967570     , -7482.4844287424839     ) (  1065.8830684930415     ,  312.61628280562547     ) (  30.768434133884664     ,  336.59142322792735     ) ( 1.13853984900649204E-010,-3.95326336460587527E-010) (  79.704290616132994     ,-1.68672570223184013E-011) (  11675.926422791264     ,  25150.411432435507     ) (  42050.834460812126     ,  61958.161620787781     )
 ( -117.35358936457760     , -121820.32870739700     ) ( -2841.5748418579474     , -30179.675818355921     ) (  39.107096284287977     ,-7.84958144826669174E-002) ( -38.646014049244449     ,  3.8025544999375991     ) (  15.135901885756974     ,  2.2416970363753617     ) ( -37.766282388381434     ,  9.2129902817664870     ) (  398.67605777492656     , -5443.3856577642482     ) (  5685.4182473504488     ,  23407.501607532115     ) ( -71.174335934344668     , -232.19066175784235     ) (  168.14607179786555     ,  99.809463215863914     ) (  2173.4819592084577     , -9977.1534247529416     ) (  66986.996059588389     ,  53647.434591071593     ) (  42050.834460812235     ,  61958.161620784762     ) (  11675.926422791281     , -25150.411432435525     ) (  13.989310372482025     , 6.32522138336940048E-012) ( 5.09575647697697314E-010,-8.53904886754869061E-011)
