 ( -259.50740567287727     , 4.49560168243774395E-011) ( 3.40701296323611559E-011, 1.15962392028439013E-011) (  1.1263833212984962     ,  246532.56453785588     ) (  54.264968467806604     ,  575.01832316037235     ) ( -20324.831400541654     ,  140385.68001530913     ) ( -17601.022778836592     , -73915.204010815767     ) (  103.79014106614333     ,  14.962398493038551     ) (  54.735758112253791     , -11.395339686585803     ) ( -100727.02694384864     ,  231393.26678186498     ) (  343311.13160633249     , -109919.37778996627     ) ( -740.97055126285659     , -859.86785352882498     ) ( -818.82535965849911     ,  888.66425100995662     ) (  143.31647395773464     , -91.779179583813558     ) (  153.13123287877107     ,  85.399200259691526     ) ( -156.34747780592079     ,  180713.61598458339     ) (  2940.2916434844801     ,  31994.542504858520     )
 ( 3.40968965197256717E-011,-1.18597900938176262E-011) ( -259.50740567272436     ,-4.84933639391654045E-011) ( -54.264968467813283     ,  575.01832316034358     ) (  1.1263833213234160     , -246532.56453785591     ) (  17601.022778832154     , -73915.204010810878     ) ( -20324.831400549185     , -140385.68001531952     ) ( -54.735758111926657     , -11.395339686751248     ) (  103.79014106567080     , -14.962398494046434     ) ( -343311.13160631643     , -109919.37778997446     ) ( -100727.02694384429     , -231393.26678187665     ) (  818.82535965558623     ,  888.66425099225603     ) ( -740.97055127118904     ,  859.86785352378911     ) ( -153.13123288011326     ,  85.399200260011469     ) (  143.31647395728922     ,  91.779179583437994     ) ( -2940.2916434849308     ,  31994.542504858480     ) ( -156.34747780328101     , -180713.61598458406     )
 (  1.1263833212978562     , -246532.56453785577     ) ( -54.264968467813389     , -575.01832316034267     ) (  273.07240716109470     ,-4.60802260936872342E-012) ( 7.86802359123355801E-011,-4.97617026019764562E-011) (  95.305149489388256     ,  13.633251931901247     ) ( -7.2120851368148511     ,  1.4032919420115160     ) ( -16002.435034630822     ,  119796.01303450752     ) ( -5912.2370906645465     , -16850.125872065968     ) (  450.14488002841284     , -86.709884606221223     ) ( -25.915041565133670     , -675.98939046310261     ) (  127196.83493217740     , -121378.58769374008     ) ( -32921.941354354742     , -41724.448172929893     ) (  116441.71272771909     ,  185298.77839673459     ) ( -156282.06113882607     ,  283958.11981481203     ) (  86.812950651101545     , 5.14089982165008355E-002) ( -1.9664380675242370     , 0.31676033374196844     )
 (  54.264968467806661     , -575.01832316037257     ) (  1.1263833213255883     ,  246532.56453785591     ) ( 7.89005479852589306E-011, 4.90204657211128511E-011) (  273.07240716081697     ,  0.0000000000000000     ) (  7.2120851366183745     ,  1.4032919420685748     ) (  95.305149489516580     , -13.633251931230246     ) (  5912.2370906641590     , -16850.125872065153     ) ( -16002.435034633027     , -119796.01303451289     ) (  25.915041561321537     , -675.98939046704652     ) (  450.14488002494687     ,  86.709884611491987     ) (  32921.941354368035     , -41724.448172920449     ) (  127196.83493213807     ,  121378.58769377756     ) (  156282.06113882569     ,  283958.11981480150     ) (  116441.71272771989     , -185298.77839674201     ) (  1.9664380691830923     , 0.31676033444176194     ) (  86.812950653007888     ,-5.14089980084274020E-002)
 ( -20324.831400541669     , -140385.68001530913     ) (  17601.022778832154     ,  73915.204010810834     ) (  95.305149489378479     , -13.633251931912843     ) (  7.2120851366299705     , -1.4032919420727916     ) (  146.29197306266786     , 3.37345140446368026E-011) ( 8.43362851115920064E-012, 3.37345140446368026E-011) (  377.84432873110705     ,  70589.528493816775     ) (  1170.0550207804365     ,  5193.7055031580430     ) (  380.98634602347948     ,  585.75074923692284     ) ( -526.60845137067213     , -347.97398640669172     ) (  98545.432370503433     , -95755.422137657370     ) ( -251821.57869759217     , -161103.18141030686     ) ( -415907.74497840588     , -424777.09756248473     ) ( -384199.02139727771     ,  1084022.7880059429     ) (  154.02866656072902     , -22.295588136749370     ) (  168.79703714934990     , -40.721242592369968     )
 ( -17601.022778836596     ,  73915.204010815767     ) ( -20324.831400549177     ,  140385.68001531955     ) ( -7.2120851368373193     , -1.4032919420100665     ) (  95.305149489513283     ,  13.633251931211271     ) (-8.43362851115920064E-012, 3.79513283002164013E-011) (  146.29197306289979     , 2.53008855334776019E-011) ( -1170.0550207804786     ,  5193.7055031578866     ) (  377.84432873317485     , -70589.528493825608     ) (  526.60845137034744     , -347.97398640683087     ) (  380.98634600995194     , -585.75074922767112     ) (  251821.57869767185     , -161103.18141023337     ) (  98545.432370476075     ,  95755.422137698653     ) (  384199.02139726648     ,  1084022.7880060051     ) ( -415907.74497846147     ,  424777.09756251820     ) ( -168.79703715256917     , -40.721242590108702     ) (  154.02866656833589     ,  22.295588138107185     )
 (  103.79014106614203     , -14.962398493034135     ) ( -54.735758111927716     ,  11.395339686757573     ) ( -16002.435034630820     , -119796.01303450749     ) (  5912.2370906641590     ,  16850.125872065149     ) (  377.84432873110705     , -70589.528493816775     ) ( -1170.0550207804913     , -5193.7055031579421     ) ( -121.25091153236670     ,-5.06017710669552038E-011) ( 2.21382748417929022E-010, 2.61442483845935223E-010) (  473868.36849793844     ,  199315.99537042249     ) (  418989.23549252300     ,  182989.92500488285     ) ( -1794.9050946411951     , -1295.3188223414174     ) (  317.25412751834784     , -735.73334485534008     ) ( -89.588292327688038     ,  51.539458591167183     ) ( -567.60888662502498     , -210.99153543845864     ) ( -12719.226556711790     , -26330.852701464632     ) ( -151469.09351676595     , -636011.69082748576     )
 (  54.735758112250466     ,  11.395339686594831     ) (  103.79014106567435     ,  14.962398494049596     ) ( -5912.2370906645438     ,  16850.125872065979     ) ( -16002.435034633023     ,  119796.01303451291     ) (  1170.0550207804133     , -5193.7055031580176     ) (  377.84432873318025     ,  70589.528493825623     ) ( 2.34033191184667819E-010,-3.05719033529521022E-010) ( -121.25091153171915     , 1.68672570223184013E-011) ( -418989.23549253633     ,  182989.92500486542     ) (  473868.36849798635     , -199315.99537041670     ) ( -317.25412750346248     , -735.73334487177726     ) ( -1794.9050946557684     ,  1295.3188223610109     ) (  567.60888662577975     , -210.99153543460869     ) ( -89.588292329707897     , -51.539458585780203     ) (  151469.09351678911     , -636011.69082751055     ) ( -12719.226556713114     ,  26330.852701465123     )
 ( -100727.02694384864     , -231393.26678186495     ) ( -343311.13160631654     ,  109919.37778997449     ) (  450.14488002841364     ,  86.709884606235363     ) (  25.915041561321537     ,  675.98939046702992     ) (  380.98634602349631     , -585.75074923693546     ) (  526.60845137031799     ,  347.97398640686885     ) (  473868.36849793844     , -199315.99537042249     ) ( -418989.23549253627     , -182989.92500486542     ) ( -4661.2401896041956     ,-1.68672570223184013E-011) ( 2.65659298101514833E-008, 1.58720888580016167E-008) ( -553147.89365518768     , -186264.87752149662     ) (  430995.60018186452     , -69456.636733346924     ) (  97356.273200282609     , -8317.5416673277105     ) (  89378.009246291302     , -16013.066111703140     ) ( -620.15317351511226     ,  1431.9465034966086     ) ( -1070.9614900919894     , -887.45620520700561     )
 (  343311.13160633249     ,  109919.37778996625     ) ( -100727.02694384429     ,  231393.26678187665     ) ( -25.915041565176498     ,  675.98939046311750     ) (  450.14488002494744     , -86.709884611477221     ) ( -526.60845137064473     ,  347.97398640667484     ) (  380.98634600997724     ,  585.75074922769636     ) (  418989.23549252294     , -182989.92500488285     ) (  473868.36849798635     ,  199315.99537041667     ) ( 2.66165315812184363E-008,-1.58046198299123427E-008) ( -4661.2401895837702     , 6.74690280892736051E-011) ( -430995.60018186714     , -69456.636733469015     ) ( -553147.89365525055     ,  186264.87752134868     ) ( -89378.009246292713     , -16013.066111698459     ) (  97356.273200289608     ,  8317.5416673242325     ) (  1070.9614900868460     , -887.45620521924809     ) ( -620.15317349860140     , -1431.9465034787033     )
 ( -740.97055126286477     ,  859.86785352882100     ) (  818.82535965560305     , -888.66425099227286     ) (  127196.83493217740     ,  121378.58769374008     ) (  32921.941354368013     ,  41724.448172920442     ) (  98545.432370503462     ,  95755.422137657428     ) (  251821.57869767188     ,  161103.18141023349     ) ( -1794.9050946412203     ,  1295.3188223413922     ) ( -317.25412750347937     ,  735.73334487175191     ) ( -553147.89365518757     ,  186264.87752149659     ) ( -430995.60018186725     ,  69456.636733469073     ) (  4590.3242531621154     , 3.37345140446368026E-011) (-2.11852748200319113E-008,-1.58130534584235011E-009) ( -17.042210847408107     , -84.356722045706661     ) ( -369.93956388656937     ,  110.12701524230887     ) ( -40103.601450435868     ,  14445.377466074684     ) ( -461825.29115403275     , -376578.49945937353     )
 ( -818.82535965850980     , -888.66425100997310     ) ( -740.97055127119063     , -859.86785352379013     ) ( -32921.941354354763     ,  41724.448172929886     ) (  127196.83493213807     , -121378.58769377755     ) ( -251821.57869759219     ,  161103.18141030686     ) (  98545.432370476105     , -95755.422137698624     ) (  317.25412751833522     ,  735.73334485529369     ) ( -1794.9050946557852     , -1295.3188223609961     ) (  430995.60018186446     ,  69456.636733346866     ) ( -553147.89365525055     , -186264.87752134865     ) (-2.11852748200319113E-008, 1.57287171733119086E-009) (  4590.3242532109061     ,-8.01194708560124012E-011) (  369.93956388992228     ,  110.12701524501607     ) ( -17.042210841951547     ,  84.356722046840986     ) (  461825.29115391476     , -376578.49945950409     ) ( -40103.601450439724     , -14445.377466062277     )
 (  143.31647395774465     ,  91.779179583813828     ) ( -153.13123288010482     , -85.399200259969305     ) (  116441.71272771910     , -185298.77839673459     ) (  156282.06113882572     , -283958.11981480144     ) ( -415907.74497840600     ,  424777.09756248468     ) (  384199.02139726654     , -1084022.7880060051     ) ( -89.588292327700685     , -51.539458591190375     ) (  567.60888662583454     ,  210.99153543466352     ) (  97356.273200282594     ,  8317.5416673277396     ) ( -89378.009246292655     ,  16013.066111698374     ) ( -17.042210847429189     ,  84.356722045750942     ) (  369.93956388992598     , -110.12701524494017     ) ( -76.587277004327674     , 3.37345140446368026E-011) (-6.74690280892736000E-010,-1.13010622049533297E-009) ( -105927.46827816473     ,  154920.78407221957     ) (  46580.873905049426     , -95525.931800015751     )
 (  153.13123287877613     , -85.399200259713268     ) (  143.31647395728871     , -91.779179583446435     ) ( -156282.06113882607     , -283958.11981481197     ) (  116441.71272771989     ,  185298.77839674195     ) ( -384199.02139727765     , -1084022.7880059429     ) ( -415907.74497846147     , -424777.09756251815     ) ( -567.60888662501384     ,  210.99153543853453     ) ( -89.588292329712104     ,  51.539458585809719     ) (  89378.009246291360     ,  16013.066111703140     ) (  97356.273200289652     , -8317.5416673242598     ) ( -369.93956388654198     , -110.12701524224984     ) ( -17.042210841841911     , -84.356722046837831     ) (-7.31617273343060621E-010, 1.12378099911196343E-009) ( -76.587277003286118     ,-1.30721241922967612E-010) ( -46580.873905048145     , -95525.931800019986     ) ( -105927.46827816397     , -154920.78407222746     )
 ( -156.34747780592136     , -180713.61598458336     ) ( -2940.2916434849308     , -31994.542504858491     ) (  86.812950651102369     ,-5.14089982206188192E-002) (  1.9664380691840970     ,-0.31676033443780865     ) (  154.02866656073823     ,  22.295588136725122     ) ( -168.79703715257813     ,  40.721242590125570     ) ( -12719.226556711799     ,  26330.852701464606     ) (  151469.09351678917     ,  636011.69082751079     ) ( -620.15317351509862     , -1431.9465034965942     ) (  1070.9614900868376     ,  887.45620521924286     ) ( -40103.601450435905     , -14445.377466074717     ) (  461825.29115391470     ,  376578.49945950409     ) ( -105927.46827816468     , -154920.78407221954     ) ( -46580.873905048153     ,  95525.931800019986     ) (  108.89715039088416     ,-1.21760511629860961E-010) (-1.04649470033391857E-009, 2.99920913928099065E-010)
 (  2940.2916434844806     , -31994.542504858520     ) ( -156.34747780328181     ,  180713.61598458403     ) ( -1.9664380675241382     ,-0.31676033373333712     ) (  86.812950653005188     , 5.14089979704760794E-002) (  168.79703714937730     ,  40.721242592327798     ) (  154.02866656833405     , -22.295588138022847     ) ( -151469.09351676598     ,  636011.69082748587     ) ( -12719.226556713124     , -26330.852701465104     ) ( -1070.9614900919473     ,  887.45620520701937     ) ( -620.15317349860766     ,  1431.9465034787370     ) ( -461825.29115403263     ,  376578.49945937347     ) ( -40103.601450439703     ,  14445.377466062298     ) (  46580.873905049426     ,  95525.931800015780     ) ( -105927.46827816399     ,  154920.78407222746     ) (-1.04787834251153060E-009,-2.27707969801298408E-010) (  108.89715039273329     ,-6.74690280892736051E-011)
