 ( -259.50740567257873     ,-8.43362851115920064E-012) ( 9.80409314422257022E-011, 1.66037061313446747E-011) ( -239.36468083546092     ,  525.63800123376143     ) ( -242078.87067360431     ,  46648.963035376764     ) (  61507.830430886519     , -132484.53279900781     ) (  66421.504688731293     , -12137.149222148948     ) (  26.950028512999232     ,  3.9775644440781428     ) (  2.8819284333782367     ,  115.63603749123818     ) ( -62190.018218093966     , -186122.37022426754     ) ( -377685.44940239459     ,  111705.62570125834     ) (  882.60409919685776     , -633.12468607473568     ) ( -870.27832769633642     ,  900.77076569826693     ) (  171.80266645469501     , -44.155281126519384     ) ( -75.720348723637684     ,  150.01936920923120     ) ( -29899.963365508753     ,  12265.356219399044     ) ( -178090.03089630272     ,  30483.202500843956     )
 ( 9.78762121353671247E-011,-1.63854530497570593E-011) ( -259.50740566166695     ,-4.67493982778002092E-011) (  242078.87066604474     ,  46648.963046411671     ) ( -239.36468080411251     , -525.63800123435999     ) ( -66421.504686691696     , -12137.149225191402     ) (  61507.830422964791     ,  132484.53279920391     ) ( -2.8819284411343253     ,  115.63603748814614     ) (  26.950028512552233     , -3.9775644436881530     ) (  377685.44938868535     ,  111705.62571763502     ) ( -62190.018226005945     ,  186122.37021714405     ) (  870.27832762866262     ,  900.77076571807811     ) (  882.60409913173953     ,  633.12468612017256     ) (  75.720348710155108     ,  150.01936921160333     ) (  171.80266644755403     ,  44.155281140553797     ) (  178090.03089093667     ,  30483.202509045932     ) ( -29899.963364252115     , -12265.356220621368     )
 ( -239.36468083546083     , -525.63800123376063     ) (  242078.87066604474     , -46648.963046411656     ) (  273.07240716106861     ,-8.64776361007535244E-013) ( 1.47819105974888012E-010, 1.95274738280844377E-011) ( -1.6719570746151189     , 0.44729855918797240     ) (  56.324989056314898     ,  78.405488130799355     ) ( -20444.416781619067     , -110342.80973096922     ) (  42080.550479441285     , -23701.506066150821     ) (  773.64641482955653     , -33.390949511093325     ) ( -234.52715301608862     ,  114.61041103345923     ) ( -150881.11902807283     , -98846.878946290162     ) ( -28064.847667555016     , -20325.524199319396     ) ( -130349.43210938212     , -170823.97316869040     ) ( -326230.81975753279     , -18768.435224864388     ) (  85.987554953027015     , 0.31114674660216302     ) ( -5.1369681575881394     ,  10.959625849568827     )
 ( -242078.87067360425     , -46648.963035376772     ) ( -239.36468080411274     ,  525.63800123436101     ) ( 1.49169804291128366E-010,-1.96345413775425137E-011) (  273.07240716077575     ,  0.0000000000000000     ) ( -56.324989054418715     ,  78.405488132609747     ) ( -1.6719570745810055     ,-0.44729855773910138     ) ( -42080.550479443489     , -23701.506066151647     ) ( -20444.416781617987     ,  110342.80973096880     ) (  234.52715301402776     ,  114.61041102982078     ) (  773.64641483239814     ,  33.390949499797003     ) (  28064.847667547081     , -20325.524199316314     ) ( -150881.11902810898     ,  98846.878946328332     ) (  326230.81975755008     , -18768.435224848999     ) ( -130349.43210939017     ,  170823.97316868306     ) (  5.1369681574000303     ,  10.959625848766084     ) (  85.987554953356465     ,-0.31114674942334353     )
 (  61507.830430886504     ,  132484.53279900784     ) ( -66421.504686691667     ,  12137.149225191411     ) ( -1.6719570746191545     ,-0.44729855919785555     ) ( -56.324989054430311     , -78.405488132596574     ) (  146.29197306277777     ,-3.37345140446368026E-011) (-6.74690280892736000E-010, 2.19274341290139210E-010) ( -640.50696185223455     ,  9185.3245338807683     ) (  63252.457615196327     , -30425.549700835109     ) (  783.11656570982677     , -165.29036927709888     ) ( -451.61857650149312     , -205.19525348060458     ) ( -250752.08511070118     , -151752.78764913467     ) (  143114.39768449200     ,  43143.923058660323     ) ( -678756.88387791486     , -872485.44918137696     ) ( -672635.48214675544     , -41819.488490948424     ) ( -155.39673961770734     , -21.008913895868744     ) ( -84.521380548648523     , -150.46327726862930     )
 (  66421.504688731278     ,  12137.149222148944     ) (  61507.830422964784     , -132484.53279920391     ) (  56.324989056323133     , -78.405488130786509     ) ( -1.6719570745618817     , 0.44729855783187128     ) (-7.08424794937372893E-010,-2.36141598312457631E-010) (  146.29197306299770     , 1.01203542133910408E-010) ( -63252.457615197571     , -30425.549700835603     ) ( -640.50696185236291     , -9185.3245338805846     ) (  451.61857648824810     , -205.19525348648071     ) (  783.11656571273431     ,  165.29036928011388     ) ( -143114.39768445087     ,  43143.923058658918     ) ( -250752.08511075584     ,  151752.78764919087     ) (  672635.48214677582     , -41819.488490916920     ) ( -678756.88387793698     ,  872485.44918131805     ) (  84.521380549639474     , -150.46327726612557     ) ( -155.39673961401658     ,  21.008913900138268     )
 (  26.950028512993960     , -3.9775644440739257     ) ( -2.8819284411548329     , -115.63603748814357     ) ( -20444.416781619064     ,  110342.80973096928     ) ( -42080.550479443496     ,  23701.506066151655     ) ( -640.50696185221534     , -9185.3245338807883     ) ( -63252.457615197607     ,  30425.549700835618     ) ( -121.25091153150450     , 2.10840712778980000E-011) ( 2.69876112357094421E-010, 1.18070799156228815E-010) ( -36166.162697432330     , -578861.86909882410     ) ( -227376.02448109665     ,  291935.74199746182     ) (  1539.8699678035375     , -1724.9877338895246     ) ( -188.11654340727048     ,  399.14765793638048     ) (  45.635413777052705     , -52.502911594900276     ) ( -134.49247383365508     ,  595.35895212790979     ) (  52873.020223260755     ,  234589.36154049405     ) (  539674.52059769549     , -281482.74670102069     )
 (  2.8819284333686173     , -115.63603749124063     ) (  26.950028512563968     ,  3.9775644436929958     ) (  42080.550479441263     ,  23701.506066150836     ) ( -20444.416781617987     , -110342.80973096879     ) (  63252.457615196327     ,  30425.549700835083     ) ( -640.50696185229333     ,  9185.3245338806191     ) ( 2.33242538511746626E-010,-1.41922154789350931E-010) ( -121.25091153228487     ,-1.26504427667388010E-011) (  227376.02448109756     ,  291935.74199746310     ) ( -36166.162697429871     ,  578861.86909878906     ) (  188.11654342326432     ,  399.14765791606806     ) (  1539.8699677876584     ,  1724.9877339050768     ) (  134.49247383419353     ,  595.35895213332856     ) (  45.635413778412627     ,  52.502911599429133     ) ( -539674.52059768012     , -281482.74670101958     ) (  52873.020223261490     , -234589.36154048549     )
 ( -62190.018218093959     ,  186122.37022426756     ) (  377685.44938868529     , -111705.62571763503     ) (  773.64641482956608     ,  33.390949511123765     ) (  234.52715301402884     , -114.61041102980708     ) (  783.11656570986690     ,  165.29036927705036     ) (  451.61857648826918     ,  205.19525348647650     ) ( -36166.162697432323     ,  578861.86909882410     ) (  227376.02448109750     , -291935.74199746310     ) ( -4661.2401895995154     , 1.89756641501082006E-011) ( 1.04576993538374093E-008,-2.20117704141255120E-009) (  303319.13527819485     ,  432902.61301142816     ) (  498039.71229805547     ,  61627.132108140220     ) ( -73643.176599129831     , -39426.715515304342     ) (  98996.189573381416     ,  31847.187442200480     ) ( -1121.2505748868759     ,  731.31294386514344     ) (  698.45260454857851     ,  1445.5933946077100     )
 ( -377685.44940239436     , -111705.62570125835     ) ( -62190.018226005937     , -186122.37021714405     ) ( -234.52715301611087     , -114.61041103346412     ) (  773.64641483241110     , -33.390949499830739     ) ( -451.61857650153951     ,  205.19525348054765     ) (  783.11656571273852     , -165.29036928008014     ) ( -227376.02448109671     , -291935.74199746188     ) ( -36166.162697429892     , -578861.86909878918     ) ( 1.05251683819266817E-008, 2.20117704141255120E-009) ( -4661.2401896382089     , 3.37345140446368026E-011) ( -498039.71229790518     ,  61627.132108150836     ) (  303319.13527823891     , -432902.61301154376     ) ( -98996.189573381678     ,  31847.187442194281     ) ( -73643.176599127604     ,  39426.715515297270     ) ( -698.45260455612868     ,  1445.5933946121797     ) ( -1121.2505748950687     , -731.31294389274467     )
