 (-1.88587134422386110E-010,-1.83507602797134713E-013) (-1.48906253400154652E-011, 5.35996624517813254E-011) ( -10810.955050030070     , 8.48394326502669299E-002) (  3163.1990444086387     , -313.71052470462826     ) (  24605.804743962384     ,  4200.5587393285869     ) ( -179410.40984202319     ,  43934.075756374521     ) ( -1.0439105043139287     ,  11.535696751979630     ) ( -8.0456350011090052     , -33.007340575394963     ) (  57603.460450290127     ,  168621.24710204752     ) ( -122796.63897792308     , -81349.233973189897     ) (  31.082546894096957     , -110.24349955373637     ) (  666.66129718090701     ,  533.51486400350700     ) (-0.98886724395470393     ,-0.98657692862796365     ) ( -6.7731424807505620     ,  12.744304408619938     ) ( -562672.26176844875     ,  252.32252210659183     ) (  429331.53838377254     , -43630.267215269560     )
 (-1.50718165775598998E-011,-5.36521667308424992E-011) (-3.79513283002164013E-011,-1.60794354624838574E-013) ( -3163.1990444086041     , -313.71052470462644     ) ( -10810.955050030145     ,-8.48394327465021858E-002) (  179410.40984201111     ,  43934.075756363789     ) (  24605.804743964163     , -4200.5587393299238     ) (  8.0456350001077759     , -33.007340575712703     ) ( -1.0439105035574059     , -11.535696752572596     ) (  122796.63897792203     , -81349.233973182942     ) (  57603.460450298109     , -168621.24710205136     ) ( -666.66129717578212     ,  533.51486399914779     ) (  31.082546902646286     ,  110.24349955238264     ) (  6.7731424827464330     ,  12.744304412203174     ) (-0.98886724338820120     , 0.98657692605893554     ) ( -429331.53838377190     , -43630.267215275671     ) ( -562672.26176844956     , -252.32252211436855     )
 ( -10810.955050030065     ,-8.48394326503222607E-002) ( -3163.1990444086041     ,  313.71052470462644     ) ( 2.81134676980878222E-011, 8.86653143949690115E-014) (-2.71786856316653914E-012, 1.74396566136519606E-012) (  1.4042223470708626     , -9.1308276288713817     ) (  6.3911885353577409     ,  26.186317674727388     ) (  75859.057778866176     ,  8643.3167249738217     ) ( -104687.33366505054     ,  26138.770684150739     ) (  225.12015375275044     ,  35.953909917803209     ) (  60.247214983347156     ,  142.98717924395962     ) (  37642.892933381976     ,  35451.658405012538     ) ( -14095.129125118032     ,  22745.025188147549     ) ( -13788.372920769447     ,  9017.2858788844587     ) ( -7495.5919609447492     , -4355.4903839593917     ) ( 0.11857336977792543     ,  258.89713393573766     ) ( -20.499247030281079     , -201.77351492592348     )
 (  3163.1990444086400     ,  313.71052470462826     ) ( -10810.955050030143     , 8.48394327465129411E-002) (-2.80022821659582827E-012,-1.80161741876569833E-012) ( 5.20513009673106917E-012,-4.98018529330232360E-014) ( -6.3911885353027902     ,  26.186317674384803     ) (  1.4042223464476964     ,  9.1308276289682695     ) (  104687.33366504598     ,  26138.770684148352     ) (  75859.057778869683     , -8643.3167249750713     ) ( -60.247214985861433     ,  142.98717924557440     ) (  225.12015375278943     , -35.953909917831673     ) (  14095.129125110865     ,  22745.025188152187     ) (  37642.892933392410     , -35451.658405000431     ) (  7495.5919609444572     , -4355.4903839592598     ) ( -13788.372920770042     , -9017.2858788845260     ) (  20.499247030652423     , -201.77351492567718     ) ( 0.11857337010433321     , -258.89713393567297     )
 (  24605.804743962377     , -4200.5587393285869     ) (  179410.40984201114     , -43934.075756363796     ) (  1.4042223470694131     ,  9.1308276288709198     ) ( -6.3911885353186033     , -26.186317674380454     ) ( 1.62769030265372577E-009,-2.63550890973725020E-013) ( 1.68672570223184000E-010, 5.94570810036723650E-010) (  260320.50372566094     , -4385.2338659162679     ) ( -209037.57628366310     ,  87755.539918523762     ) (  1653.3032707990978     ,  364.56027147429086     ) (  1067.5035260522818     ,  808.31055323419264     ) (  360547.99352381227     ,  255671.75284104812     ) ( -85685.080184271559     ,  202514.64413909684     ) (  68046.251950397389     , -60258.105227944048     ) (  33846.267529751749     ,  14490.842071095238     ) ( -19.436601529152895     , -123.98139414399833     ) (  84.284980184504590     ,  343.73949133819190     )
 ( -179410.40984202313     , -43934.075756374521     ) (  24605.804743964160     ,  4200.5587393299247     ) (  6.3911885353398521     , -26.186317674728276     ) (  1.4042223464442702     , -9.1308276289675767     ) ( 1.97136066448346311E-010,-5.91408199345038983E-010) (-1.44004206828043341E-009, 2.70139663248068163E-012) (  209037.57628366718     ,  87755.539918532828     ) (  260320.50372569272     ,  4385.2338659244651     ) ( -1067.5035260734692     ,  808.31055324733438     ) (  1653.3032707989335     , -364.56027147519956     ) (  85685.080184208302     ,  202514.64413914541     ) (  360547.99352392479     , -255671.75284093796     ) ( -33846.267529753721     ,  14490.842071095187     ) (  68046.251950402904     ,  60258.105227952154     ) ( -84.284980182153447     ,  343.73949133853148     ) ( -19.436601532372432     ,  123.98139414257845     )
 ( -1.0439105043398884     , -11.535696751973216     ) (  8.0456350001291224     ,  33.007340575711915     ) (  75859.057778866190     , -8643.3167249738199     ) (  104687.33366504597     , -26138.770684148356     ) (  260320.50372566094     ,  4385.2338659162842     ) (  209037.57628366727     , -87755.539918532842     ) (-9.27699136227512025E-010, 2.10840712778980016E-012) ( 1.66985844520952181E-009,-1.41684958987474579E-009) (  362986.11767073319     , -566360.97177925706     ) (  173074.12406489754     , -719378.58579300996     ) ( -2187.3296522776582     ,  2879.6376200807067     ) ( -438.15199671308898     ,  77.466648295676478     ) ( -7.4957816036076625     , -7.8170112521845327     ) ( -40.419380641546518     ,  110.00938659289339     ) (  250033.21803075579     , -18804.439944273468     ) (  867605.57684562181     , -210846.00235721335     )
 ( -8.0456350011153308     ,  33.007340575410282     ) ( -1.0439105036019460     ,  11.535696752574374     ) ( -104687.33366505055     , -26138.770684150757     ) (  75859.057778869712     ,  8643.3167249750713     ) ( -209037.57628366307     , -87755.539918523791     ) (  260320.50372569266     , -4385.2338659244633     ) ( 1.61082304563140727E-009, 1.40841596136358654E-009) (-4.04814168535641631E-010, 1.05420356389490008E-012) ( -173074.12406486570     , -719378.58579302533     ) (  362986.11767073610     ,  566360.97177932016     ) (  438.15199674214284     ,  77.466648314685884     ) ( -2187.3296522985902     , -2879.6376201055859     ) (  40.419380642486871     ,  110.00938659143016     ) ( -7.4957815996860253     ,  7.8170112467870112     ) ( -867605.57684565545     , -210846.00235724536     ) (  250033.21803076746     ,  18804.439944280537     )
 (  57603.460450290135     , -168621.24710204752     ) (  122796.63897792206     ,  81349.233973182942     ) (  225.12015375274439     , -35.953909917801099     ) ( -60.247214985882252     , -142.98717924558019     ) (  1653.3032707990935     , -364.56027147424868     ) ( -1067.5035260734755     , -808.31055324732802     ) (  362986.11767073313     ,  566360.97177925694     ) ( -173074.12406486570     ,  719378.58579302544     ) (-1.32407967625199458E-008,-1.68672570223184013E-011) (-1.39576551859684766E-008,-1.23911086900206563E-008) ( -19679.584352413083     ,  550863.26830672286     ) (  314401.59158260911     ,  630392.51757441624     ) (  86694.646093026182     ,  15892.309645363806     ) ( -81001.475759211040     ,  66716.270672159037     ) ( -1963.8825931120455     , -396.76326128182171     ) ( -533.00953866611530     ,  1375.3883745765959     )
 ( -122796.63897792310     ,  81349.233973189868     ) (  57603.460450298102     ,  168621.24710205139     ) (  60.247214983345117     , -142.98717924395802     ) (  225.12015375278258     ,  35.953909917831673     ) (  1067.5035260522711     , -808.31055323419264     ) (  1653.3032707989080     ,  364.56027147526913     ) (  173074.12406489757     ,  719378.58579301019     ) (  362986.11767073616     , -566360.97177932039     ) (-1.39913897000131136E-008, 1.23868918757650761E-008) ( 3.42742662693509899E-008, 4.21681425557960000E-011) ( -314401.59158279776     ,  630392.51757436048     ) ( -19679.584352262551     , -550863.26830674044     ) (  81001.475759215013     ,  66716.270672155471     ) (  86694.646093031115     , -15892.309645369149     ) (  533.00953868844124     ,  1375.3883745672092     ) ( -1963.8825930960534     ,  396.76326126293355     )
