           1           1 (-7.92524810420901545E-030,  0.0000000000000000     )
           1           2 ( 7.30436354377505449E-026, 7.36488899528360498E-025)
           2           1 ( 7.30436354377505449E-026,-7.36488899528360498E-025)
           2           2 ( 7.92524810420901545E-030,  0.0000000000000000     )
           3           3 ( 8.83111356452389773E-030,  0.0000000000000000     )
           3           4 (-7.52180355237580172E-026,-7.58483661912316180E-025)
           4           3 (-7.52180355237580172E-026, 7.58483661912316180E-025)
           4           4 (-8.83111356452389773E-030,  0.0000000000000000     )
           5           5 ( 3.14799993868371724E-026,  0.0000000000000000     )
           5           6 ( 1.59093166977897066E-024, 3.95498743562330585E-024)
           6           5 ( 1.59093166977897066E-024,-3.95498743562330585E-024)
           6           6 (-3.14799993868371724E-026,  0.0000000000000000     )
           7           7 ( 2.04625074322948988E-025,  0.0000000000000000     )
           7           8 (-2.41572697633222525E-024,-6.24828338594222511E-024)
           8           7 (-2.41572697633222525E-024, 6.24828338594222511E-024)
           8           8 (-2.04625074322948988E-025,  0.0000000000000000     )
           9           9 ( 4.10214420624539239E-022,  0.0000000000000000     )
           9          10 (-3.21933103037503691E-023,-1.70517685220347272E-022)
          10           9 (-3.21933103037503691E-023, 1.70517685220347272E-022)
          10          10 (-4.10214420624539239E-022,  0.0000000000000000     )
          11          11 ( 5.85693120674694372E-023,  0.0000000000000000     )
          11          12 (-4.39118003482351279E-022, 4.70318397272174127E-023)
          12          11 (-4.39118003482351279E-022,-4.70318397272174127E-023)
          12          12 (-5.85693120674694372E-023,  0.0000000000000000     )
          13          13 (-1.55424392408586341E-025,  0.0000000000000000     )
          13          14 (-3.60743274825848286E-024, 1.93034917127756798E-024)
          14          13 (-3.60743274825848286E-024,-1.93034917127756798E-024)
          14          14 ( 1.55424392408586341E-025,  0.0000000000000000     )
          15          15 ( 4.28672008113105347E-027,  0.0000000000000000     )
          15          16 (-1.54407259179150382E-025,-1.53746834783469653E-024)
          16          15 (-1.54407259179150382E-025, 1.53746834783469653E-024)
          16          16 (-4.28672008113105347E-027,  0.0000000000000000     )
