 ( -629.77403795506075     ,-6.00896031420093009E-011) ( 4.62663589104374276E-010, 2.89905980071097532E-012) (  4579.4127995775598     , -6118.9049387300838     ) ( -605397.02672586334     ,  111155.98914024114     ) (  38407.344084045799     , -125834.33559224861     ) ( -15848.307196589132     , -89476.999260702185     ) (  85.350464118756975     ,  4.6049800208175338     ) ( 0.73919022123429701     , -14.564850924384883     ) ( -121679.81201751632     , -148027.71613717152     ) ( -161658.63131976564     ,  107196.61533006716     ) (  316.29059964301354     , -738.40914774756072     ) ( -308.66665851942139     ,  329.79049202957344     ) ( -236.11459844000902     ,  66.320700446151548     ) (  42.552832345640446     , -86.694671820163947     ) (  199563.11831679766     ,  77906.553401193669     ) ( -181408.13763158591     , -242328.01230819023     )
 ( 4.63256578609065170E-010,-2.70139663248068163E-012) ( -629.77403792834491     , 4.82174591001772876E-011) (  605397.02670723177     ,  111155.98916795664     ) (  4579.4127991742198     ,  6118.9049388257708     ) (  15848.307200698708     , -89476.999257979303     ) (  38407.344076954454     ,  125834.33559143907     ) (-0.73919021791770667     , -14.564850924944468     ) (  85.350464119451175     , -4.6049800143474915     ) (  161658.63131094372     ,  107196.61533579478     ) ( -121679.81202224546     ,  148027.71612791371     ) (  308.66665850398715     ,  329.79049203228351     ) (  316.29059958868805     ,  738.40914775418264     ) ( -42.552832336536646     , -86.694671822935447     ) ( -236.11459843031045     , -66.320700464955891     ) (  181408.13763972162     , -242328.01229392691     ) (  199563.11831635857     , -77906.553389579785     )
 (  4579.4127995775607     ,  6118.9049387300865     ) (  605397.02670723188     , -111155.98916795664     ) (  673.52131935155705     , 3.32732999854327844E-011) ( 4.99725433147554374E-010,-2.30145815542805375E-010) ( -35.338177772749631     , -13.001736645390029     ) (  20.467404038430402     ,  37.474767847152279     ) (  44476.256300167595     ,  106979.53677218549     ) ( -56000.679553851427     ,  99308.850196170708     ) ( -530.49866586583448     ,  66.925262600454303     ) (  187.21892942578128     ,  208.80567657857608     ) (  146326.94630899074     ,  122937.86029171282     ) (  613.99621398320312     , -7188.9081408476022     ) (  122216.55387794127     ,  174826.98636333618     ) (  378023.80493286351     ,  25720.240977677789     ) (  47.550478497811731     , -127.81780844326444     ) (  73.681548718017382     , -72.737373885681009     )
 ( -605397.02672586322     , -111155.98914024114     ) (  4579.4127991742207     , -6118.9049388257718     ) ( 4.99692489286182615E-010, 2.30343478711035673E-010) (  673.52131935106684     ,-3.58429211724266019E-011) ( -20.467404035185432     ,  37.474767848438404     ) ( -35.338177770610258     ,  13.001736646035464     ) (  56000.679553855109     ,  99308.850196175263     ) (  44476.256300166329     , -106979.53677218527     ) ( -187.21892941438679     ,  208.80567657818392     ) ( -530.49866587171607     , -66.925262602202579     ) ( -613.99621398363354     , -7188.9081408457978     ) (  146326.94630902383     , -122937.86029175740     ) ( -378023.80493288377     ,  25720.240977660080     ) (  122216.55387794945     , -174826.98636332917     ) ( -73.681548719895716     , -72.737373881621807     ) (  47.550478503175619     ,  127.81780843921320     )
 (  38407.344084045792     ,  125834.33559224861     ) (  15848.307200698688     ,  89476.999257979289     ) ( -35.338177772768347     ,  13.001736645361301     ) ( -20.467404035230761     , -37.474767848442092     ) ( -212.06572498808728     , 8.43362851115920064E-012) ( 1.55178764605329294E-009,-3.62646025979845644E-010) (  166176.37511277248     ,  52909.447327411108     ) ( -214500.74059094148     ,  7933.3364617453271     ) ( -395.55505032112535     , -656.12836118793609     ) (  1104.1033673312049     ,  421.63407337956659     ) (  108694.35365472775     ,  230779.58505568141     ) ( -220093.52726418033     ,  139213.88499715304     ) (  309892.58315539302     ,  423445.51769614546     ) (  274072.02131389995     , -28669.570079811358     ) ( -40.404453442049679     , -176.65665053421105     ) ( -46.226618069900773     ,  39.805371407254029     )
 ( -15848.307196589110     ,  89476.999260702156     ) (  38407.344076954454     , -125834.33559143907     ) (  20.467404038389155     , -37.474767847161893     ) ( -35.338177770607622     , -13.001736646012272     ) ( 1.56865490307561124E-009, 3.87946911513323236E-010) ( -212.06572498759601     ,-1.68672570223184013E-011) (  214500.74059094710     ,  7933.3364617433663     ) (  166176.37511276704     , -52909.447327411552     ) ( -1104.1033673146328     ,  421.63407338137353     ) ( -395.55505031459143     ,  656.12836118706741     ) (  220093.52726413193     ,  139213.88499710133     ) (  108694.35365474004     , -230779.58505574864     ) ( -274072.02131390618     , -28669.570079825517     ) (  309892.58315540460     , -423445.51769611798     ) (  46.226618068960427     ,  39.805371407585049     ) ( -40.404453442528286     ,  176.65665053048761     )
 (  85.350464118827617     , -4.6049800208180605     ) (-0.73919021790709882     ,  14.564850924942558     ) (  44476.256300167603     , -106979.53677218547     ) (  56000.679553855109     , -99308.850196175234     ) (  166176.37511277251     , -52909.447327411144     ) (  214500.74059094707     , -7933.3364617433826     ) (  212.37684700238452     , 1.05420356389490008E-012) ( 6.32522138336940048E-012, 5.39752224714188841E-010) (  330144.48560404422     , -23854.635039344717     ) ( -222803.07133292613     , -306302.26209644933     ) (  1165.5142225700479     ,  1158.9188472192541     ) ( -676.17129646121919     , -430.23590048166534     ) ( -13.171544164469848     ,  9.2477712416217130     ) (  3.7911044390255935     , -281.50128205614726     ) (  37150.129241832808     , -36533.524136884189     ) ( -183459.38529905901     , -423204.16411560943     )
 ( 0.73919022122059230     ,  14.564850924384883     ) (  85.350464119391745     ,  4.6049800143252213     ) ( -56000.679553851405     , -99308.850196170737     ) (  44476.256300166322     ,  106979.53677218530     ) ( -214500.74059094157     , -7933.3364617453144     ) (  166176.37511276704     ,  52909.447327411544     ) ( 2.21382748417929029E-011,-5.73486738758825631E-010) (  212.37684700438749     , 8.43362851115920064E-012) (  222803.07133292744     , -306302.26209645096     ) (  330144.48560402408     ,  23854.635039343138     ) (  676.17129644766635     , -430.23590048725686     ) (  1165.5142225842933     , -1158.9188472050434     ) ( -3.7911044407418366     , -281.50128205872375     ) ( -13.171544165916215     , -9.2477712434644594     ) (  183459.38529905898     , -423204.16411559761     ) (  37150.129241831586     ,  36533.524136883454     )
 ( -121679.81201751632     ,  148027.71613717149     ) (  161658.63131094378     , -107196.61533579473     ) ( -530.49866586583153     , -66.925262600509129     ) ( -187.21892941437099     , -208.80567657819128     ) ( -395.55505032112745     ,  656.12836118789392     ) ( -1104.1033673146749     , -421.63407338137353     ) (  330144.48560404422     ,  23854.635039344725     ) (  222803.07133292753     ,  306302.26209645096     ) (  222.71487973066877     , 1.68672570223184013E-011) ( 2.61442483845935233E-009, 2.17671951873018958E-008) ( -234207.24657838201     ,  211199.38124754885     ) ( -99908.802786437824     , -314242.30308598565     ) (  220593.52467794361     ,  84239.606901535779     ) ( -173946.60795994691     , -43846.126845044353     ) (  125.12168189690767     ,  332.74163722068658     ) ( -946.98286865561909     ,  772.83444057557529     )
 ( -161658.63131976564     , -107196.61533006714     ) ( -121679.81202224545     , -148027.71612791374     ) (  187.21892942574394     , -208.80567657859359     ) ( -530.49866587171925     ,  66.925262602195716     ) (  1104.1033673312218     , -421.63407337955817     ) ( -395.55505031457875     , -656.12836118707264     ) ( -222803.07133292611     ,  306302.26209644933     ) (  330144.48560402408     , -23854.635039343149     ) ( 2.61020802420377250E-009,-2.17587615587907386E-008) (  222.71487972516161     ,-1.05420356389490000E-011) (  99908.802786390530     , -314242.30308589945     ) ( -234207.24657844758     , -211199.38124758392     ) (  173946.60795994871     , -43846.126845033912     ) (  220593.52467793529     , -84239.606901517531     ) (  946.98286865779176     ,  772.83444058683153     ) (  125.12168190965299     , -332.74163722761693     )
