           1           1 ( 3.43304562772680569E-025,  0.0000000000000000     )
           1           2 (-6.06880812213334006E-025,-2.16040859421881214E-025)
           2           1 (-6.06880812213334006E-025, 2.16040859421881214E-025)
           2           2 (-3.43304562772680569E-025,  0.0000000000000000     )
           3           3 (-3.96210580636021425E-025,  0.0000000000000000     )
           3           4 ( 4.61498105042693115E-025,-4.89066220911176528E-025)
           4           3 ( 4.61498105042693115E-025, 4.89066220911176528E-025)
           4           4 ( 3.96210580636021425E-025,  0.0000000000000000     )
           5           5 (-6.60896196516865635E-024,  0.0000000000000000     )
           5           6 ( 4.42945924006109455E-025, 6.83602191142561435E-024)
           6           5 ( 4.42945924006109455E-025,-6.83602191142561435E-024)
           6           6 ( 6.60896196516865635E-024,  0.0000000000000000     )
           7           7 ( 1.31371768471750782E-023,  0.0000000000000000     )
           7           8 ( 9.88153021632790030E-024, 1.08321789674867570E-023)
           8           7 ( 9.88153021632790030E-024,-1.08321789674867570E-023)
           8           8 (-1.31371768471750782E-023,  0.0000000000000000     )
           9           9 ( 1.35711363996573742E-022,  0.0000000000000000     )
           9          10 (-2.01006665137185610E-021,-2.06499889168060562E-021)
          10           9 (-2.01006665137185610E-021, 2.06499889168060562E-021)
          10          10 (-1.35711363996573742E-022,  0.0000000000000000     )
          11          11 ( 2.76855687745422204E-021,  0.0000000000000000     )
          11          12 ( 5.86407298560802847E-022, 5.48141732466287680E-022)
          12          11 ( 5.86407298560802847E-022,-5.48141732466287680E-022)
          12          12 (-2.76855687745422204E-021,  0.0000000000000000     )
          13          13 (-5.06447861737856626E-023,  0.0000000000000000     )
          13          14 ( 1.56781498460841746E-023,-2.52195141940031690E-023)
          14          13 ( 1.56781498460841746E-023, 2.52195141940031690E-023)
          14          14 ( 5.06447861737856626E-023,  0.0000000000000000     )
          15          15 (-5.73999213212328160E-023,  0.0000000000000000     )
          15          16 (-7.01661232908974432E-024,-3.72079708439000524E-023)
          16          15 (-7.01661232908974432E-024, 3.72079708439000524E-023)
          16          16 ( 5.73999213212328160E-023,  0.0000000000000000     )
