-6.970964e-01, -3.961224e-01, 2.668994e-01, -2.869208e+00, 5.011912e+00, 2.912754e-01, 
-7.008248e-01, -3.985048e-01, 2.687126e-01, -2.703320e+00, 4.866146e+00, 1.229604e+00, 
-6.919985e-01, -3.931783e-01, 2.659329e-01, -2.858500e+00, 5.018897e+00, 5.199999e-02, 
-6.984096e-01, -3.968893e-01, 2.661576e-01, -2.931552e+00, 4.966740e+00, -3.386906e-01, 
-6.967863e-01, -3.977590e-01, 2.618005e-01, -2.376241e+00, 3.388675e+00, -3.306779e+00, 
-6.907047e-01, -4.037566e-01, 2.620930e-01, 1.996909e+00, -4.077733e+00, -2.935088e+00, 
-6.926837e-01, -3.956236e-01, 2.610741e-01, -2.259409e+00, 3.211112e+00, -3.472135e+00, 
-6.913300e-01, -3.984878e-01, 2.593581e-01, -7.136840e-01, 2.727727e-01, -4.688525e+00, 
-6.898967e-01, -4.024816e-01, 2.712603e-01, 2.232336e+00, -3.092244e+00, 3.559571e+00, 
-6.975108e-01, -3.963729e-01, 2.659675e-01, -2.929726e+00, 4.965132e+00, -3.947099e-01, 
-6.951605e-01, -3.950118e-01, 2.667869e-01, -2.845498e+00, 5.018054e+00, 3.777058e-01, 
-6.924228e-01, -4.021775e-01, 2.601174e-01, 6.920187e-01, -2.129583e+00, -4.365034e+00, 
-6.942686e-01, -3.945906e-01, 2.648755e-01, -2.913032e+00, 4.880615e+00, -8.832281e-01, 
-6.981067e-01, -4.052482e-01, 2.607496e-01, 5.565659e-01, -1.986255e+00, -4.401227e+00, 
-6.868365e-01, -3.977425e-01, 2.722348e-01, 1.004552e+00, -6.780227e-01, 4.610480e+00, 
-6.952222e-01, -3.961836e-01, 2.702005e-01, -2.118018e+00, 4.244287e+00, 2.712031e+00, 
-6.903817e-01, -4.048675e-01, 2.674280e-01, 2.925228e+00, -4.904954e+00, 7.666654e-01, 
-6.847589e-01, -3.906722e-01, 2.695003e-01, -1.775476e+00, 3.885526e+00, 3.096864e+00, 
-6.851757e-01, -3.987719e-01, 2.713344e-01, 1.862996e+00, -2.271566e+00, 4.050507e+00, 
-7.090947e-01, -4.152738e-01, 2.701430e-01, 2.652903e+00, -4.644381e+00, 1.078646e+00, 
-6.980743e-01, -3.972688e-01, 2.637905e-01, -2.821032e+00, 4.428319e+00, -1.982708e+00, 
-6.826583e-01, -3.917760e-01, 2.587788e-01, -1.391999e+00, 1.672838e+00, -4.289680e+00, 
-6.836338e-01, -3.944705e-01, 2.718312e-01, 3.859417e-01, 4.599197e-01, 4.654767e+00, 
-7.007024e-01, -4.009651e-01, 2.615278e-01, -2.025554e+00, 2.598090e+00, -3.866154e+00, 
-7.083514e-01, -4.086198e-01, 2.616408e-01, -6.742899e-01, -2.463750e-02, -4.559743e+00, 
-6.784698e-01, -3.979488e-01, 2.646583e-01, 2.899793e+00, -4.876239e+00, -1.476422e-01, 
-7.014335e-01, -3.989908e-01, 2.648285e-01, -2.900248e+00, 4.611098e+00, -1.537183e+00, 
-7.085641e-01, -4.028955e-01, 2.684546e-01, -2.865325e+00, 4.854091e+00, 3.920240e-01, 
-6.875258e-01, -3.944205e-01, 2.593527e-01, -1.499292e+00, 1.785101e+00, -4.298516e+00, 
-6.985534e-01, -3.972553e-01, 2.687201e-01, -2.642563e+00, 4.836159e+00, 1.426381e+00, 
-6.970196e-01, -4.027619e-01, 2.735609e-01, 5.579014e-01, -3.244793e-02, 4.698441e+00, 
-6.961720e-01, -3.956014e-01, 2.657566e-01, -2.923418e+00, 4.967240e+00, -4.276265e-01, 
-6.988197e-01, -3.994807e-01, 2.720684e-01, -1.502362e+00, 3.317760e+00, 3.663168e+00, 
-7.039665e-01, -4.040380e-01, 2.736951e-01, -7.601549e-01, 2.079986e+00, 4.300308e+00, 
-7.057208e-01, -4.024339e-01, 2.636165e-01, -2.604755e+00, 3.764691e+00, -2.784402e+00, 
-6.876077e-01, -4.005385e-01, 2.714384e-01, 1.997527e+00, -2.574714e+00, 3.902179e+00, 
-6.850417e-01, -4.018445e-01, 2.657722e-01, 2.922595e+00, -4.969612e+00, 6.492619e-02, 
-6.916250e-01, -3.981829e-01, 2.727382e-01, -7.483395e-02, 1.141008e+00, 4.638917e+00, 
-6.943286e-01, -4.051758e-01, 2.617443e-01, 1.620662e+00, -3.587679e+00, -3.462812e+00, 
-6.979718e-01, -4.092209e-01, 2.682022e-01, 2.853294e+00, -4.916222e+00, 6.601363e-01, 
-6.874424e-01, -4.027887e-01, 2.684673e-01, 2.862442e+00, -4.540039e+00, 1.756709e+00, 
-6.980602e-01, -3.968612e-01, 2.649649e-01, -2.924954e+00, 4.788079e+00, -1.147417e+00, 
-6.997197e-01, -3.979569e-01, 2.647072e-01, -2.903442e+00, 4.655953e+00, -1.473883e+00, 
-6.965820e-01, -3.962178e-01, 2.640657e-01, -2.867095e+00, 4.600779e+00, -1.656371e+00, 
-6.993483e-01, -3.989899e-01, 2.624052e-01, -2.485618e+00, 3.586425e+00, -3.094364e+00, 
-6.972040e-01, -4.011171e-01, 2.601779e-01, -1.087258e+00, 8.578698e-01, -4.589699e+00, 
-6.736802e-01, -3.896403e-01, 2.703663e-01, 8.458813e-01, -2.375795e-01, 4.448283e+00, 
-6.792336e-01, -3.908981e-01, 2.709971e-01, -6.763431e-02, 1.282350e+00, 4.486465e+00, 
-6.783156e-01, -3.855466e-01, 2.637346e-01, -2.683179e+00, 4.838420e+00, -3.239588e-01, 
-7.046541e-01, -4.005418e-01, 2.675474e-01, -2.910693e+00, 4.929101e+00, 9.630088e-02, 
-6.969019e-01, -4.079968e-01, 2.640490e-01, 2.330653e+00, -4.580850e+00, -2.123759e+00, 
-7.027456e-01, -4.109035e-01, 2.640817e-01, 2.039503e+00, -4.258063e+00, -2.582350e+00, 
-6.848248e-01, -3.965157e-01, 2.719726e-01, 9.872315e-01, -6.193931e-01, 4.601648e+00, 
-6.807286e-01, -3.976980e-01, 2.694964e-01, 2.479291e+00, -3.485156e+00, 3.092528e+00, 
-6.882051e-01, -3.934991e-01, 2.708698e-01, -1.361420e+00, 3.244988e+00, 3.727347e+00, 
-6.888941e-01, -4.011063e-01, 2.602709e-01, 1.185891e+00, -2.859580e+00, -3.992558e+00, 
-6.823586e-01, -3.966311e-01, 2.711989e-01, 1.663748e+00, -1.846076e+00, 4.215404e+00, 
-6.793067e-01, -3.945844e-01, 2.708725e-01, 1.558763e+00, -1.607611e+00, 4.258610e+00, 
-7.006269e-01, -3.981733e-01, 2.666199e-01, -2.931929e+00, 4.962441e+00, -2.054787e-01, 
-7.026830e-01, -3.993831e-01, 2.668339e-01, -2.937452e+00, 4.935401e+00, -2.324695e-01, 
-7.037488e-01, -4.005970e-01, 2.645021e-01, -2.833303e+00, 4.366577e+00, -1.972417e+00, 
-7.029374e-01, -3.998623e-01, 2.693732e-01, -2.629440e+00, 4.764073e+00, 1.505117e+00, 
-7.057043e-01, -4.020193e-01, 2.709310e-01, -2.318164e+00, 4.355797e+00, 2.335206e+00, 
-7.092143e-01, -4.055829e-01, 2.732006e-01, -1.533285e+00, 3.193899e+00, 3.562350e+00, 
-7.047870e-01, -4.108197e-01, 2.730829e-01, 2.019858e+00, -2.942959e+00, 3.570023e+00, 
-7.175502e-01, -4.086143e-01, 2.671638e-01, -2.838336e+00, 4.312146e+00, -1.295012e+00, 
-6.759302e-01, -3.927860e-01, 2.702999e-01, 1.638214e+00, -1.720484e+00, 4.141718e+00, 
-6.713044e-01, -3.935661e-01, 2.631768e-01, 2.797148e+00, -4.677247e+00, -5.607317e-01, 
-6.721541e-01, -3.930533e-01, 2.676751e-01, 2.622585e+00, -3.723715e+00, 2.542234e+00, 
-6.581022e-01, -3.829902e-01, 2.668235e-01, 1.893800e+00, -2.095264e+00, 3.219299e+00, 
-6.655150e-01, -3.874000e-01, 2.682127e-01, 1.935058e+00, -2.208098e+00, 3.551119e+00, 
-6.679286e-01, -3.910954e-01, 2.658914e-01, 2.785017e+00, -4.136023e+00, 1.640570e+00, 
-6.686719e-01, -3.825046e-01, 2.583450e-01, -1.756640e+00, 2.719386e+00, -3.354547e+00, 
-6.673115e-01, -3.894297e-01, 2.590272e-01, 1.766872e+00, -3.348028e+00, -3.047427e+00, 
-6.767891e-01, -3.960823e-01, 2.679483e-01, 2.732183e+00, -4.031307e+00, 2.324259e+00, 
-6.748350e-01, -3.957596e-01, 2.641632e-01, 2.879368e+00, -4.792691e+00, -1.795546e-01, 
