-6.390040e-01, -3.723739e-01, 2.607928e-01
-6.391294e-01, -3.721831e-01, 2.615669e-01
-6.396353e-01, -3.727991e-01, 2.610611e-01
-6.390040e-01, -3.723739e-01, 2.607928e-01
,,
-6.383953e-01, -3.718550e-01, 2.609008e-01
-6.391294e-01, -3.721831e-01, 2.615669e-01
-6.390040e-01, -3.723739e-01, 2.607928e-01
-6.383953e-01, -3.718550e-01, 2.609008e-01
,,
-6.878184e-01, -4.030266e-01, 2.630332e-01
-6.882995e-01, -4.035119e-01, 2.636181e-01
-6.887443e-01, -4.033873e-01, 2.627662e-01
-6.878184e-01, -4.030266e-01, 2.630332e-01
,,
-6.917897e-01, -4.040486e-01, 2.615140e-01
-6.911668e-01, -4.041329e-01, 2.619868e-01
-6.918287e-01, -4.045582e-01, 2.621287e-01
-6.917897e-01, -4.040486e-01, 2.615140e-01
,,
-6.925704e-01, -4.048346e-01, 2.620174e-01
-6.917897e-01, -4.040486e-01, 2.615140e-01
-6.918287e-01, -4.045582e-01, 2.621287e-01
-6.925704e-01, -4.048346e-01, 2.620174e-01
,,
-6.849088e-01, -3.975728e-01, 2.589167e-01
-6.838831e-01, -3.974130e-01, 2.590055e-01
-6.846952e-01, -3.984196e-01, 2.593960e-01
-6.849088e-01, -3.975728e-01, 2.589167e-01
,,
-6.854637e-01, -3.983535e-01, 2.591907e-01
-6.849088e-01, -3.975728e-01, 2.589167e-01
-6.846952e-01, -3.984196e-01, 2.593960e-01
-6.854637e-01, -3.983535e-01, 2.591907e-01
,,
-6.887521e-01, -4.028315e-01, 2.618271e-01
-6.881585e-01, -4.022340e-01, 2.614158e-01
-6.879750e-01, -4.026898e-01, 2.622139e-01
-6.887521e-01, -4.028315e-01, 2.618271e-01
,,
-6.872294e-01, -4.020793e-01, 2.618409e-01
-6.879750e-01, -4.026898e-01, 2.622139e-01
-6.881585e-01, -4.022340e-01, 2.614158e-01
-6.872294e-01, -4.020793e-01, 2.618409e-01
,,
-6.903576e-01, -3.972955e-01, 2.591146e-01
-6.892770e-01, -3.979973e-01, 2.589209e-01
-6.901313e-01, -3.982570e-01, 2.590113e-01
-6.903576e-01, -3.972955e-01, 2.591146e-01
,,
-6.903576e-01, -3.972955e-01, 2.591146e-01
-6.891008e-01, -3.971394e-01, 2.589043e-01
-6.892770e-01, -3.979973e-01, 2.589209e-01
-6.903576e-01, -3.972955e-01, 2.591146e-01
,,
-6.988465e-01, -4.099591e-01, 2.675722e-01
-6.998382e-01, -4.105176e-01, 2.676465e-01
-6.992576e-01, -4.101648e-01, 2.667807e-01
-6.988465e-01, -4.099591e-01, 2.675722e-01
,,
-6.984562e-01, -4.097229e-01, 2.667977e-01
-6.988465e-01, -4.099591e-01, 2.675722e-01
