mu, xx, xy, xz, yx, yy, yz, zx, zy, zz
-8.000000e-02, 1.407088e+05, 5.655093e+00, 1.506809e+02, 5.655093e+00, 2.771574e+03, -8.943835e+03, 1.506809e+02, -8.943835e+03, 9.349609e+04
-7.900000e-02, 1.350206e+05, 9.163684e+00, 1.172336e+02, 9.163684e+00, 2.664604e+03, -8.636255e+03, 1.172336e+02, -8.636255e+03, 8.967236e+04
-7.800000e-02, 1.298313e+05, 7.025740e+00, 4.478504e+01, 7.025740e+00, 2.528314e+03, -8.318966e+03, 4.478504e+01, -8.318966e+03, 8.587240e+04
-7.700000e-02, 1.241602e+05, 5.368420e+00, -3.049464e+01, 5.368420e+00, 2.428511e+03, -7.999859e+03, -3.049464e+01, -7.999859e+03, 8.230764e+04
-7.600000e-02, 1.186522e+05, 1.748552e+01, -1.190903e+02, 1.748552e+01, 2.309247e+03, -7.680874e+03, -1.190903e+02, -7.680874e+03, 7.893360e+04
-7.500000e-02, 1.136024e+05, -1.197403e+01, -1.744261e+02, -1.197403e+01, 2.198187e+03, -7.337369e+03, -1.744261e+02, -7.337369e+03, 7.523373e+04
-7.400000e-02, 1.085323e+05, 1.771612e+01, 9.752173e+01, 1.771612e+01, 2.072105e+03, -7.003876e+03, 9.752173e+01, -7.003876e+03, 7.188888e+04
-7.300000e-02, 1.032968e+05, 1.932068e+01, 9.011570e+01, 1.932068e+01, 1.972451e+03, -6.754725e+03, 9.011570e+01, -6.754725e+03, 6.870465e+04
-7.200000e-02, 9.831783e+04, -6.637396e+00, 2.929845e+01, -6.637396e+00, 1.876289e+03, -6.447389e+03, 2.929845e+01, -6.447389e+03, 6.536710e+04
-7.100000e-02, 9.354675e+04, 1.972473e+01, 4.661180e+01, 1.972473e+01, 1.775064e+03, -6.128501e+03, 4.661180e+01, -6.128501e+03, 6.206245e+04
-7.000000e-02, 8.909265e+04, -3.339544e+01, 1.821563e+01, -3.339544e+01, 1.664041e+03, -5.803517e+03, 1.821563e+01, -5.803517e+03, 5.876420e+04
-6.900000e-02, 8.406721e+04, 4.116963e+01, -1.309033e+02, 4.116963e+01, 1.585191e+03, -5.565389e+03, -1.309033e+02, -5.565389e+03, 5.590539e+04
-6.800000e-02, 7.961421e+04, 4.669297e+01, -1.329319e+02, 4.669297e+01, 1.487098e+03, -5.251422e+03, -1.329319e+02, -5.251422e+03, 5.284664e+04
-6.700000e-02, 7.514102e+04, 2.892694e+01, 2.692862e+01, 2.892694e+01, 1.401961e+03, -5.013703e+03, 2.692862e+01, -5.013703e+03, 4.992768e+04
-6.600000e-02, 7.074373e+04, 1.035227e+01, 1.071043e+02, 1.035227e+01, 1.320677e+03, -4.745202e+03, 1.071043e+02, -4.745202e+03, 4.706634e+04
-6.500000e-02, 6.662019e+04, 6.582888e+01, -1.997778e+02, 6.582888e+01, 1.231468e+03, -4.482015e+03, -1.997778e+02, -4.482015e+03, 4.423103e+04
-6.400000e-02, 6.240395e+04, -2.783298e+01, 1.213209e+02, -2.783298e+01, 1.150927e+03, -4.222401e+03, 1.213209e+02, -4.222401e+03, 4.157264e+04
-6.300000e-02, 5.851488e+04, -1.151071e+01, -8.933443e+00, -1.151071e+01, 1.068418e+03, -3.920766e+03, -8.933443e+00, -3.920766e+03, 3.890730e+04
-6.200000e-02, 5.457279e+04, -8.639416e-01, -4.158698e+01, -8.639416e-01, 9.948687e+02, -3.691857e+03, -4.158698e+01, -3.691857e+03, 3.642615e+04
-6.100000e-02, 5.090028e+04, 4.924595e+00, -2.539397e+01, 4.924595e+00, 9.220563e+02, -3.443394e+03, -2.539397e+01, -3.443394e+03, 3.380960e+04
-6.000000e-02, 4.721154e+04, 4.225314e+00, -8.141497e+00, 4.225314e+00, 8.503150e+02, -3.191222e+03, -8.141497e+00, -3.191222e+03, 3.137099e+04
-5.900000e-02, 4.366942e+04, -8.780540e+00, 6.529500e+01, -8.780540e+00, 7.791475e+02, -2.966878e+03, 6.529500e+01, -2.966878e+03, 2.902349e+04
-5.800000e-02, 4.016053e+04, 1.085128e+01, -2.608704e+01, 1.085128e+01, 7.158047e+02, -2.746835e+03, -2.608704e+01, -2.746835e+03, 2.676754e+04
-5.700000e-02, 3.685655e+04, -1.610732e+00, 2.650250e+01, -1.610732e+00, 6.536760e+02, -2.525304e+03, 2.650250e+01, -2.525304e+03, 2.452473e+04
-5.600000e-02, 3.356555e+04, -7.217676e+00, 1.463053e+01, -7.217676e+00, 5.919097e+02, -2.311509e+03, 1.463053e+01, -2.311509e+03, 2.245965e+04
-5.500000e-02, 3.048567e+04, -5.219816e+00, -1.767987e+01, -5.219816e+00, 5.360477e+02, -2.104666e+03, -1.767987e+01, -2.104666e+03, 2.037342e+04
-5.400000e-02, 2.751899e+04, 2.472758e+00, 2.055330e+01, 2.472758e+00, 4.816739e+02, -1.901361e+03, 2.055330e+01, -1.901361e+03, 1.837989e+04
-5.300000e-02, 2.468300e+04, 9.532091e+00, -4.582729e+01, 9.532091e+00, 4.270261e+02, -1.715118e+03, -4.582729e+01, -1.715118e+03, 1.650150e+04
-5.200000e-02, 2.199307e+04, -2.399794e+00, 1.140403e+01, -2.399794e+00, 3.760669e+02, -1.516313e+03, 1.140403e+01, -1.516313e+03, 1.464269e+04
-5.100000e-02, 1.941048e+04, 4.531598e+00, -3.214640e+01, 4.531598e+00, 3.318142e+02, -1.351861e+03, -3.214640e+01, -1.351861e+03, 1.289288e+04
-5.000000e-02, 1.693386e+04, -2.728244e+00, 2.235176e+01, -2.728244e+00, 2.858626e+02, -1.181039e+03, 2.235176e+01, -1.181039e+03, 1.126245e+04
-4.900000e-02, 1.459575e+04, -7.321172e+00, 4.283533e+01, -7.321172e+00, 2.464924e+02, -1.021800e+03, 4.283533e+01, -1.021800e+03, 9.685153e+03
-4.800000e-02, 1.238213e+04, 1.876906e+00, -3.660269e+00, 1.876906e+00, 2.077660e+02, -8.673983e+02, -3.660269e+00, -8.673983e+02, 8.243216e+03
-4.700000e-02, 1.031324e+04, -9.338826e-01, 4.159020e+00, -9.338826e-01, 1.712376e+02, -7.225169e+02, 4.159020e+00, -7.225169e+02, 6.863693e+03
-4.600000e-02, 8.371095e+03, 7.282306e-01, 7.477870e+00, 7.282306e-01, 1.383071e+02, -5.881056e+02, 7.477870e+00, -5.881056e+02, 5.578027e+03
-4.500000e-02, 6.571549e+03, 2.887711e+00, -1.170584e+01, 2.887711e+00, 1.077780e+02, -4.653105e+02, -1.170584e+01, -4.653105e+02, 4.400010e+03
-4.400000e-02, 4.949968e+03, 1.162013e+00, -7.389832e+00, 1.162013e+00, 8.021971e+01, -3.501497e+02, -7.389832e+00, -3.501497e+02, 3.299017e+03
-4.300000e-02, 3.488369e+03, 3.950788e-01, -3.345913e+00, 3.950788e-01, 5.552814e+01, -2.446108e+02, -3.345913e+00, -2.446108e+02, 2.311066e+03
-4.200000e-02, 2.190088e+03, -3.735341e-03, -1.481128e+00, -3.735341e-03, 3.505124e+01, -1.557541e+02, -1.481128e+00, -1.557541e+02, 1.460130e+03
-4.100000e-02, 1.114454e+03, 1.018890e-01, -8.840427e-01, 1.018890e-01, 1.757725e+01, -7.911338e+01, -8.840427e-01, -7.911338e+01, 7.432408e+02
-4.058519e-02, 7.467631e+02, 1.920381e-01, -1.845772e+00, 1.920381e-01, 1.178612e+01, -5.338040e+01, -1.845772e+00, -5.338040e+01, 4.983294e+02
-4.018999e-02, 4.515157e+02, -1.558706e-02, 4.005841e-01, -1.558706e-02, 7.153042e+00, -3.234850e+01, 4.005841e-01, -3.234850e+01, 3.027571e+02
-3.992931e-02, 2.972975e+02, -3.449297e-02, 2.224337e-01, -3.449297e-02, 4.602335e+00, -2.103006e+01, 2.224337e-01, -2.103006e+01, 1.976875e+02
-3.975800e-02, 2.141021e+02, -2.173515e-02, 5.163653e-01, -2.173515e-02, 3.348539e+00, -1.525457e+01, 5.163653e-01, -1.525457e+01, 1.427613e+02
-3.964591e-02, 1.700186e+02, -8.297771e-03, -2.540291e-01, -8.297771e-03, 2.627728e+00, -1.207270e+01, -2.540291e-01, -1.207270e+01, 1.129702e+02
-3.957292e-02, 1.451648e+02, 2.158232e-02, -1.775112e-01, 2.158232e-02, 2.245860e+00, -1.031740e+01, -1.775112e-01, -1.031740e+01, 9.670140e+01
-3.952566e-02, 1.311170e+02, -2.560441e-02, -6.547101e-03, -2.560441e-02, 2.014118e+00, -9.272757e+00, -6.547101e-03, -9.272757e+00, 8.706235e+01
-3.949526e-02, 1.228018e+02, 1.362003e-02, -1.462585e-01, 1.362003e-02, 1.883189e+00, -8.658023e+00, -1.462585e-01, -8.658023e+00, 8.136514e+01
-3.947586e-02, 1.174713e+02, 9.285453e-03, -4.548377e-02, 9.285453e-03, 1.807280e+00, -8.335072e+00, -4.548377e-02, -8.335072e+00, 7.818712e+01
-3.946359e-02, 1.141919e+02, -9.811106e-03, -4.089722e-02, -9.811106e-03, 1.755947e+00, -8.086805e+00, -4.089722e-02, -8.086805e+00, 7.618874e+01
-3.945592e-02, 1.125511e+02, 9.797893e-03, -6.163732e-02, 9.797893e-03, 1.726182e+00, -7.957117e+00, -6.163732e-02, -7.957117e+00, 7.473977e+01
-3.945120e-02, 1.112497e+02, 1.719079e-02, -3.109898e-01, 1.719079e-02, 1.713098e+00, -7.890402e+00, -3.109898e-01, -7.890402e+00, 7.415761e+01
-3.944834e-02, 1.104518e+02, -1.208150e-02, 8.616715e-02, -1.208150e-02, 1.707322e+00, -7.856567e+00, 8.616715e-02, -7.856567e+00, 7.373081e+01
-3.944666e-02, 1.103193e+02, 1.838580e-02, -7.284359e-02, 1.838580e-02, 1.691532e+00, -7.786367e+00, -7.284359e-02, -7.786367e+00, 7.326546e+01
-3.944570e-02, 1.099174e+02, 1.826606e-02, 2.419941e-02, 1.826606e-02, 1.690623e+00, -7.789639e+00, 2.419941e-02, -7.789639e+00, 7.327080e+01
-3.944519e-02, 1.100707e+02, -2.066480e-03, 4.129457e-02, -2.066480e-03, 1.687645e+00, -7.774035e+00, 4.129457e-02, -7.774035e+00, 7.294054e+01
-3.944467e-02, 1.095430e+02, -2.318609e-02, 6.148090e-02, -2.318609e-02, 1.688255e+00, -7.797563e+00, 6.148090e-02, -7.797563e+00, 7.323428e+01
-3.944372e-02, 1.095783e+02, 1.053863e-03, -1.847465e-01, 1.053863e-03, 1.682478e+00, -7.742384e+00, -1.847465e-01, -7.742384e+00, 7.282926e+01
-3.944203e-02, 1.090904e+02, 1.047678e-02, -1.533797e-01, 1.047678e-02, 1.673684e+00, -7.710757e+00, -1.533797e-01, -7.710757e+00, 7.263530e+01
