mu, xx, xy, xz, yx, yy, yz, zx, zy, zz
-8.000000e-02, 3.195659e-10, 4.607040e-10, -2.509867e-10, 4.607046e-10, 7.597371e-10, -2.235904e-10, -2.492768e-10, -2.209730e-10, 1.358271e-09
-7.900000e-02, 5.569453e-10, 1.202362e-09, 4.533905e-10, 1.202433e-09, 1.978911e-09, 6.836758e-11, 4.533178e-10, 6.834855e-11, -9.331711e-10
-7.800000e-02, -1.568255e-11, -1.176319e-10, -2.839413e-10, -1.168423e-10, -3.485152e-10, -3.965854e-10, -2.817446e-10, -3.922233e-10, 8.381354e-10
-7.700000e-02, 3.552695e-10, 4.992620e-10, -3.616868e-10, 4.995202e-10, 7.588868e-10, -2.152105e-10, -3.600650e-10, -2.128311e-10, 2.042884e-09
-7.600000e-02, -2.004749e-11, 2.035096e-10, 3.030370e-10, 2.037170e-10, 4.919332e-10, 2.115822e-10, 3.032497e-10, 2.120179e-10, -3.821703e-10
-7.500000e-02, 3.103043e-10, 5.593380e-10, 7.697202e-11, 5.596417e-10, 9.358999e-10, 8.521315e-11, 7.817364e-11, 8.713053e-11, 7.207375e-10
-7.400000e-02, 3.325684e-10, 5.360704e-10, -3.378009e-10, 5.365721e-10, 8.383146e-10, -4.459998e-10, -3.372780e-10, -4.451082e-10, 9.959271e-10
-7.300000e-02, 3.264484e-10, 5.118988e-10, -9.246408e-12, 5.120963e-10, 7.087814e-10, 8.847514e-11, -9.058634e-12, 8.850740e-11, 8.426785e-10
-7.200000e-02, 2.041271e-10, 5.074735e-10, 1.555695e-10, 5.075868e-10, 9.840609e-10, 2.168619e-10, 1.561944e-10, 2.177827e-10, 5.518998e-10
-7.100000e-02, 2.204606e-10, 3.145482e-10, -1.473693e-10, 3.147956e-10, 4.549531e-10, -5.937172e-11, -1.457259e-10, -5.706056e-11, 1.328845e-09
-7.000000e-02, 1.440387e-10, 2.402781e-10, -5.372354e-11, 2.406838e-10, -2.598157e-11, -7.311581e-10, -5.308944e-11, -7.304578e-10, -8.999590e-10
-6.900000e-02, 1.258236e-10, 2.130379e-10, -7.302666e-11, 2.133857e-10, 2.534363e-10, -2.695504e-10, -7.136013e-11, -2.667632e-10, 1.822135e-10
-6.800000e-02, 3.124649e-10, 4.792337e-10, -1.856345e-10, 4.795061e-10, 7.305164e-10, -1.746962e-10, -1.850709e-10, -1.739054e-10, 7.847036e-10
-6.700000e-02, 1.952152e-10, 3.026189e-10, -1.498671e-10, 3.029433e-10, 4.407451e-10, -2.289531e-10, -1.494917e-10, -2.281248e-10, 4.177534e-10
-6.600000e-02, 2.082961e-10, 4.247589e-10, 1.651531e-10, 4.250474e-10, 8.424405e-10, 3.633394e-10, 1.661876e-10, 3.650937e-10, 5.991323e-10
-6.500000e-02, 1.662230e-10, 1.662114e-10, -1.935907e-10, 1.665114e-10, 5.967836e-11, -3.058242e-10, -1.926322e-10, -3.042054e-10, 4.166263e-10
-6.400000e-02, 2.952910e-10, 4.259745e-10, -1.295769e-10, 4.259168e-10, 6.144216e-10, 1.252323e-11, -1.299587e-10, 1.214476e-11, 9.692789e-10
-6.300000e-02, 2.336267e-10, 4.952855e-10, 1.754407e-10, 4.952631e-10, 9.082010e-10, 2.169639e-10, 1.756353e-10, 2.171285e-10, 1.780205e-10
-6.200000e-02, 5.720929e-11, 8.340538e-11, -1.188224e-10, 8.352163e-11, 1.186106e-10, -1.283732e-10, -1.183845e-10, -1.276941e-10, 3.717039e-10
-6.100000e-02, 4.651062e-11, 2.280418e-10, 2.531641e-10, 2.278828e-10, 4.484634e-10, 2.252180e-10, 2.525652e-10, 2.238474e-10, -2.623511e-10
-6.000000e-02, 1.460778e-10, 1.720843e-10, -8.031657e-11, 1.723340e-10, 1.340659e-10, -1.052555e-10, -8.035930e-11, -1.050423e-10, 3.703565e-10
-5.900000e-02, 8.346744e-11, 1.306257e-10, -4.465741e-11, 1.307797e-10, 1.996288e-10, -4.039132e-11, -4.396664e-11, -3.926190e-11, 3.821695e-10
-5.800000e-02, 6.180861e-11, 1.506606e-10, 1.708731e-11, 1.506293e-10, 3.507868e-10, 1.384503e-10, 1.744828e-11, 1.388827e-10, 5.427952e-10
-5.700000e-02, 9.839333e-11, 1.599986e-10, -3.498454e-11, 1.600654e-10, 2.170678e-10, -7.520521e-11, -3.497515e-11, -7.497577e-11, 2.154918e-10
-5.600000e-02, 6.692346e-11, 1.031507e-10, -2.147384e-11, 1.032929e-10, 1.520830e-10, -4.576594e-11, -2.074837e-11, -4.437689e-11, 1.915290e-10
-5.500000e-02, 8.365408e-11, 1.487944e-10, -1.663013e-13, 1.489898e-10, 2.325148e-10, -4.087800e-11, 2.717163e-13, -4.029185e-11, 6.643270e-11
