mu, xx, xy, xz, yx, yy, yz, zx, zy, zz
-3.375000e-02, 1.649024e+00, -2.706779e+00, 3.860362e-01, -2.706779e+00, 4.774538e+00, 2.228652e-01, 3.860362e-01, 2.228652e-01, 4.208090e+00
-3.250000e-02, 1.695433e+00, -2.782982e+00, 3.968685e-01, -2.782982e+00, 4.908978e+00, 2.291722e-01, 3.968685e-01, 2.291722e-01, 4.326540e+00
-3.125000e-02, 1.866134e+00, -3.063152e+00, 4.368092e-01, -3.063152e+00, 5.403034e+00, 2.522319e-01, 4.368092e-01, 2.522319e-01, 4.761393e+00
-3.000000e-02, 2.329209e+00, -3.823245e+00, 5.452144e-01, -3.823245e+00, 6.743596e+00, 3.146631e-01, 5.452144e-01, 3.146631e-01, 5.944297e+00
-2.875000e-02, 3.806662e+00, -6.247105e+00, 8.948586e-01, -6.247105e+00, 1.101579e+01, 5.071612e-01, 8.948586e-01, 5.071612e-01, 9.710074e+00
-2.828027e-02, 5.457357e+00, -8.960184e+00, 1.276967e+00, -8.960184e+00, 1.580985e+01, 7.436279e-01, 1.276967e+00, 7.436279e-01, 1.394541e+01
-2.795093e-02, 7.997046e+00, -1.312693e+01, 1.866272e+00, -1.312693e+01, 2.315553e+01, 1.100730e+00, 1.866272e+00, 1.100730e+00, 2.046174e+01
-2.773370e-02, 1.143526e+01, -1.877612e+01, 2.661827e+00, -1.877612e+01, 3.312026e+01, 1.563355e+00, 2.661827e+00, 1.563355e+00, 2.913631e+01
-2.759095e-02, 1.528662e+01, -2.509236e+01, 3.581207e+00, -2.509236e+01, 4.426064e+01, 2.085173e+00, 3.581207e+00, 2.085173e+00, 3.908294e+01
-2.749753e-02, 1.901049e+01, -3.119674e+01, 4.503002e+00, -3.119674e+01, 5.500070e+01, 2.471505e+00, 4.503002e+00, 2.471505e+00, 4.849608e+01
-2.743671e-02, 2.212298e+01, -3.632255e+01, 5.211892e+00, -3.632255e+01, 6.405330e+01, 2.887628e+00, 5.211892e+00, 2.887628e+00, 5.630872e+01
-2.739733e-02, 2.445578e+01, -4.014904e+01, 5.747593e+00, -4.014904e+01, 7.081343e+01, 3.281362e+00, 5.747593e+00, 3.281362e+00, 6.239323e+01
-2.737199e-02, 2.614827e+01, -4.294638e+01, 6.065410e+00, -4.294638e+01, 7.577156e+01, 3.606441e+00, 6.065410e+00, 3.606441e+00, 6.650884e+01
-2.735582e-02, 2.731286e+01, -4.485463e+01, 6.343282e+00, -4.485463e+01, 7.911633e+01, 3.716315e+00, 6.343282e+00, 3.716315e+00, 6.936550e+01
-2.734560e-02, 2.795217e+01, -4.587489e+01, 6.644844e+00, -4.587489e+01, 8.091885e+01, 3.666613e+00, 6.644844e+00, 3.666613e+00, 7.165449e+01
-2.733921e-02, 2.849020e+01, -4.676061e+01, 6.691663e+00, -4.676061e+01, 8.246757e+01, 3.821317e+00, 6.691663e+00, 3.821317e+00, 7.268269e+01
-2.733527e-02, 2.879556e+01, -4.725270e+01, 6.711279e+00, -4.725270e+01, 8.331279e+01, 3.951913e+00, 6.711279e+00, 3.951913e+00, 7.341962e+01
-2.733289e-02, 2.897748e+01, -4.756434e+01, 6.809932e+00, -4.756434e+01, 8.385043e+01, 3.806251e+00, 6.809932e+00, 3.806251e+00, 7.391828e+01
-2.733149e-02, 2.902592e+01, -4.765081e+01, 6.766420e+00, -4.765081e+01, 8.406318e+01, 4.011939e+00, 6.766420e+00, 4.011939e+00, 7.429758e+01
-2.733069e-02, 2.919583e+01, -4.789191e+01, 6.940978e+00, -4.789191e+01, 8.438990e+01, 3.737022e+00, 6.940978e+00, 3.737022e+00, 7.427669e+01
-2.733027e-02, 2.917969e+01, -4.788369e+01, 6.948446e+00, -4.788369e+01, 8.441549e+01, 3.751521e+00, 6.948446e+00, 3.751521e+00, 7.445103e+01
-2.732984e-02, 2.918635e+01, -4.793054e+01, 6.833349e+00, -4.793054e+01, 8.456604e+01, 3.930514e+00, 6.833349e+00, 3.930514e+00, 7.449677e+01
-2.732904e-02, 2.931160e+01, -4.810921e+01, 6.877233e+00, -4.810921e+01, 8.479501e+01, 3.879822e+00, 6.877233e+00, 3.879822e+00, 7.460808e+01
-2.732764e-02, 2.933390e+01, -4.817888e+01, 6.839530e+00, -4.817888e+01, 8.501263e+01, 4.009030e+00, 6.839530e+00, 4.009030e+00, 7.499080e+01
-2.732526e-02, 2.957958e+01, -4.857735e+01, 6.844213e+00, -4.857735e+01, 8.569175e+01, 4.126663e+00, 6.844213e+00, 4.126663e+00, 7.532472e+01
-2.732132e-02, 2.980033e+01, -4.891256e+01, 6.919542e+00, -4.891256e+01, 8.628722e+01, 4.189638e+00, 6.919542e+00, 4.189638e+00, 7.644177e+01
-2.731493e-02, 3.036608e+01, -4.987931e+01, 7.072322e+00, -4.987931e+01, 8.801982e+01, 4.166692e+00, 7.072322e+00, 4.166692e+00, 7.750048e+01
-2.730471e-02, 3.124322e+01, -5.129465e+01, 7.311397e+00, -5.129465e+01, 9.047437e+01, 4.192892e+00, 7.311397e+00, 4.192892e+00, 7.958537e+01
-2.728854e-02, 3.259077e+01, -5.350810e+01, 7.562620e+00, -5.350810e+01, 9.437913e+01, 4.490235e+00, 7.562620e+00, 4.490235e+00, 8.319144e+01
-2.726321e-02, 3.486302e+01, -5.724061e+01, 8.229230e+00, -5.724061e+01, 1.009696e+02, 4.618966e+00, 8.229230e+00, 4.618966e+00, 8.900513e+01
-2.722382e-02, 3.873184e+01, -6.360322e+01, 8.945154e+00, -6.360322e+01, 1.121910e+02, 5.395170e+00, 8.945154e+00, 5.395170e+00, 9.878026e+01
-2.716300e-02, 4.547406e+01, -7.466115e+01, 1.061508e+01, -7.466115e+01, 1.316524e+02, 6.062317e+00, 1.061508e+01, 6.062317e+00, 1.157269e+02
-2.706959e-02, 5.740182e+01, -9.420969e+01, 1.360947e+01, -9.420969e+01, 1.661462e+02, 7.558234e+00, 1.360947e+01, 7.558234e+00, 1.470397e+02
-2.692683e-02, 7.999303e+01, -1.314229e+02, 1.876852e+01, -1.314229e+02, 2.319664e+02, 1.076149e+01, 1.876852e+01, 1.076149e+01, 2.040517e+02
-2.670960e-02, 1.226374e+02, -2.013781e+02, 2.888257e+01, -2.013781e+02, 3.552514e+02, 1.628894e+01, 2.888257e+01, 1.628894e+01, 3.133495e+02
-2.638027e-02, 2.036830e+02, -3.347273e+02, 4.660190e+01, -3.347273e+02, 5.908843e+02, 2.919763e+01, 4.660190e+01, 2.919763e+01, 5.178847e+02
-2.625000e-02, 2.400204e+02, -3.941394e+02, 5.639646e+01, -3.941394e+02, 6.952592e+02, 3.211148e+01, 5.639646e+01, 3.211148e+01, 6.119691e+02
-2.500000e-02, 6.849350e+02, -1.124094e+03, 1.612627e+02, -1.124094e+03, 1.982725e+03, 9.254103e+01, 1.612627e+02, 9.254103e+01, 1.752945e+03
-2.375000e-02, 1.266677e+03, -2.079656e+03, 2.940177e+02, -2.079656e+03, 3.667245e+03, 1.754702e+02, 2.940177e+02, 1.754702e+02, 3.230851e+03
-2.250000e-02, 1.955434e+03, -3.208546e+03, 4.609115e+02, -3.208546e+03, 5.658381e+03, 2.639965e+02, 4.609115e+02, 2.639965e+02, 5.007775e+03
