-1.127735e-01, 1.012137e-07, 2.988202e-12, -4.794012e-10, -1.525602e-10, -1.004625e-07, 4.155749e-06, 1.867859e-11, -3.315494e-09, -4.243360e-10, 2.921207e-10, -1.009175e-07, -4.155466e-06, -1.011759e-07, 3.484943e-10, 5.402283e-10, 3.288914e-09, -3.062142e-11, -4.308985e-10, 4.906321e-11, -3.837871e-08, 1.769508e-10, 3.872585e-08, -8.223600e-11, 1.736562e-10, 4.820017e-11, -6.910258e-11, 1.563706e-11
-1.117738e-01, 1.014376e-07, 4.839523e-11, -6.060606e-10, -1.212998e-10, -1.007799e-07, 4.218245e-06, 7.428148e-12, -2.815709e-09, -4.277356e-10, 2.187588e-10, -1.012511e-07, -4.220253e-06, -1.010514e-07, 2.241321e-10, 6.064127e-10, 2.879086e-09, -1.165290e-11, -3.029382e-10, 2.638016e-12, -3.869801e-08, 1.919880e-10, 3.869155e-08, -1.447698e-11, 2.357785e-10, -6.864951e-11, -3.856805e-11, 5.281324e-12
-1.107742e-01, 1.018763e-07, 4.366122e-11, -3.401212e-10, -6.258855e-11, -1.011454e-07, 4.279077e-06, -7.777468e-13, -2.406564e-09, -4.820916e-10, 1.356262e-10, -1.016645e-07, -4.281538e-06, -1.013969e-07, 1.435740e-10, 3.810649e-10, 2.421169e-09, 1.743342e-12, -1.822510e-10, 7.939504e-12, -3.889823e-08, 2.681833e-10, 3.885602e-08, -1.320242e-11, 4.486980e-11, -6.742347e-11, -2.843713e-11, 3.000220e-12
-1.097745e-01, 1.025216e-07, -2.495888e-10, 6.743295e-10, 8.607617e-11, -1.013132e-07, 4.343105e-06, -6.200367e-12, -1.999776e-09, -7.603128e-10, 5.401504e-10, -1.021020e-07, -4.345645e-06, -1.019591e-07, 2.233040e-10, -6.468252e-10, 1.984205e-09, 2.560369e-11, -4.405113e-10, 2.640759e-10, -3.901355e-08, 3.082026e-10, 3.918027e-08, -2.417432e-10, 1.967059e-10, -5.911249e-11, 5.769207e-11, -9.303326e-12
-1.087748e-01, 1.030666e-07, -1.355799e-10, 1.701750e-09, 2.397690e-10, -1.017614e-07, 4.411113e-06, -2.406244e-11, -1.574944e-09, -8.183883e-10, -2.776361e-10, -1.026423e-07, -4.413573e-06, -1.024801e-07, -3.946682e-10, -1.690493e-09, 1.557906e-09, 3.810447e-11, 4.550921e-10, 1.211231e-10, -3.912049e-08, 3.521253e-10, 3.932361e-08, -8.812044e-11, -3.182349e-10, -5.204211e-11, 8.687286e-11, -1.446856e-11
-1.077752e-01, 1.030734e-07, 7.488764e-13, -1.910205e-10, -4.055946e-12, -1.025584e-07, 4.478869e-06, -1.373922e-11, -1.120549e-09, -3.331900e-10, 1.366599e-10, -1.029195e-07, -4.479920e-06, -1.028091e-07, 9.907878e-11, 1.906117e-10, 1.129427e-09, 1.839805e-11, -1.446570e-10, 2.846545e-11, -3.943775e-08, 1.750587e-10, 3.950906e-08, -2.333035e-11, 4.772979e-11, -3.210597e-11, -1.865801e-12, -2.276603e-12
-1.067755e-01, 1.039183e-07, -1.734614e-10, 2.543074e-10, 8.304255e-11, -1.024801e-07, 4.548953e-06, -5.255563e-11, -7.025317e-10, -8.492960e-10, 2.101874e-10, -1.033667e-07, -4.549495e-06, -1.036436e-07, 1.574888e-10, -1.922166e-10, 7.106576e-10, 5.146699e-11, -1.836314e-10, 1.185109e-10, -3.943182e-08, 3.131628e-10, 3.995035e-08, -1.259853e-10, -7.219188e-11, 1.560514e-11, 4.185073e-11, 4.354228e-12
-1.057758e-01, 1.047765e-07, -3.314439e-10, 1.823975e-09, 2.052757e-10, -1.029756e-07, 4.619204e-06, -2.768691e-11, -2.858164e-10, -1.107078e-09, -1.057837e-10, -1.041503e-07, -4.622192e-06, -1.040773e-07, -1.891628e-10, -1.825023e-09, 2.456117e-10, 2.363251e-11, 2.452811e-10, 1.970332e-10, -3.977941e-08, 4.576265e-10, 4.012520e-08, -2.033932e-10, -3.096611e-10, -4.156260e-11, 9.702309e-11, 2.835714e-12
-1.047762e-01, 1.048965e-07, 1.303425e-10, -1.264073e-10, 2.135559e-11, -1.037814e-07, 4.696316e-06, -9.625789e-12, 1.547481e-10, -6.955620e-10, -1.145927e-11, -1.045010e-07, -4.698293e-06, -1.044174e-07, -5.565695e-11, 1.138466e-10, -2.056020e-10, 2.020217e-11, 2.729243e-11, -1.226761e-11, -4.007972e-08, 3.124178e-10, 4.028185e-08, 4.193325e-11, -6.089796e-12, -3.050760e-11, -1.399611e-11, -1.347234e-11
-1.037765e-01, 1.055091e-07, -3.025711e-11, -2.095429e-10, -5.219709e-11, -1.042899e-07, 4.773993e-06, 1.208869e-12, 5.957100e-10, -7.736165e-10, 2.378798e-10, -1.051090e-07, -4.776596e-06, -1.049112e-07, 1.932609e-10, 2.363330e-10, -6.055790e-10, -1.897400e-12, -2.745150e-10, 5.329020e-11, -4.029490e-08, 3.458799e-10, 4.044864e-08, -5.970771e-11, 1.511275e-10, -6.201599e-11, -1.361355e-11, 3.286075e-12
