mu, xx, xy, xz, yx, yy, yz, zx, zy, zz
-8.000000e-02, 4.483984e+04, 7.187973e+04, -9.302789e+03, 7.187973e+04, 1.277690e+05, 5.367707e+03, -9.302789e+03, 5.367707e+03, 1.118397e+05
-7.899371e-02, 4.290643e+04, 6.878870e+04, -8.979739e+03, 6.878870e+04, 1.223278e+05, 5.143858e+03, -8.979739e+03, 5.143858e+03, 1.075499e+05
-7.798742e-02, 4.120313e+04, 6.607456e+04, -8.569713e+03, 6.607456e+04, 1.173980e+05, 5.075454e+03, -8.569713e+03, 5.075454e+03, 1.030679e+05
-7.698113e-02, 3.938595e+04, 6.316143e+04, -8.357291e+03, 6.316143e+04, 1.122588e+05, 4.740665e+03, -8.357291e+03, 4.740665e+03, 9.882778e+04
-7.597484e-02, 3.768629e+04, 6.042337e+04, -8.058044e+03, 6.042337e+04, 1.073239e+05, 4.461316e+03, -8.058044e+03, 4.461316e+03, 9.455566e+04
-7.496855e-02, 3.606805e+04, 5.795916e+04, -7.469796e+03, 5.795916e+04, 1.030154e+05, 4.545126e+03, -7.469796e+03, 4.545126e+03, 8.999105e+04
-7.396226e-02, 3.442098e+04, 5.530798e+04, -7.279638e+03, 5.530798e+04, 9.827274e+04, 4.229452e+03, -7.279638e+03, 4.229452e+03, 8.591329e+04
-7.295597e-02, 3.272579e+04, 5.249345e+04, -7.097298e+03, 5.249345e+04, 9.317708e+04, 3.902732e+03, -7.097298e+03, 3.902732e+03, 8.222669e+04
-7.194969e-02, 3.112053e+04, 4.997657e+04, -6.732760e+03, 4.997657e+04, 8.874464e+04, 3.829704e+03, -6.732760e+03, 3.829704e+03, 7.828891e+04
-7.094340e-02, 2.942149e+04, 4.726938e+04, -6.335251e+03, 4.726938e+04, 8.407050e+04, 3.807819e+03, -6.335251e+03, 3.807819e+03, 7.455513e+04
-6.993711e-02, 2.804813e+04, 4.503087e+04, -6.067239e+03, 4.503087e+04, 7.991682e+04, 3.555065e+03, -6.067239e+03, 3.555065e+03, 7.060432e+04
-6.893082e-02, 2.650215e+04, 4.263930e+04, -5.750243e+03, 4.263930e+04, 7.579236e+04, 3.365935e+03, -5.750243e+03, 3.365935e+03, 6.686534e+04
-6.792453e-02, 2.514174e+04, 4.048396e+04, -5.386834e+03, 4.048396e+04, 7.190244e+04, 3.239257e+03, -5.386834e+03, 3.239257e+03, 6.302666e+04
-6.691824e-02, 2.371908e+04, 3.817803e+04, -5.302494e+03, 3.817803e+04, 6.775198e+04, 2.740261e+03, -5.302494e+03, 2.740261e+03, 5.958443e+04
-6.591195e-02, 2.233078e+04, 3.594734e+04, -4.877175e+03, 3.594734e+04, 6.379859e+04, 2.877176e+03, -4.877175e+03, 2.877176e+03, 5.612975e+04
-6.490566e-02, 2.091604e+04, 3.370567e+04, -4.586807e+03, 3.370567e+04, 5.986057e+04, 2.705525e+03, -4.586807e+03, 2.705525e+03, 5.286428e+04
-6.389937e-02, 1.968982e+04, 3.172255e+04, -4.380961e+03, 3.172255e+04, 5.631657e+04, 2.456085e+03, -4.380961e+03, 2.456085e+03, 4.929431e+04
-6.289308e-02, 1.836267e+04, 2.959150e+04, -4.075944e+03, 2.959150e+04, 5.252904e+04, 2.328585e+03, -4.075944e+03, 2.328585e+03, 4.641970e+04
-6.188679e-02, 1.714320e+04, 2.764717e+04, -3.774035e+03, 2.764717e+04, 4.907018e+04, 2.219710e+03, -3.774035e+03, 2.219710e+03, 4.326095e+04
-6.088050e-02, 1.592907e+04, 2.571556e+04, -3.514012e+03, 2.571556e+04, 4.565855e+04, 2.088924e+03, -3.514012e+03, 2.088924e+03, 4.024849e+04
-5.987421e-02, 1.473986e+04, 2.377561e+04, -3.299544e+03, 2.377561e+04, 4.219501e+04, 1.898209e+03, -3.299544e+03, 1.898209e+03, 3.736538e+04
-5.886792e-02, 1.362827e+04, 2.201433e+04, -3.010468e+03, 2.201433e+04, 3.907502e+04, 1.826828e+03, -3.010468e+03, 1.826828e+03, 3.446341e+04
-5.786164e-02, 1.254551e+04, 2.025484e+04, -2.789457e+03, 2.025484e+04, 3.591523e+04, 1.665045e+03, -2.789457e+03, 1.665045e+03, 3.172499e+04
-5.685535e-02, 1.149064e+04, 1.857037e+04, -2.573602e+03, 1.857037e+04, 3.294534e+04, 1.506636e+03, -2.573602e+03, 1.506636e+03, 2.901118e+04
-5.584906e-02, 1.046360e+04, 1.691672e+04, -2.353109e+03, 1.691672e+04, 3.001492e+04, 1.376761e+03, -2.353109e+03, 1.376761e+03, 2.645262e+04
